agent_id,origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster,representant_of_cluster
2,-147969307#2,203162006#1,"-147969307#2,-147969307#1,-147969307#0,-727735142,-727735140#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,-203162011#6,-203162011#5,-203162011#4,203162012#0,203162012#1,203162012#2,203162012#3,203162012#4,203162006#0,203162006#1",1.0659887383538176,986.850066986828,52.85657142857143,15.212101934221414,50.004000000000005,0.7925011157544396,0.0,0.0,0.0,0.0,0.3719594141852171,0.0,0.6280405858147831,1.0133251579475726,14.186552211266015,1.0133251579475726,0.0,58.893478675998125,2.026650315895145,0.0,2.373827845952863,62.41420427973284,21.279828316899025,"8a7558271d87fff,8a7558271db7fff,8a7558270aeffff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a755827034ffff,8a7558271c97fff,8a7558270267fff",3,0
2,-147969307#2,203162006#1,"-147969307#2,-147969307#1,-147969307#0,-727735142,-727735140#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,-203162011#6,-203162011#5,-203162011#4,203162012#0,203162012#1,203162012#2,203162012#3,203162012#4,203162006#0,203162006#1",1.0659887383538176,986.850066986828,52.85657142857143,15.212101934221414,50.004000000000005,0.7925011157544396,0.0,0.0,0.0,0.0,0.3719594141852171,0.0,0.6280405858147831,1.0133251579475726,14.186552211266015,1.0133251579475726,0.0,58.893478675998125,2.026650315895145,0.0,2.373827845952863,62.41420427973284,21.279828316899025,"8a7558271d87fff,8a7558271db7fff,8a7558270aeffff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a755827034ffff,8a7558271c97fff,8a7558270267fff",3,1
2,-147969307#2,203162006#1,"-147969307#2,-147969307#1,-147969307#0,-727735142,-727735140#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,-203162011#6,-203162011#5,-203162011#4,203162012#0,203162012#1,203162012#2,203162012#3,203162012#4,203162006#0,203162006#1",1.0659887383538176,986.850066986828,52.85657142857143,15.212101934221414,50.004000000000005,0.7925011157544396,0.0,0.0,0.0,0.0,0.3719594141852171,0.0,0.6280405858147831,1.0133251579475726,14.186552211266015,1.0133251579475726,0.0,58.893478675998125,2.026650315895145,0.0,2.373827845952863,62.41420427973284,21.279828316899025,"8a7558271d87fff,8a7558271db7fff,8a7558270aeffff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a755827034ffff,8a7558271c97fff,8a7558270267fff",3,2
2,-147969307#2,203162006#1,"-147969307#2,-147969307#1,-147969307#0,-727735142,-727735140#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,-203162011#6,-203162011#5,-203162011#4,203162012#0,203162012#1,203162012#2,203162012#3,203162012#4,203162006#0,203162006#1",1.0659887383538176,986.850066986828,52.85657142857143,15.212101934221414,50.004000000000005,0.7925011157544396,0.0,0.0,0.0,0.0,0.3719594141852171,0.0,0.6280405858147831,1.0133251579475726,14.186552211266015,1.0133251579475726,0.0,58.893478675998125,2.026650315895145,0.0,2.373827845952863,62.41420427973284,21.279828316899025,"8a7558271d87fff,8a7558271db7fff,8a7558270aeffff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a755827034ffff,8a7558271c97fff,8a7558270267fff",3,3
2,-147969307#2,203162006#1,"-147969307#2,-147969307#1,-147969307#0,-727735142,-727735140#0,711127970#1,711127970#2,1289276657#1,711127969#0,711127969#1,203162021#4,-203162011#6,-203162011#5,-203162011#4,203162012#0,203162012#1,203162012#2,203162012#3,203162012#4,203162006#0,203162006#1",1.0659887383538176,986.850066986828,52.85657142857143,15.212101934221414,50.004000000000005,0.7925011157544396,0.0,0.0,0.0,0.0,0.3719594141852171,0.0,0.6280405858147831,1.0133251579475726,14.186552211266015,1.0133251579475726,0.0,58.893478675998125,2.026650315895145,0.0,2.373827845952863,62.41420427973284,21.279828316899025,"8a7558271d87fff,8a7558271db7fff,8a7558270aeffff,8a7558270adffff,8a755827036ffff,8a7558271cb7fff,8a755827034ffff,8a7558271c97fff,8a7558270267fff",3,4
3,169529958#6,-169529966#1,"169529958#6,169529958#7,169529958#8,169529958#9,169529958#10,169529966#0,-169529966#2,-169529966#1",0.3421046316294696,407.0976025010434,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,132.22313637982165,0.0,0.0,1.2449042882535262,32.20004944445935,19.65130708422557,"8a75582705affff,8a7558270587fff,8a75582705a7fff,8a755827625ffff,8a75582762effff",3,0
3,169529958#6,-169529966#1,"169529958#6,169529958#7,169529958#8,169529958#9,169529958#10,169529966#0,-169529966#2,-169529966#1",0.3421046316294696,407.0976025010434,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,132.22313637982165,0.0,0.0,1.2449042882535262,32.20004944445935,19.65130708422557,"8a75582705affff,8a7558270587fff,8a75582705a7fff,8a755827625ffff,8a75582762effff",3,1
3,169529958#6,-169529966#1,"169529958#6,169529958#7,169529958#8,169529958#9,169529958#10,169529966#0,-169529966#2,-169529966#1",0.3421046316294696,407.0976025010434,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,132.22313637982165,0.0,0.0,1.2449042882535262,32.20004944445935,19.65130708422557,"8a75582705affff,8a7558270587fff,8a75582705a7fff,8a755827625ffff,8a75582762effff",3,2
3,169529958#6,-169529966#1,"169529958#6,169529958#7,169529958#8,169529958#9,169529958#10,169529966#0,-169529966#2,-169529966#1",0.3421046316294696,407.0976025010434,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,132.22313637982165,0.0,0.0,1.2449042882535262,32.20004944445935,19.65130708422557,"8a75582705affff,8a7558270587fff,8a75582705a7fff,8a755827625ffff,8a75582762effff",3,3
3,169529958#6,-169529966#1,"169529958#6,169529958#7,169529958#8,169529958#9,169529958#10,169529966#0,-169529966#2,-169529966#1",0.3421046316294696,407.0976025010434,50.004000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,132.22313637982165,0.0,0.0,1.2449042882535262,32.20004944445935,19.65130708422557,"8a75582705affff,8a7558270587fff,8a75582705a7fff,8a755827625ffff,8a75582762effff",3,4
4,-169529958#12,-39222696#7,"-169529958#12,169529958#12,177962260#0,177962260#1,-1315755683#2,-1315755683#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,31022784#6,31022784#7,31022784#8,169687824,664335528#0,664335528#1,664335529,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127964#2,711127964#3,711127965,-120625232,120625242,31022342#5,31022342#6,31022342#7,120625241,120625192,31022342#1,120625270,120625188#0,120625188#1,120625305,-120625196#1,-120625196#0,120625309,-120625324,120625246,-120625298#2,-120625298#1,-120625298#0,120625259,120625237#3,120625237#4,-321106661,-788822823,-321104267,120625349,788822820,120625322,-321104320,321104322#0,321104322#1,-39222696#10,-39222696#9,-39222696#8,-39222696#7",4.204713197064431,4509.505429418055,58.90783561643836,19.620215645415385,70.02,0.9643210076119424,0.0,0.0,0.4748517851528085,0.0,0.1333935637116418,0.3005648767115235,0.0911897744240261,1.330522846443117,7.761383270918182,0.4435076154810389,0.6652614232215585,62.71060956170611,0.8870152309620779,0.0,1.399308847308474,91.02122927608453,16.18802796505792,"8a7558276247fff,8a755827625ffff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a75582756dffff,8a75582756f7fff,8a75582756e7fff,8a75582756effff,8a755827564ffff,8a7558271937fff,8a7558271927fff,8a7558275287fff,8a75582752affff,8a755827521ffff,8a75582752e7fff,8a7558275257fff",0,0
4,-169529958#12,-39222696#7,"-169529958#12,169529958#12,177962260#0,177962260#1,-1315755683#2,-1315755683#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,169484514,170184659,31022784#7,31022784#8,31022784#9,170184676#0,170184676#1,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127964#2,711127964#3,711127965,-120625232,120625242,31022342#5,31022342#6,31022342#7,31022342#8,31022342#1,120625270,120625188#0,120625188#1,120625305,-120625196#1,-120625196#0,120625309,-120625324,120625246,-120625298#2,-120625298#1,-120625298#0,120625259,120625237#3,120625237#4,-321106661,-788822823,-321104267,120625349,788822820,120625322,-321104320,321104322#0,321104322#1,-39222696#10,-39222696#9,-39222696#8,-39222696#7",4.199301629989797,4486.070889418608,58.33700000000002,19.13772217449529,70.02,0.9641346260778856,0.0,0.0,0.4907218720170965,0.0,0.1340903910426237,0.3021349811078537,0.0730527558324262,1.3374732918626695,7.801927535865573,0.4458244306208899,0.6687366459313349,61.185330177464245,0.8916488612417798,0.2229122153104449,1.3920370611520791,91.52106257254036,16.049679502352035,"8a7558276247fff,8a755827625ffff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a75582756dffff,8a75582756f7fff,8a75582756e7fff,8a75582756effff,8a755827564ffff,8a7558271937fff,8a7558271927fff,8a7558275287fff,8a75582752affff,8a755827521ffff,8a75582752e7fff,8a7558275257fff",1,1
4,-169529958#12,-39222696#7,"-169529958#12,169529958#12,177962260#0,177962260#1,-1315755683#2,-1315755683#1,-1315755683#0,-421082949#5,-421082949#4,-421082949#3,-421082949#2,-421082949#1,-421082949#0,-421082943#1,-421082943#0,-217033860#0,217033856,31022784#5,169484514,170184659,31022784#7,31022784#8,31022784#9,170184676#0,170184676#1,170184676#2,-217033853#1,-217033853#0,1289276656#0,1289276656#1,217033858#0,217033858#1,217033852,711127964#1,711127964#2,711127964#3,711127965,-120625232,120625242,31022342#5,31022342#6,31022342#7,31022342#8,31022342#1,120625270,120625188#0,120625188#1,120625305,-120625196#1,-120625196#0,120625309,-120625324,120625246,-120625298#2,-120625298#1,-120625298#0,120625259,120625237#3,120625237#4,-321106661,-788822823,-321104267,120625349,788822820,120625322,-321104320,321104322#0,321104322#1,-39222696#10,-39222696#9,-39222696#8,-39222696#7",4.199301629989797,4486.070889418608,58.33700000000002,19.13772217449529,70.02,0.9641346260778856,0.0,0.0,0.4907218720170965,0.0,0.1340903910426237,0.3021349811078537,0.0730527558324262,1.3374732918626695,7.801927535865573,0.4458244306208899,0.6687366459313349,61.185330177464245,0.8916488612417798,0.2229122153104449,1.3920370611520791,91.52106257254036,16.049679502352035,"8a7558276247fff,8a755827625ffff,8a7558276277fff,8a755827635ffff,8a7558270caffff,8a7558270c2ffff,8a7558270c77fff,8a7558270c57fff,8a7558270c5ffff,8a75582701a7fff,8a75582701affff,8a755827018ffff,8a7558270037fff,8a7558270007fff,8a7558270077fff,8a7558270067fff,8a7558270a97fff,8a7558270a9ffff,8a7558270a8ffff,8a7558270ad7fff,8a7558270ac7fff,8a7558271d2ffff,8a75582756d7fff,8a75582756dffff,8a75582756f7fff,8a75582756e7fff,8a75582756effff,8a755827564ffff,8a7558271937fff,8a7558271927fff,8a7558275287fff,8a75582752affff,8a755827521ffff,8a75582752e7fff,8a7558275257fff",1,2
