origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster,cluster_id
-100468681#0,-101749458#0,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,-100525438#0,100468681#7,100468681#8,120511932#0,120511932#1,120511932#2,-101604499,100475359,282689984#0,282689984#1,619185406,120511930,-42762428#0,-697042776#1,42762429,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,120511145,47374680#0,101749458#0",5.807955953356787,3504.7037905175507,33.16741463414634,11.498034355870596,39.99600000000001,0.348437284588619,0.0,0.0,0.2693232568688871,0.2462060426191974,0.0,0.0,0.3597191094370355,2.282646545378551,27.96242018088725,1.7119849090339132,0.2853308181723188,69.34170895971818,3.4239698180678264,0.8559924545169566,2.0923876781455686,78.82371526190211,11.698563545065074,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a75582423a7fff,8a755824204ffff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a7558242297fff,8a755824229ffff",2,2
-100468681#0,-101749458#0,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100468681#7,100468681#8,282479126,133906980,133906979,282479125#0,282479125#1,120511930,42762428#1,1164653913,463830226#0,-416376586,71223791#1,101411570,282689981#1,-120511301,120509990,71324347#0,71324347#1,71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,-47374680#3,-47374680#2,101415865#0,-101749458#1,-101749458#0",5.852632085770379,3592.9648589773674,37.779,13.117252756797605,39.99600000000001,0.4878656632806633,0.0,0.0,0.0340862754170684,0.3706497719661745,0.0,0.0,0.46765729896871,0.0,3.339860107458844,0.5566433512431407,0.0,67.79775532589036,1.1132867024862814,0.2783216756215703,2.2547799163218025,94.99516044774224,10.019580322376532,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242327fff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a75582422a7fff,8a755825c927fff,8a755824229ffff,8a7558242297fff",3,3
-100468681#0,-1200809291,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,100525438#1,100525438#2,659278038#0,659278038#1,659278038#2,659278038#3,100475365#0,100475365#1,282479151#3,282479151#4,282479151#5,282479151#6,100475366,100475359,282689984#0,282689984#1,619185406,120511930,42762428#1,42762428#4,71324344,463830226#0,463830226#1,101411570,282689981#1,-120511301,120509990,71324347#0,71324347#1,71324347#2,71324347#3,101418583,526438862#2,101418589,-1200809291",5.076997704183941,3204.764031477213,35.36429268292683,13.058065504208315,39.99600000000001,0.38350313068495,0.0,0.0,0.0555178266097062,0.2224455272976455,0.0,0.0,0.6240520602284265,0.6240709082965196,14.66566634496821,1.2481418165930391,0.0,74.08771359603332,2.1842481790378185,0.3120354541482598,2.627308269917401,85.72099643971218,12.793453620078653,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff,8a755824200ffff,8a7558242077fff,8a7558242067fff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242317fff,8a75582423affff,8a75582423a7fff,8a755824204ffff",0,0
-100468681#0,-1200809291,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100468681#7,100468681#8,120511932#0,120511932#1,120511932#2,-101604499,100475359,282689984#0,282689984#1,619185406,120511930,42762428#1,1164653913,463830226#0,463830226#1,-679068326#3,-679068326#2,-679068326#1,-679068326#0,101749453,224715836,224715833,282689986,-352797377,-120511301,101411571#0,-47374680#8,-47374680#7,-47374680#6,-47374680#5,-47374680#4,47374665#0,47374666,659281081#0,659281081#1,526438862#0,526438862#1,526438862#2,101418589,-1200809291",7.561026427341968,4446.392323465785,35.31446808510639,11.771222050354073,39.99600000000001,0.282943567959058,0.0,0.0,0.0886183529966361,0.2394868680281295,0.0,0.0,0.6054365107495223,0.4498028636485859,10.57036729574177,0.8996057272971719,0.0,78.01092852147038,1.574310022770051,0.0,3.64521169359048,98.14954645429356,10.57036729574177,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242067fff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242af7fff,8a7558242a0ffff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a77fff,8a7558242a67fff,8a7558242a6ffff,8a7558240697fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242217fff,8a7558242387fff,8a7558242397fff,8a75582423a7fff,8a755824204ffff",1,1
-100468681#0,-1200809291,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,-100525438#0,-100468681#6,-100468681#5,101607105,-101607101,101607107,101607098#1,101607098#2,372606529#0,372606529#1,101594836#0,101594836#1,101594812#3,101594812#0,101594843,101594815#0,-659283000#5,-659283000#3,-659283000#2,-659283000#1,-659283000#0,-282479127#2,-1197063689,-42762428#4,-42762428#3,-42762428#0,-697042776#1,42762429,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,-1200809291",4.554747247604959,3149.271349230708,33.89531707317073,10.221119269529696,39.99600000000001,0.3201116279654974,0.0,0.0,0.3411693086601104,0.2231338610497488,0.0,0.0,0.4192019535616782,1.2701350745711717,19.369559887210368,1.2701350745711717,0.3175337686427929,77.37210791815808,2.2227363804995504,0.3175337686427929,2.5818146293391475,80.72885692055995,13.01888451435451,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a75582428d7fff,8a75582428c7fff,8a75582428effff,8a7558242857fff,8a7558242847fff,8a755824285ffff,8a755824284ffff,8a7558242b17fff,8a7558242b07fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242a87fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a75582423a7fff,8a755824204ffff",2,2
-100468681#0,-1200809291,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100468681#7,100468681#8,120511932#0,120511932#1,120511932#2,-101604499,100475359,282689984#0,282689984#1,619185406,120511930,42762428#1,42762428#4,1197063689,282479127#0,659283000#0,1164659923,416376585#2,1164659921,463830227,71324343#4,101416508#0,-101416509,-71324343#2,-71324343#1,-416375814,679068326#3,101411570,282689981#1,-120511301,120509990,71324347#0,71324347#1,71324347#2,71324347#3,101418583,526438862#2,101418589,-1200809291",5.465576476225514,3698.3675967668814,36.95556521739132,13.14504496362231,39.99600000000001,0.5189253239270106,0.0,0.0,0.0863162878478492,0.2879250219751099,0.0,0.0,0.5408516418102525,0.540779126917617,12.708309482564,1.081558253835234,0.0,78.08741028737381,1.89272694421166,0.2703895634588085,3.0319710520781493,76.88608423361406,12.437919919105193,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242067fff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242b8ffff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242a0ffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242317fff,8a75582423affff,8a75582423a7fff,8a755824204ffff",3,3
-100468681#0,-23887076#2,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,100525438#1,100525438#2,659278036#0,659278036#1,659278036#2,659278036#3,-100468675#3,-100468675#2,-100468675#1,-100468675#0,100468664,100468672#2,100468667,100468665,100468672#4,100468679,-23887076#3,-23887076#2",3.0244843017265666,2396.225837335798,52.0785,29.046887500698947,70.02,0.525353623732247,0.0,0.0,0.0,0.5159089983539132,0.0,0.0,0.4840910016460868,1.6692917410686674,6.67716696427467,0.4173229352671668,0.0,108.62534429627812,0.8346458705343337,0.0,4.283120015402902,119.41558454516908,10.015750446412005,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a75582421b7fff,8a7558242ce7fff,8a7558242caffff,8a7558255acffff,8a7558255adffff",0,0
-100468681#0,-23887076#2,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100525438#0,-101601553#1,-101601553#0,-101600741#3,-101600741#2,-101600741#1,-101600741#0,-100468675#3,-100468675#2,-100468675#1,-100468675#0,100468664,100468672#2,100468672#3,100468672#4,100468679,-23887076#3,-23887076#2",3.0846678855992806,2485.4662325839618,51.59664,25.9356500253994,70.02,0.5737480999664729,0.0,0.0,0.0,0.5646425828369996,0.0,0.0,0.4353574171630004,0.8046780011654968,6.437424009323975,0.4023390005827484,0.0,122.4033815031132,0.8046780011654968,0.0,4.442632243805734,116.70060015822251,10.05847501456871,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a7558242127fff,8a7558242137fff,8a75582421a7fff,8a75582421b7fff,8a7558242ce7fff,8a7558242caffff,8a7558255acffff,8a7558255adffff",1,1
-100468681#0,-23887076#2,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,100468681#5,100468681#6,100525438#0,100525438#1,100525438#2,659278036#0,659278036#1,659278036#2,659278036#3,-100468675#3,-100468675#2,-100468675#1,-100468675#0,100468664,100468672#2,100468672#3,100468672#4,100468679,-23887076#3,-23887076#2",2.879585852786155,2374.968877644465,51.59664,25.9356500253994,70.02,0.6004421960637388,0.0,0.0,0.0,0.5909130373583131,0.0,0.0,0.4090869626416868,0.8421162983759324,6.736930387007459,0.4210581491879662,0.0,114.13744884637192,0.8421162983759324,0.0,4.245124385733126,116.22088253488424,10.526453729699154,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a75582421b7fff,8a7558242ce7fff,8a7558242caffff,8a7558255acffff,8a7558255adffff",2,2
-100468681#0,-23887076#2,"100468681#0,100468681#1,100468681#2,-101600741#4,-101600741#3,-101600741#2,-101600741#1,-101600741#0,-100468675#3,-100468675#2,-100468675#1,-100468675#0,100468664,100468672#2,100468667,100468665,100468672#4,100468679,-23887076#3,-23887076#2",2.392071336540492,2037.15790359342,56.4966,29.96774193484861,70.02,0.6179520618920302,0.0,0.0,0.0,0.606842733883828,0.0,0.0,0.3931572661161719,1.963519859184332,7.854079436737327,0.4908799647960829,0.0,110.24226747031628,0.9817599295921658,0.0,3.641306113750266,127.82952095576772,9.817599295921658,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a7558242137fff,8a75582421a7fff,8a75582421b7fff,8a7558242ce7fff,8a7558242caffff,8a7558255acffff,8a7558255adffff",3,3
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,-101600741#4,101601553#0,101601553#1,-100525438#0,-100468681#6,-100468681#5,101607105,101607099,101607107,101607098#1,101607098#2,-101607965,101607964#1,101607969#0,101607966#0,101607966#1,101607963,101607968,101607967#0,101608824,-101609498#3,-101609498#2,-101608827,-336863927#2,-336863927#1",3.704991370198188,2759.057756242731,35.706857142857146,9.20823482386438,20.016000000000005,0.3577888042965001,0.0,0.0,0.0,0.2546916874274299,0.0,0.0,0.7453083125725699,0.0,8.698621819603757,0.7248851516336463,0.0,94.77005692792596,1.0873277274504696,0.0,3.1440165626203496,92.72092021292842,10.148392122871048,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a75582428d7fff,8a75582428c7fff,8a75582428effff,8a7558242857fff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a755824281ffff,8a755824280ffff,8a7558242817fff,8a755824282ffff",0,0
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,101607099,101607107,101607098#1,101607098#2,-120512823#1,-120512823#0,-101609498#5,-101609498#4,-101608824,-101607967#0,101607962,101607963,-659279347,101607969#0,101607966#0,-101608828,-101609498#2,-101609498#1,-101609498#0,-336863927#3,-336863927#2,-336863927#1",3.618654632479342,2791.479422368724,37.85142857142858,9.95490678725106,20.016000000000005,0.4355022458480123,0.0,0.0,0.0,0.2697688873689525,0.0,0.0,0.7302311126310475,0.0,2.865863862686675,0.3582329828358344,0.0,95.90200316022616,0.3582329828358344,0.3582329828358344,3.1809618766708545,91.4065634946065,10.030523519403362,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428c7fff,8a75582428effff,8a7558242857fff,8a7558242847fff,8a755824295ffff,8a755824282ffff,8a755824280ffff,8a75582428e7fff,8a75582428f7fff,8a755824281ffff,8a75582428affff,8a75582428b7fff,8a7558242817fff",1,1
-100468681#0,-336863927#1,"-100468681#0,100468665,100468672#4,100468672#5,100468672#0,100468678,100468675#0,100468675#1,100468675#2,100468675#3,101600741#0,101600741#1,101600741#2,101600741#3,101601553#0,101601553#1,-100525438#0,-100468681#6,-100468681#5,101607105,101607099,101607107,101607098#1,101607098#2,-120512823#1,-120512823#0,-101609498#5,336863927#0,336863927#1",3.115849183445876,2235.808407024305,43.7871724137931,24.27001789108317,70.02,0.1898885398527783,0.0,0.0,0.0,0.1086584181494822,0.0,0.0,0.8913415818505177,0.8945310312442432,10.734372374930915,0.8945310312442432,0.0,93.18369100721569,0.8945310312442432,0.4472655156221216,3.662855147481933,58.29581100384684,12.970699953041526,"8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff,8a7558242ce7fff,8a75582421b7fff,8a75582421a7fff,8a7558242137fff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a75582428d7fff,8a75582428c7fff,8a75582428effff,8a7558242857fff,8a7558242847fff,8a755824295ffff,8a755824282ffff,8a7558242817fff",2,2
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,101607099,101607107,101607098#1,101607098#2,-101607965,101607964#1,101607969#0,101607966#0,-101608828,-101609498#2,-101608827,-336863927#2,-336863927#1",2.538256886627941,2081.499331980257,37.3623157894737,9.91982206971158,20.016000000000005,0.4825209581339819,0.0,0.0,0.0,0.3617845493946475,0.0,0.0,0.6382154506053523,0.0,3.843383409779485,0.4804229262224356,0.0,94.71896653846755,0.4804229262224356,0.4804229262224356,2.371921486609642,104.02010075977518,9.128035598226276,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428c7fff,8a75582428effff,8a7558242857fff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a755824281ffff,8a7558242817fff,8a755824282ffff",3,3
-100468681#0,-336863927#1,"100468681#0,100468681#1,100468681#2,100468681#3,100468681#4,101607105,-101607101,101607107,101607098#1,101607098#2,-101607965,101607964#1,101607969#0,101607966#0,101607966#1,101607963,101607968,101607967#0,101608824,101609498#4,336863927#0,336863927#1",2.736136095907045,2211.282636267802,37.266545454545465,9.855197133769298,20.016000000000005,0.46918705949806,0.0,0.0,0.0,0.3405509026909108,0.0,0.0,0.6594490973090892,0.0,3.617809803590907,0.4522262254488634,0.0,90.26601728645272,0.4522262254488634,0.4522262254488634,3.1460537780771274,99.07626925964594,9.948976959874994,"8a7558242c1ffff,8a7558242c0ffff,8a755824288ffff,8a75582428d7fff,8a75582428c7fff,8a75582428effff,8a7558242857fff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a755824281ffff,8a755824280ffff,8a755824282ffff,8a7558242817fff",4,4
