origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster,cluster_id
-174375407#2,-57099630#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-32898141,57099587#1,57099575#2,561133134,57099630#0,57099630#1,57099630#2",4.706359703147366,2730.9416275487965,37.775,17.419415069726902,59.97600000000001,0.5799978977297483,0.0,0.0,0.1601507564982869,0.5064272316599342,0.1423616268332758,0.0,0.1910603850085029,0.732348132169758,12.816092312970763,0.732348132169758,0.732348132169758,92.05305049861444,1.830870330424395,0.732348132169758,1.3457981903811855,104.19288397122428,13.182266379055644,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255a67fff,8a7558255b5ffff,8a7558255a77fff,8a7558255a97fff,8a7558255047fff,8a75582550d7fff,8a755825572ffff",1,1
-174375407#2,-57099630#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1,57680171#0,57680171#1,57680171#2,-22561499#1,-22561499#0,24580169#0,24580169#1,24580169#2,561133134,57099630#0,57099630#1,57099630#2",3.405926896796636,2833.4490419751755,38.77287804878049,12.691124599883029,39.99600000000001,0.525794543815718,0.0,0.0,0.2228945512302608,0.5236979871709763,0.1372113234171821,0.0,0.1161961381815807,1.4117070541037966,7.411462034044932,0.7058535270518983,0.7058535270518983,97.10435210917367,1.4117070541037966,0.3529267635259491,1.3963134747226889,99.61235747760988,14.469997304563917,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a75582466b7fff,8a755824679ffff,8a7558255b6ffff,8a7558255b4ffff,8a7558255a67fff,8a7558255a77fff,8a7558255a97fff,8a7558255047fff,8a75582550d7fff,8a755825572ffff",2,2
-174375407#2,-57099630#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-22561653,-22561499#1,-22561499#0,24580169#0,-32898141,-57099587#0,-32898139#0,-561133132,57099591#1,57099575#1,57099575#2,561133134,57099630#0,57099630#1,57099630#2",4.668587993679412,3803.7804365659335,41.21473170731708,13.45561718953165,59.97600000000001,0.7211641494628549,0.0,0.0,0.1737594752318229,0.3728875224139046,0.1022091835656933,0.0,0.3511438187885791,0.5257927036939091,4.995030685092137,0.5257927036939091,0.5257927036939091,94.09522638201932,1.051585407387818,0.2628963518469545,1.874489288419008,120.23783187175204,10.778750425725136,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255b4ffff,8a7558255a67fff,8a7558255b5ffff,8a7558255b57fff,8a7558255a37fff,8a755825516ffff,8a7558255aa7fff,8a7558255a77fff,8a7558255a97fff,8a7558255047fff,8a75582550d7fff,8a755825572ffff",3,3
-174375407#2,-57099630#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-32898141,-57099587#0,-32898139#0,-561133132,57099591#1,57099575#1,57099575#2,561133134,57099630#0,57099630#1,57099630#2",5.965526969766038,3794.2277479422232,37.775,17.419415069726902,59.97600000000001,0.6976983721206759,0.0,0.0,0.1152704572997241,0.3326524825729857,0.1090397542656557,0.0,0.4430373058616343,0.527116486638075,9.224538516166312,0.527116486638075,0.527116486638075,105.93571000117838,1.3177912165951873,0.527116486638075,1.869781757897894,124.38115967238711,9.48809675948535,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255a67fff,8a7558255b5ffff,8a7558255b57fff,8a7558255a37fff,8a755825516ffff,8a7558255aa7fff,8a7558255a77fff,8a7558255a97fff,8a7558255047fff,8a75582550d7fff,8a755825572ffff",4,4
-174375407#2,-57680180#1,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1",1.8373008238572608,1328.4743647103548,38.745000000000005,10.088386833544096,20.016000000000005,0.2428707485612229,0.0,0.0,0.4354291440154634,0.1038513529265264,0.292652461509354,0.0,0.1680670415486559,1.5054863331412924,20.32406549740745,1.5054863331412924,1.5054863331412924,124.21029299039682,2.2582294997119385,0.7527431665706462,1.403835399786398,45.989464162889504,24.08778133026068,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a7558246647fff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a75582466b7fff,8a755824679ffff",0,0
-174375407#2,-57680180#1,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,22561499#0,22561499#1,22561499#2,-57680180#3,-57680180#2,-57680180#1",3.4948435086699967,1666.2622306867847,33.32900000000001,13.094385601688776,39.99600000000001,0.1867066735898498,0.0,0.0,0.311984989585217,0.1520217755853478,0.2333253948415528,0.0,0.3026678399878822,2.4005825291684832,17.404223336471503,1.2002912645842416,1.2002912645842416,115.7872204096203,3.000728161460604,1.2002912645842416,1.7607851283416829,43.86427192152845,21.605242762516347,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255a67fff,8a7558255b4ffff,8a75582466b7fff,8a755824679ffff",1,1
-174375407#2,-57680180#1,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1",1.8411405166818344,1316.9290797286883,37.58027586206897,9.883980339405465,20.016000000000005,0.2362331299450273,0.0,0.0,0.4392464745265471,0.1447897195348312,0.2952180940257289,0.0,0.1207457119128926,1.5186846663087104,8.352765664697907,0.7593423331543552,1.5186846663087104,114.9431666452209,1.5186846663087104,0.0,1.391635179602684,46.843191361134295,22.0209276614763,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a75582466b7fff,8a755824679ffff",2,2
-174375407#2,-57680180#1,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,24580169#2,-57099575#2,-57099575#1,-57099591#1,-57099591#0,32898139#0,32898139#1,32898141,-24580169#0,22561499#0,22561499#1,22561499#2,-57680180#3,-57680180#2,-57680180#1",5.357132381727079,3040.1542199867254,35.11339534883722,13.867133651945895,39.99600000000001,0.5145924193463647,0.0,0.0,0.1709942216975186,0.0958918932316438,0.1278820956939014,0.0,0.6052317893769362,1.315722726729786,14.801880675710091,0.9867920450473394,0.657861363364893,109.3586817497476,2.3025147717771253,0.657861363364893,3.2126145812063807,84.60846167336885,14.1440193123452,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255a67fff,8a7558255a77fff,8a7558255aa7fff,8a755825516ffff,8a7558255a37fff,8a7558255b57fff,8a7558255b5ffff,8a7558255b4ffff,8a75582466b7fff,8a755824679ffff",3,3
-174375407#2,-57680180#1,"174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-22561653,-22561499#1,-22561499#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,-1116499322,57680111,57680112#1,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680180#1",3.723432123029197,2404.115049344908,33.24641860465117,7.4768503753173885,20.016000000000005,0.0895043348251719,0.0,0.0,0.4660461298870049,0.0290393189194837,0.1720889611236727,0.0,0.3328255900698386,0.8319069424506017,4.575488183478309,0.4159534712253008,1.2478604136759026,119.9120503920025,0.8319069424506017,0.0,2.590979173413446,50.7193137910083,17.885999262687935,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255b4ffff,8a7558255b5ffff,8a7558255b47fff,8a7558255b77fff,8a7558255b2ffff,8a7558255b07fff,8a755824648ffff,8a75582464f7fff,8a75582464c7fff,8a75582464cffff,8a7558246797fff,8a755824679ffff,8a75582466b7fff",4,4
-174375407#2,174375405,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,563271328,174375401,1238123690,174375405",0.7802494936059378,646.2471641874055,46.668000000000006,7.675785608384485,20.016000000000005,0.4917592156886233,0.0,0.0,0.0487389316535383,0.2502281896433348,0.6015984509168659,0.0,0.0994344277862608,3.094791143129905,29.4005158597341,3.094791143129905,0.0,126.65550017536152,6.18958228625981,3.094791143129905,1.991800968176387,53.67914640508517,27.853120288169144,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a7558246647fff",1,1
-174375407#2,174375405,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,174375401,1238123690,174375405",0.7840891864305118,634.7018792057389,46.00080000000001,8.287411341477942,20.016000000000005,0.4825142695392228,0.0,0.0,0.0496254972587106,0.3378329212178843,0.6125415815234052,0.0,0.0,3.1510856758495573,4.726628513774336,1.575542837924779,0.0,119.26437569323132,4.726628513774336,1.575542837924779,1.95621719918102,57.23158188060221,23.63314256887168,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff",3,3
-174375407#2,57680152#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",3.211910667794836,2317.0989411523506,36.66,9.55000837185178,20.016000000000005,0.1392463470900117,0.0,0.0,0.249646851586163,0.059541635297958,0.1677879550068803,0.0,0.5230235581089985,0.8631482948265259,11.6525019801581,0.8631482948265259,0.8631482948265259,126.82276715752792,1.294722442239789,0.4315741474132629,5.032121774650323,72.49428940398082,18.126114191357043,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a7558246647fff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a75582466b7fff,8a755824679ffff,8a7558246797fff,8a75582467b7fff,8a7558246787fff,8a75582467affff,8a755824662ffff,8a7558246297fff",0,0
-174375407#2,57680152#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,22561499#0,22561499#1,22561499#2,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",4.81384980089171,2558.963247043649,30.94542857142857,10.77710273103404,39.99600000000001,0.0840882410419124,0.0,0.0,0.203148210623046,0.0517569818904966,0.16167549953737,0.0,0.5834193079490873,1.5631330401564656,11.332714541134376,0.7815665200782328,0.7815665200782328,124.05985872378372,1.9539163001955824,0.7815665200782328,5.557386630013383,71.23620228002223,16.41289692164289,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255a67fff,8a7558255b4ffff,8a75582466b7fff,8a755824679ffff,8a7558246797fff,8a75582467b7fff,8a7558246787fff,8a75582467affff,8a755824662ffff,8a7558246297fff",1,1
-174375407#2,57680152#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",3.160146808903547,2209.630096085553,33.991200000000006,8.123287934733586,20.016000000000005,0.0973822354773312,0.0,0.0,0.2617888199916696,0.0315952718786439,0.1872357106270758,0.0,0.5193801975026104,0.905128873625988,4.978208804942933,0.4525644368129939,0.905128873625988,129.94857446352228,0.905128873625988,0.0,4.7987280659258245,76.9356162566246,15.839755288454787,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a75582466b7fff,8a755824679ffff,8a7558246797fff,8a75582467b7fff,8a7558246787fff,8a75582467affff,8a755824662ffff,8a7558246297fff",2,2
-174375407#2,57680152#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",3.2157503606194098,2305.553656170684,35.63353846153847,9.124909141137142,20.016000000000005,0.1349360391536691,0.0,0.0,0.2508969825638672,0.0827036888041368,0.1686281695695997,0.0,0.4977711590623961,0.8674705941660099,4.771088267913055,0.4337352970830049,0.8674705941660099,123.67675108713384,0.8674705941660099,0.0,5.007048490588532,73.90137095904657,16.915676586237193,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a75582466b7fff,8a755824679ffff,8a7558246797fff,8a75582467b7fff,8a7558246787fff,8a75582467affff,8a755824662ffff,8a7558246297fff",3,3
-174375407#2,57680152#2,"174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,-1116499322,57680111,57680112#1,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499332#0,1116499332#1,1116499332#2,1116499331#0,1116499331#1,57680152#1,57680152#2",5.910088296289869,3151.744388335371,30.84357446808512,10.178920494024982,39.99600000000001,0.0682728964731973,0.0,0.0,0.2845560677189981,0.0420225113831761,0.1312675173769609,0.0,0.5421539035208649,1.2691384538682862,9.201253790545074,0.6345692269341431,0.9518538404012148,123.3718874297098,1.586423067335358,0.3172846134670715,6.844749390281466,71.30769858104246,14.912376832952363,"8a755824291ffff,8a75582429affff,8a75582429a7fff,8a755824665ffff,8a75582466effff,8a75582466c7fff,8a75582466f7fff,8a75582466affff,8a7558246687fff,8a7558246697fff,8a7558255a67fff,8a7558255b4ffff,8a7558255b5ffff,8a7558255b47fff,8a7558255b77fff,8a7558255b2ffff,8a7558255b07fff,8a755824648ffff,8a75582464f7fff,8a75582464c7fff,8a75582464cffff,8a7558246797fff,8a75582467b7fff,8a7558246787fff,8a75582467affff,8a755824662ffff,8a7558246297fff",4,4
-174375407#2,57680159,"-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,1123308755,1123308756,39353757#4,57680150#0,57680150#1,39353757#16,39353757#17,57680159",2.351360544217687,1378.0738811536976,29.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340283908441905,0.0,0.6597160915580951,0.0,5.079553495448104,0.7256504993497291,0.0,82.25445371671657,0.7256504993497291,0.7256504993497291,1.5748312085931409,118.16457751284604,11.610407989595666,"8a75582429affff,8a755824291ffff,8a755824296ffff,8a7558240597fff,8a75582405b7fff,8a7558240407fff,8a755824040ffff,8a75582404e7fff",0,0
-174375407#2,57680159,"-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,39353757#5,57680106,39353757#15,39353757#16,39353757#17,57680159",2.4358343337334936,1429.1185831482435,29.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3281297800828068,0.0,0.6718702199171933,0.0,4.898123978333214,0.6997319969047447,0.0,73.8812648397758,0.6997319969047447,0.6997319969047447,1.6331639227049917,105.44917635322348,11.195711950475916,"8a75582429affff,8a755824291ffff,8a755824296ffff,8a7558240597fff,8a75582405b7fff,8a7558240437fff,8a7558240407fff,8a755824040ffff,8a75582404e7fff",2,2
-174375407#2,57680159,"-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,39353757#5,39353757#6,39761731#0,39761731#1,-174375415#0,39353757#9,39353757#10,39353757#11,39353757#12,39353757#13,39353757#14,39353757#15,39353757#16,39353757#17,57680159",3.1444177671068427,1914.4245789958984,29.988000000000003,3.625973214694716e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.2449489896575812,0.0,0.755051010342419,0.0,3.656451174311316,0.5223501677587594,0.0,81.57139456131402,0.5223501677587594,0.5223501677587594,2.1877604783979447,75.94480483367549,13.058754193968984,"8a75582429affff,8a755824291ffff,8a755824296ffff,8a7558240597fff,8a75582405b7fff,8a755824625ffff,8a75582462effff,8a755824624ffff,8a7558240517fff,8a755824051ffff,8a7558240437fff,8a7558240407fff,8a755824040ffff,8a75582404e7fff",3,3
-174375407#2,57680159,"-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,174375411#0,174375411#1,39353757#0,39353757#1,39353757#2,1123308755,1123308756,39353757#4,39353757#5,57680106,39353757#15,39353757#16,39353757#17,57680159",4.086274509803921,2301.5214566015934,29.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854424573765376,0.0,0.6145575426234623,0.0,3.041466322167658,0.434495188881094,0.0,100.95229903664294,0.434495188881094,0.434495188881094,2.63012590737774,124.5718056805176,8.68990377762188,"8a75582429affff,8a755824291ffff,8a755824296ffff,8a75582404f7fff,8a75582404affff,8a7558240597fff,8a75582405b7fff,8a7558240437fff,8a7558240407fff,8a755824040ffff,8a75582404e7fff",4,4
-174375407#3,-1020092143,"174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,41231508#1,79119292,41231358#0,41231358#1,79119291#0,79119291#1,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,41273133,-1020078548,-41231515#5,-1020092139#1,-1020092139#0,-1020092142,-1020092143",4.95479433900857,3725.723699773276,39.61999999999999,14.917363437435196,39.99600000000001,0.3646718727051002,0.0,0.0,0.0,0.3484784745466103,0.084836780839304,0.0050350699936681,0.5616496746204175,0.0,2.9524465275482963,0.5368084595542357,0.0,104.38834978288558,1.0736169191084717,0.2684042297771178,1.6132349281459373,62.70852300748636,14.493828407964363,"8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a7558242937fff,8a7558242927fff,8a75582462d7fff,8a75582462c7fff,8a75582462e7fff,8a7558246277fff,8a755824634ffff,8a7558240cb7fff,8a7558240c17fff,8a7558240c37fff,8a7558240c27fff,8a7558240d57fff,8a7558240d77fff,8a7558240d67fff,8a75582446dffff,8a75582446c7fff,8a75582446e7fff,8a755824461ffff,8a7558244617fff,8a7558244637fff,8a75582447affff,8a7558244737fff,8a755824409ffff,8a7558244097fff,8a7558244467fff,8a7558244477fff",0,0
-174375407#3,-1020092143,"174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116549#0,-41231508#0,79119287#0,79119290,79116549#2,79116549#3,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,79119286#2,79119286#3,79119284#4,79119284#5,79119284#1,79119284#2,41231513#0,41231513#1,41273135,41273136,41231513#3,41231513#4,-41231515#6,-41231515#5,-1020092139#1,-1020092139#0,-1020092142,-1020092143",5.478035322644821,4061.423585797003,39.170360655737696,14.866215683031994,39.99600000000001,0.3428971914066077,0.0,0.0,0.0,0.3280422702134736,0.0778245357344178,0.0046188926638995,0.5895143013882089,0.0,2.708409937458269,0.492438170446958,0.0,107.27392649490008,0.984876340893916,0.246219085223479,1.7585926693925686,63.03160351577933,15.019364198632218,"8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a7558242937fff,8a7558242927fff,8a75582462d7fff,8a75582462c7fff,8a75582462e7fff,8a7558246277fff,8a755824634ffff,8a7558240cb7fff,8a7558240c17fff,8a7558240c37fff,8a7558240c27fff,8a7558240d57fff,8a7558240d77fff,8a7558240d67fff,8a7558240d47fff,8a7558240997fff,8a75582446c7fff,8a755824461ffff,8a7558244617fff,8a7558244637fff,8a755824471ffff,8a7558244627fff,8a7558244707fff,8a7558244717fff,8a755824409ffff,8a7558244097fff,8a7558244467fff,8a7558244477fff",2,2
-174375407#3,-1020092143,"174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,870315479#0,870315479#1,41231514#0,41231514#1,41231514#2,41231514#3,41231514#4,41231514#5,41231719,41231718#0,41231720,41231514#7,41231514#8,1020078536,-79116557#3,1020078538,1020078537#1,1157449878#0,1157449878#1,-1157449879,1020092137#1,1020092138,41273128#1,-1020092143",4.955931539749194,3701.656062103086,41.82832653061225,15.23174465465102,39.99600000000001,0.3907014102907964,0.0,0.0,0.0,0.3507442316889644,0.0853883774404171,0.0,0.5638673908706184,0.0,2.431344200813372,0.2701493556459302,0.0,108.64074559116536,0.5402987112918605,0.2701493556459302,1.6028136632169585,75.51639044205764,13.23731842665058,"8a75582429affff,8a75582429a7fff,8a755824665ffff,8a755824664ffff,8a7558242937fff,8a7558242927fff,8a75582462d7fff,8a75582462c7fff,8a75582462e7fff,8a7558246277fff,8a755824634ffff,8a7558240cb7fff,8a7558240c17fff,8a7558240c37fff,8a7558240c27fff,8a7558240d1ffff,8a7558240daffff,8a7558240da7fff,8a7558246a5ffff,8a7558246a4ffff,8a7558246a67fff,8a7558246a6ffff,8a755824469ffff,8a75582446b7fff,8a7558244787fff,8a7558244797fff,8a75582447a7fff,8a75582447b7fff,8a7558244467fff,8a7558244477fff",3,3
