origins,destinations,path,free_flow_time
-370400652,-333325851#1,"-370400652,370400652,-74719953#0,216544784,488027566,216544783#0,216544783#1,-74517790,40774360#0,40774360#1,40774360#2,40774360#3,40774360#4,40774360#5,575792278,488027569,488027568#0,488027568#1,41187597,-92913458#1,-92913458#0,92913459#2,92913459#0,-707546954,-300748685#2,-300748685#1,333325851#0,333325851#1,333325851#2,333325851#3,333325851#4,333325851#5,-333325851#5,-333325851#4,-333325851#3,-333325851#2,-333325851#1",3.7203481392557016
-333325851#1,-74517793#1,"-333325851#1,-333325851#0,300748685#1,300748685#2,707546954,92913459#1,92913459#2,92913457#0,-24388163#0,-1117343612#1,-1117343612#0,-1117343611,-1014903995,282569508#0,282569508#1,-370400983,370400986,23841069#2,488027554,488027553,23841081#0,23841081#1,23841081#2,370400988#0,370400988#1,370400988#2,74705881,1359160830,1359160835,1359160834,1359160838,426176434#0,426176434#1,74517793#0,74517793#1,-74517793#1",2.9711735566678925
-333325851#1,-74517793#1,"-333325851#1,-333325851#0,300748685#1,300748685#2,707546954,92913459#1,92913459#2,92913457#0,24388163#1,24388163#3,361247628#0,361247628#1,-414650811,370400984,1018315145#0,1018315145#1,488027555#0,488027555#1,488027555#2,74705878,488027553,23841081#0,23841081#1,23841081#2,370400988#0,370400988#1,370400988#2,74705881,1359160830,1359160835,1359160834,1359160838,426176434#0,426176434#1,74517793#0,74517793#1,-74517793#1",3.0595716760426264
-333325851#1,-74517793#1,"-333325851#1,-333325851#0,300748685#1,300748685#2,707546954,92913459#1,92913459#2,92913457#0,-24388163#0,-1117343612#1,1018315144#0,40774361,370400984,1018315145#0,1018315145#1,488027555#0,488027555#1,488027555#2,74705878,488027553,23841081#0,23841081#1,23841081#2,370400988#0,370400988#1,370400988#2,74705881,1359160830,1359160835,1359160834,1359160838,426176434#0,426176434#1,74517793#0,74517793#1,-74517793#1",3.268355189447989
23027904#4,488027575#3,"23027904#4,707546628#0,707546628#1,42757281,42757284#0,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,1245579799,-146232360#4,-146232360#3,-146232360#2,488027570,488027573#0,577806740,145459647,488027575#0,488027575#1,488027575#2,488027575#3",2.44378305278946
23027904#4,488027575#3,"23027904#4,707546628#0,707546628#1,42757281,42757284#0,-42757284#0,42757284#0,42757284#1,-42757284#1,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,1245579799,-146232360#4,-146232360#3,-146232360#2,488027570,488027573#0,577806740,145459647,488027575#0,488027575#1,488027575#2,488027575#3",2.905827870716631
23027904#4,488027575#3,"23027904#4,707546628#0,707546628#1,42757281,42757284#0,-42757284#0,42757284#0,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,1245579799,-146232360#4,-146232360#3,-146232360#2,488027570,488027573#0,577806740,145459647,488027575#0,488027575#1,488027575#2,488027575#3",2.8925825725973833
-552074080,-571041281#1,"-552074080,552074080,75276086#2,75276086#3,-571041281#1",1.0408963585434174
216544782,40774358,"216544782,216544757#0,-216544781,216544794#1,-187212765#2,-187212765#1,-187212765#0,40774358",1.0786114445778312
216544782,40774358,"216544782,216544757#0,216544757#1,-40774356#9,-40774356#8,-40774356#7,216544792,-187212765#0,40774358",1.5598839535814326
-234996560#2,-216544775#1,"-234996560#2,-234996560#1,216546955,216544772#5,216544772#6,-577805449#0,-770638618,-93128845#1,-93128845#0,93128841#4,161601610,216544778#3,333327683#0,333327683#1,216544776,216544775#1,-216544775#1",0.9973173718731553
367503355,-74865340#0,"367503355,-367503355,-216734604#2,-216734604#1,-216734605#2,-216734596,-74865340#0",1.2456788780638557
-370401435#0,-28312322#5,"-370401435#0,370401435#0,370401435#1,-177354797#0,177356939#0,177356939#1,177356939#2,177356860#1,177356860#2,178783829,-624160542#0,624160540,-1107140856,-162276589#1,-145459664,145459647,488027575#0,488027575#1,488027575#2,488027575#3,488027575#4,1370511228,1373286558#1,1372204538#0,1372204538#1,867958665,23027904#0,23027904#1,1114963456,42757285#3,42757285#4,42757281,92929744#0,92929744#1,707546918#0,707546918#1,707546918#2,707546918#3,707546918#4,707546918#6,1016246308#0,1016246308#1,42757289#1,42757289#2,42757289#3,-300748685#2,-300748685#1,-300748685#0,-28312322#6,-28312322#5",4.864186377919359
-370401435#0,-28312322#5,"-370401435#0,370401435#0,370401435#1,-177354797#0,177356939#0,177356939#1,177356939#2,177356860#1,177356860#2,178783829,-624160542#0,624160540,-1107140856,-162276589#1,-145459664,145459647,488027575#0,488027575#1,488027575#2,488027575#3,488027575#4,234992217,23023646,1245579799,488027576,1245579800,42757285#0,42757285#1,42757285#2,42757285#3,42757285#4,42757281,92929744#0,92929744#1,707546918#0,707546918#1,707546918#2,707546918#3,707546918#4,707546918#6,1016246308#0,1016246308#1,42757289#1,42757289#2,42757289#3,-300748685#2,-300748685#1,-300748685#0,-28312322#6,-28312322#5",4.716585338238967
-370401435#0,-28312322#5,"-370401435#0,370401435#0,370401435#1,-177354797#0,177356939#0,177356939#1,177356939#2,177356860#1,177356860#2,178783829,-624160542#0,624160540,-1107140856,-162276589#1,-145459664,145459647,488027575#0,488027575#1,488027575#2,488027575#3,488027575#4,1370511228,1373286558#1,1372204538#0,1372204538#1,867958665,23027904#0,23027904#1,23027904#2,23027904#3,-577696571,42757285#4,42757281,92929744#0,92929744#1,707546918#0,707546918#1,707546918#2,707546918#3,707546918#4,707546918#6,1016246308#0,1016246308#1,42757289#1,42757289#2,42757289#3,-300748685#2,-300748685#1,-300748685#0,-28312322#6,-28312322#5",4.874188760167223
-130920032,-112279748#0,"-130920032,25298730#1,25298730#2,-92901092,-28312296#2,-28312296#1,-28312296#0,23027907#3,23027907#4,361290195,-112279748#1,-112279748#0",1.0152260904361745
-144310693,-128454096#2,"-144310693,144310693,624160542#1,93128844,571065534#1,571065534#2,571065534#3,1244962434,487948334#0,487948334#1,144310691,453411683,1244962415,128454087#0,128454087#1,128454087#2,128454087#3,128454087#4,128454096#1,128454096#2,-128454096#2",2.230837835494169
-144310693,-128454096#2,"-144310693,486349405#1,707546436,571065534#0,571065534#1,571065534#2,571065534#3,1244962434,487948334#0,487948334#1,144310691,453411683,1244962415,128454087#0,128454087#1,128454087#2,128454087#3,128454087#4,128454096#1,128454096#2,-128454096#2",1.7711939779511519
-144310693,-128454096#2,"-144310693,144310693,624160542#1,-624160542#1,624160542#1,93128844,571065534#1,571065534#2,571065534#3,1244962434,487948334#0,487948334#1,144310691,453411683,1244962415,128454087#0,128454087#1,128454087#2,128454087#3,128454087#4,128454096#1,128454096#2,-128454096#2",2.581698179631824
-517051848,-1122579732,"-517051848,-517051849#0,-672953525#2,-672953525#1,-672953525#0,-1122579732",0.5817746537059748
552069998,-216546952#2,"552069998,-216546946#6,-216546946#5,-216546946#4,-216546946#3,-216546946#2,-216546946#1,-216546952#3,-216546952#2",0.6260104041616648
-177356939#1,1370511228,"-177356939#1,-177356939#0,177356939#0,177356939#1,177356939#2,177356860#1,177356860#2,178783829,-624160542#0,624160540,-1107140856,-162276589#1,-145459664,145459647,488027575#0,488027575#1,488027575#2,488027575#3,488027575#4,1370511228",1.826106785406747
112279747,-672953525#1,"112279747,29480541#0,29480541#1,42757284#0,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,-23023646,145459649,1372204538#0,1372204538#1,1371184959,180410154,1371184580#2,405380667,672953525#0,672953525#1,672953525#2,-672953525#2,-672953525#1",2.846105331981604
112279747,-672953525#1,"112279747,29480541#0,29480541#1,-42757281,42757281,42757284#0,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,-23023646,145459649,1372204538#0,1372204538#1,1371184959,180410154,1371184580#2,405380667,672953525#0,672953525#1,672953525#2,-672953525#2,-672953525#1",3.1800789214173784
112279747,-672953525#1,"112279747,867797813,-867797813,29480541#0,29480541#1,42757284#0,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,-23023646,145459649,1372204538#0,1372204538#1,1371184959,180410154,1371184580#2,405380667,672953525#0,672953525#1,672953525#2,-672953525#2,-672953525#1",3.4225359042104953
40774358,-216544800#3,"40774358,-40774356#5,-40774356#4,-40774356#3,-40774356#2,-40774356#0,1112112382#0,1112112382#1,23027915#0,23027915#2,216544800#0,216544800#1,216544800#3,-216544800#3",2.0540016006402557
40774358,-216544800#3,"40774358,-40774356#5,40774356#5,-40774356#5,-40774356#4,-40774356#3,-40774356#2,-40774356#0,1112112382#0,1112112382#1,23027915#0,23027915#2,216544800#0,216544800#1,216544800#3,-216544800#3",2.37156862745098
-216544800#2,-707546919#5,"-216544800#2,-216544800#0,-23027915#2,-23027915#1,-1112112382#2,-1112112382#0,-23027914#12,-23027914#11,-23027914#9,-23027914#8,-23027914#7,-23027914#5,-23027914#4,-23027914#3,-23027914#0,-707546919#6,-707546919#5",1.3071228491396556
1015907232#0,-370400652,"1015907232#0,1015907232#1,74517790,216544785#0,216544785#1,488027567#0,488027567#1,488027567#2,488027567#3,216544773,74719953#0,-370400652",1.2045418167266908
1015907232#0,-370400652,"1015907232#0,1015907232#1,74517790,216544785#0,216544785#1,488027567#0,488027567#1,216544782,216544774,488027567#3,216544773,74719953#0,-370400652",1.2318527410964386
-163491735#1,751122189#1,"-163491735#1,163491748,-163491752#0,163491735#4,163491735#5,163491729#2,-128454080#12,-128454080#11,-128454080#10,-128454080#9,-128454080#8,-128454080#7,-128454080#6,-128454080#5,-128454080#4,-128454080#3,-216544799,707546435#1,707546435#2,-707546436,-486349405#1,144310693,-178783829,177356860#3,177356860#4,-177356939#2,-177356939#1,-177356939#0,-128454104#1,-128454104#0,1165931443,128454070#0,128454070#1,128454070#2,1006714846,-56213941,-984377697#3,-984377697#2,-984377697#1,-984377697#0,-56210141#2,-56210141#1,751122189#0,751122189#1",3.7064800722304763
-163491735#1,751122189#1,"-163491735#1,163491748,-163491752#0,163491735#4,163491735#5,163491729#2,-128454080#12,-128454080#11,-128454080#10,-128454080#9,-128454080#8,-128454080#7,-128454080#6,-128454080#5,-128454080#4,-128454080#3,-216544799,-707546435#0,571066080#0,571066080#1,-486349405#1,144310693,-178783829,177356860#3,177356860#4,-177356939#2,-177356939#1,-177356939#0,-128454104#1,-128454104#0,1165931443,128454070#0,128454070#1,128454070#2,1006714846,-56213941,-984377697#3,-984377697#2,-984377697#1,-984377697#0,-56210141#2,-56210141#1,751122189#0,751122189#1",3.6962159665882193
-163491735#1,751122189#1,"-163491735#1,163491748,-163491752#0,163491735#4,163491735#5,163491729#2,-128454080#12,-128454080#11,-128454080#10,-128454080#9,-128454080#8,-128454080#7,-128454080#6,-128454080#5,-128454080#4,-128454080#3,-216544799,707546435#1,707546435#2,-707546436,-486349405#1,144310693,624160542#1,128454102#0,128454102#1,128454102#2,128454102#3,128454102#4,1165931441,128454070#6,128454070#7,128454070#0,128454070#1,128454070#2,1006714846,-56213941,-984377697#3,-984377697#2,-984377697#1,-984377697#0,-56210141#2,-56210141#1,751122189#0,751122189#1",3.808032183355704
-234996560#3,-42757289#0,"-234996560#3,-234996560#2,-234996560#1,234996560#1,234996560#2,234996560#3,234996560#4,234996560#5,177296240,688030347,1371184580#1,-180410154,1373286558#0,1373286558#1,1372204538#0,1372204538#1,867958665,23027904#0,23027904#1,1114963456,42757285#3,42757285#4,42757281,92929744#0,92929744#1,707546918#0,707546918#1,707546918#2,707546918#3,707546918#4,707546918#6,1016246308#0,1016246308#1,42757289#1,42757289#2,42757289#3,-42757289#3,-42757289#2,-42757289#1,-42757289#0",5.1916228168577865
-234996560#3,-42757289#0,"-234996560#3,-234996560#2,-234996560#1,234996560#1,234996560#2,234996560#3,234996560#4,234996560#5,177296240,688030347,1371184580#1,-180410154,1373286558#0,1373286558#1,1372204538#0,1372204538#1,867958665,23027904#0,23027904#1,23027904#2,23027904#3,-577696571,42757285#4,42757281,92929744#0,92929744#1,707546918#0,707546918#1,707546918#2,707546918#3,707546918#4,707546918#6,1016246308#0,1016246308#1,42757289#1,42757289#2,42757289#3,-42757289#3,-42757289#2,-42757289#1,-42757289#0",5.20162519910565
-42757289#0,-234996560#3,"-42757289#0,-1016246308#0,23027914#0,23027914#1,23027914#4,23027914#5,23027914#6,23027914#8,92912949#0,92912949#1,92912949#2,92912943#4,92912943#5,92912943#6,92912943#7,92912943#8,92912943#9,92912943#10,1107140860,93128849,1107140862,577806763#0,488027570,488027573#0,577806740,145459664,-234996558#2,-234996558#1,-234996558#0,-1022620048,-234996560#4,-234996560#3",2.6853541416566618
-42757289#0,-234996560#3,"-42757289#0,-1016246308#0,23027914#0,23027914#1,23027914#4,23027914#5,23027914#6,23027914#8,92912949#0,92912949#1,92912949#2,92912943#4,92912943#5,92912943#6,42757288#0,42757288#1,867799065,1245579800,1245579801,1245579799,-146232360#4,-146232360#3,-146232360#2,488027570,488027573#0,577806740,145459664,-234996558#2,-234996558#1,-234996558#0,-1022620048,-234996560#4,-234996560#3",3.0552020808323315
-42757289#0,-234996560#3,"-42757289#0,-1016246308#0,-707546918#6,-707546918#5,-707546918#3,-707546918#2,-707546918#1,-707546918#0,-92929744#1,-92929744#0,42757284#0,42757284#1,216544752,867799064,42757282#0,42757282#1,867799065,1245579800,1245579801,1245579799,-146232360#4,-146232360#3,-146232360#2,488027570,488027573#0,577806740,145459664,-234996558#2,-234996558#1,-234996558#0,-1022620048,-234996560#4,-234996560#3",3.0454381752701067
-23446676#3,1366432490#0,"-23446676#3,-23446676#2,74865339#0,74865339#1,74865339#2,74865339#3,-376388506#1,-376388506#0,-128454087#4,-128454087#3,-128454087#2,-128454087#1,-128454087#0,1244962416,1244962417,1244962412,1244962413,29480618,453411682,-162276595,1244962430,216544754,707545955#0,707545955#1,707545955#2,187212893,1112030043#1,187212894#0,1112030037,-187213928,1112030040,163491736#1,1366432490#0",3.233479367268866
-23446676#3,1366432490#0,"-23446676#3,-23446676#2,74865339#0,74865339#1,-74865339#1,74865339#1,74865339#2,74865339#3,-376388506#1,-376388506#0,-128454087#4,-128454087#3,-128454087#2,-128454087#1,-128454087#0,1244962416,1244962417,1244962412,1244962413,29480618,453411682,-162276595,1244962430,216544754,707545955#0,707545955#1,707545955#2,187212893,1112030043#1,187212894#0,1112030037,-187213928,1112030040,163491736#1,1366432490#0",3.4422386665249256
-23446676#3,1366432490#0,"-23446676#3,-23446676#2,74865339#0,74865339#1,74865339#2,74865339#3,-376388506#1,376388506#1,-376388506#1,-376388506#0,-128454087#4,-128454087#3,-128454087#2,-128454087#1,-128454087#0,1244962416,1244962417,1244962412,1244962413,29480618,453411682,-162276595,1244962430,216544754,707545955#0,707545955#1,707545955#2,187212893,1112030043#1,187212894#0,1112030037,-187213928,1112030040,163491736#1,1366432490#0",3.4779238117133104
552069998,-486384683,"552069998,-216546946#6,-216546946#5,-216546946#4,-216546946#3,-216546946#2,-216546946#1,-216546946#0,-216546952#0,75276086#3,-571041281#1,-571041281#0,571041282,486384683,-571029296#1,571029296#1,-486384683",2.413945462994413
552069998,-486384683,"552069998,-216546946#6,-216546946#5,-216546946#4,-216546946#3,-216546946#2,-216546946#1,-216546946#0,216546952#1,-216546952#1,-216546952#0,75276086#3,-571041281#1,-571041281#0,571041282,486384683,-571029296#1,571029296#1,-486384683",2.9768106090528366
-75276086#0,-867796078#7,"-75276086#0,75276079,-282479120,-711070858,688030349,711070857,577805452,577805464#4,577805464#5,-577805449#2,-577805449#1,-577805449#0,-770638618,-93128845#1,-93128845#0,93128841#4,161601610,-216544778#2,-216544778#1,-216544778#0,177352940#1,177352939,-128454091,1165931446,128454070#2,1006714846,-56213941,74725590#0,74725590#1,74725590#2,114232588#0,114232588#1,-453411687#1,-453411687#0,-74865339#3,-74865339#2,-74865339#1,-74865339#0,-76593063#2,-76593063#1,-867796075#1,121269883,79228249#1,867796078#0,867796078#1,867796078#2,867796078#3,867796078#4,867796078#5,867796078#6,867796078#7,867796078#8,-867796078#8,-867796078#7",5.109561549601842
-75276086#0,-867796078#7,"-75276086#0,75276079,-282479120,-711070858,-162276511#2,-162276511#1,-162276511#0,127609019#4,127609019#1,127609025#0,127609025#1,216544786,-333327685#1,-333327685#0,-333327682#3,-333327681,-216544803,333327683#0,-216544758#1,-216544758#0,216544763#6,-216544778#0,177352940#1,177352939,-128454091,1165931446,128454070#2,1006714846,-56213941,74725590#0,74725590#1,74725590#2,114232588#0,114232588#1,-453411687#1,-453411687#0,-74865339#3,-74865339#2,-74865339#1,-74865339#0,-76593063#2,-76593063#1,-867796075#1,121269883,79228249#1,867796078#0,867796078#1,867796078#2,867796078#3,867796078#4,867796078#5,867796078#6,867796078#7,867796078#8,-867796078#8,-867796078#7",5.332583847073747
-75276086#0,-867796078#7,"-75276086#0,75276079,-282479120,-711070858,688030349,711070857,577805452,577805464#4,577805464#5,-577805449#2,-577805449#1,-577805449#0,-770638618,-93128845#1,-93128845#0,93128841#4,161601610,-216544778#2,-216544778#1,-216544778#0,177352940#1,177352939,-128454091,1165931446,128454070#2,1006714846,-56213941,74725590#0,-74725590#0,74725590#0,74725590#1,74725590#2,114232588#0,114232588#1,-453411687#1,-453411687#0,-74865339#3,-74865339#2,-74865339#1,-74865339#0,-76593063#2,-76593063#1,-867796075#1,121269883,79228249#1,867796078#0,867796078#1,867796078#2,867796078#3,867796078#4,867796078#5,867796078#6,867796078#7,867796078#8,-867796078#8,-867796078#7",5.213473236666877
-672953525#2,-216544768,"-672953525#2,-672953525#1,-672953525#0,-1122579732,1371184580#3,-688030347,-486384687#1,-486384687#0,-688030348#1,-688030348#0,-733125559,-282479120,-711070858,-162276511#2,-162276511#1,-162276511#0,127609019#4,127609019#1,127609025#0,127609025#1,216544786,-333327685#1,-216544797#1,216544768,-216544768",2.2288195983937134
-672953525#2,-216544768,"-672953525#2,-672953525#1,-672953525#0,-1122579732,1371184580#3,-688030347,-486384687#1,-486384687#0,-688030348#1,-688030348#0,-733125559,-282479120,-711070858,-162276511#2,-162276511#1,-162276511#0,127609019#4,127609019#1,127609025#0,127609025#1,216544786,-333327685#1,-216544797#1,216544797#1,-216544797#1,216544768,-216544768",2.349385953085338
-672953525#2,-216544768,"-672953525#2,-672953525#1,-672953525#0,-1122579732,1371184580#3,-688030347,-486384687#1,-486384687#0,-688030348#1,-688030348#0,-733125559,-282479120,-711070858,-162276511#2,-162276511#1,-162276511#0,127609019#4,127609019#1,127609025#0,127609025#1,216544786,-333327685#1,-333327685#0,216544797#0,216544768,-216544768",2.2885268218158394
-216544768,-672953525#2,"-216544768,216544797#1,333327685#1,216544791,-127609025#0,127609019#2,127609019#3,29480013,162276511#1,162276511#2,711070858,282479120,733125559,688030348#0,688030348#1,688030348#2,486384687#1,688030347,1371184580#1,1371184580#2,405380667,672953525#0,672953525#1,672953525#2,-672953525#2",2.2050959260594087
-216544768,-672953525#2,"-216544768,216544797#1,-216544797#1,216544797#1,333327685#1,216544791,-127609025#0,127609019#2,127609019#3,29480013,162276511#1,162276511#2,711070858,282479120,733125559,688030348#0,688030348#1,688030348#2,486384687#1,688030347,1371184580#1,1371184580#2,405380667,672953525#0,672953525#1,672953525#2,-672953525#2",2.325662280751033
-216544768,-672953525#2,"-216544768,-216544797#0,333327685#0,333327685#1,216544791,-127609025#0,127609019#2,127609019#3,29480013,162276511#1,162276511#2,711070858,282479120,733125559,688030348#0,688030348#1,688030348#2,486384687#1,688030347,1371184580#1,1371184580#2,405380667,672953525#0,672953525#1,672953525#2,-672953525#2",2.261167440338266
92912943#8,-216544800#3,"92912943#8,92912943#9,92912943#10,1107140860,-1107140861,216544764,216544747#1,216544747#2,1359160809#0,1359160805,1359160808,-1014903996#1,-23027915#4,216544800#0,216544800#1,216544800#3,-216544800#3",0.9204681872749099
163491752#0,-216734589#0,"163491752#0,-163491748,-163491735#0,163491727#1,1015906258#0,1015906258#1,1015906258#2,163491760,331125015,125434405,125434406,-216734600#2,-216734600#1,216734599#0,216734599#1,216734590#0,216734590#1,216734590#2,216734589#0,-216734589#0",1.94148657303094
163491752#0,-216734589#0,"163491752#0,-163491748,163491748,-163491748,-163491735#0,163491727#1,1015906258#0,1015906258#1,1015906258#2,163491760,331125015,125434405,125434406,-216734600#2,-216734600#1,216734599#0,216734599#1,216734590#0,216734590#1,216734590#2,216734589#0,-216734589#0",2.2283213069244967
-216544758#0,695621342,"-216544758#0,216544763#6,-216544778#0,177352940#1,177352939,-128454091,1165931446,128454070#2,128454070#3,128454070#4,1165931442,-128454102#4,-128454102#3,-128454102#2,-128454102#1,-128454102#0,-624160542#1,-624160542#0,624160540,-1107140856,-162276589#1,-145459664,-577806740,24388151#0,24388151#1,695621342",2.4369323683397046
