origins,destinations,path,free_flow_time
-173832739#4,-22605037#1,"-173832739#4,-173832739#3,-173832739#2,134889175#3,1279973442,202971312,-202971312,202971312,22708358#0,22708358#1,22708358#2,22708358#3,22708358#4,173832756#0,173832756#2,1244940367#6,1108126458#0,1108126458#1,1108126458#1-AddedOffRampEdge,22616508#0,22616508#1-AddedOnRampEdge,22616508#1,620117482#0,620117482#2,22616488#7,22616488#8,22616489#0,22616489#1,22616489#2,22616489#3,22616489#4,698066555#0,698066555#1,698066554#1,22587837#0,22587837#1,88409433,541366922#0,541366922#2,22568393#7,22568393#8,22568393#9,22568393#10,22568393#1,22568393#2,88409452#0,88409452#1,-22605017#7,-22605017#6,-22605017#5,-22605017#4,-22605017#3,-22605017#2,-22605017#1,1013554545#0,1013554545#1,-174183381#2,-174183381#0,22605008#0,22605008#1,22605037#0,22605037#1,-22605037#1",3.786063688944041
-173832739#4,-22605037#1,"-173832739#4,-173832739#3,-173832739#2,134889175#3,1279973442,202971312,22708358#0,22708358#1,22708358#2,22708358#3,22708358#4,173832756#0,173832756#2,1244940367#6,1108126458#0,1108126458#1,1108126458#1-AddedOffRampEdge,22616508#0,22616508#1-AddedOnRampEdge,22616508#1,620117482#0,620117482#2,22616488#7,22616488#8,22616489#0,22616489#1,22616489#2,22616489#3,22616489#4,698066555#0,698066555#1,698066554#1,22587837#0,22587837#1,88409433,541366922#0,541366922#2,22568393#7,22568393#8,22568393#9,22568393#10,22568393#1,22568393#2,88409452#0,88409452#1,-22605017#7,22650497#0,-22650509#1,1181865152,-22605017#4,-22605017#3,-22605017#2,-22605017#1,1013554545#0,1013554545#1,-174183381#2,-174183381#0,22605008#0,22605008#1,22605037#0,22605037#1,-22605037#1",3.8165743237235104
-173091038#4,-22674191#12,"-173091038#4,-173091038#3,-173091038#2,-173091038#0,-22674191#25,-22674191#24,-22674191#22,-22674191#21,-22674191#20,-22674191#19,-22674191#18,-22674191#17,-22674191#16,-22674191#15,-22674191#14,-22674191#13,-22674191#12",0.765126050420168
-173256360#1,-173537036#1,"-173256360#1,-173256360#0,173256364#0,173256364#1,173256364#2,173256364#3,173256363#0,173256363#1,-22675390#7,-22675390#6,-173537021#4,-173537021#3,-173537036#2,-173537036#1",0.5792248717312335
-346023623#0,-509246753#10,"-346023623#0,346023623#0,346023623#1,112673965#3,112673965#4,112673965#5,112673965#6,88384473#3,88384473#4,88384473#5,88384473#6,1331068584,-630451394#3,-630451394#2,-630451394#1,-630451394#0,-630451393#0,-22588042#6,-22588042#5,-22588042#4,-22588042#3,-22588042#2,-22588042#1,-22588042#0,-525662191#1,-525662191#0,-525662193,-509246753#12,-509246753#11,-509246753#10",1.1826762555766772
-22708437#9,-22604623#2,"-22708437#9,22708437#9,22708437#10,202971312,22708358#0,22708358#1,22708358#2,22708358#3,22708358#4,173832756#0,173832756#2,1244940367#6,1108126458#0,1108126458#1,1108126458#1-AddedOffRampEdge,22616508#0,22616508#1-AddedOnRampEdge,22616508#1,620117482#0,620117482#2,22616488#7,22616488#8,22616489#0,22616489#1,22616489#2,22616489#3,22616489#4,698066555#0,698066555#1,698066554#1,22587837#0,22587837#1,88409433,541366922#0,541366922#2,22568393#7,1088412610,88409441,-22568414#4,-22568414#3,-22568414#2,-22568414#1,-22568414#0,22568110#2,22568110#3,173091031#0,173091031#1,173091031#2,-22604623#2",3.050132061463894
-22708437#9,-22604623#2,"-22708437#9,-22708437#8,-22708437#7,-22708437#6,-22708437#5,-22708437#4,163122795,22708358#2,22708358#3,22708358#4,173832756#0,173832756#2,1244940367#6,1108126458#0,1108126458#1,1108126458#1-AddedOffRampEdge,22616508#0,22616508#1-AddedOnRampEdge,22616508#1,620117482#0,620117482#2,22616488#7,22616488#8,22616489#0,22616489#1,22616489#2,22616489#3,22616489#4,698066555#0,698066555#1,698066554#1,22587837#0,22587837#1,88409433,541366922#0,541366922#2,22568393#7,1088412610,88409441,-22568414#4,-22568414#3,-22568414#2,-22568414#1,-22568414#0,22568110#2,22568110#3,173091031#0,173091031#1,173091031#2,-22604623#2",2.835469234490052
-22708437#9,-22604623#2,"-22708437#9,22708437#9,22708437#10,-1279973442,1279973442,202971312,22708358#0,22708358#1,22708358#2,22708358#3,22708358#4,173832756#0,173832756#2,1244940367#6,1108126458#0,1108126458#1,1108126458#1-AddedOffRampEdge,22616508#0,22616508#1-AddedOnRampEdge,22616508#1,620117482#0,620117482#2,22616488#7,22616488#8,22616489#0,22616489#1,22616489#2,22616489#3,22616489#4,698066555#0,698066555#1,698066554#1,22587837#0,22587837#1,88409433,541366922#0,541366922#2,22568393#7,1088412610,88409441,-22568414#4,-22568414#3,-22568414#2,-22568414#1,-22568414#0,22568110#2,22568110#3,173091031#0,173091031#1,173091031#2,-22604623#2",3.305579625658758
-173997049#2,-22673019#4,"-173997049#2,173997049#2,-36140614#4,-36140614#3,-36140614#2,-36140614#0,177706185#0,177706185#1,39658700#0,39658700#2,1324477766#0,1324477766#1,1324477766#2,837623010#0,837623010#1,22605179,708725736#0,708725736#1,708725736#2,708725736#3,708725736#4,1013554538,1013554537,1013554534#1,1013554536,22605745#0,22605745#1,22605745#2,22605745#3,-22672992#10,-22672992#9,-22672992#8,-22673019#5,-22673019#4",1.583846219181228
-173997049#2,-22673019#4,"-173997049#2,173997061#0,-173997061#0,173997049#2,-36140614#4,-36140614#3,-36140614#2,-36140614#0,177706185#0,177706185#1,39658700#0,39658700#2,1324477766#0,1324477766#1,1324477766#2,837623010#0,837623010#1,22605179,708725736#0,708725736#1,708725736#2,708725736#3,708725736#4,1013554538,1013554537,1013554534#1,1013554536,22605745#0,22605745#1,22605745#2,22605745#3,-22672992#10,-22672992#9,-22672992#8,-22673019#5,-22673019#4",1.6224351320681971
-173997049#2,-22673019#4,"-173997049#2,173997049#2,-36140614#4,-36140614#3,-36140614#2,-36140614#0,177706185#0,177706185#1,39658700#0,39658700#2,1324477766#0,1324477766#1,1324477766#2,837623010#0,837623010#1,22605179,708725736#0,708725736#1,708725736#2,708725736#3,708725736#4,1013554538,1013554537,1013554534#1,1013554536,22605745#0,22605745#1,22605745#2,22605745#3,-22672992#10,22672989#0,22672989#1,-22672992#8,-22673019#5,-22673019#4",1.6420895597139853
-173256367#2,163274346#3,"-173256367#2,-173256367#1,-173256367#0,1370737397#0,1370737397#1,1370737394,1370737395,-628549042#7,-628549042#6,-628549042#5,-628549042#4,173537041#0,173537041#1,189184455,163274346#0,163274346#1,163274346#2,163274346#3",0.7029289106016433
-22605037#2,-1226173678,"-22605037#2,-22605037#1,-22605037#0,22605008#2,22605008#3,22605008#4,174183381#0,174183381#1,1013554545#2,1013554545#3,1013554545#0,-88384506#8,-88384506#6,-88384506#5,-22650627#1,-22650627#0,-127579066#5,-127579066#4,-127579066#3,1226173678,-1226173678",0.8963606176811976
-509246753#10,-525662191#1,"-509246753#10,-509246753#9,-509246753#8,-509246753#7,-509246753#6,-509246753#5,509246753#5,509246753#6,509246753#7,509246753#8,509246753#9,509246753#10,509246753#11,509246753#12,525662193,525662191#0,525662191#1,22588042#0,22588042#1,22588042#2,-22588042#2,-22588042#1,-22588042#0,-525662191#1",0.5292998985051184
-51692324#1,-22588043#9,"-51692324#1,-51692324#0,509246753#2,509246753#3,509246753#4,509246753#5,509246753#6,509246753#7,509246753#8,509246753#9,509246753#10,509246753#11,509246753#12,525662193,525662191#0,525662191#1,22588042#0,22588042#1,22588042#2,-22588043#16,-22588043#15,-22588043#14,-22588043#13,-22588043#12,-22588043#11,-22588043#10,-22588043#9",0.5918367635030973
-173537016#2,-117939872#5,"-173537016#2,-173537016#1,-173537016#0,-628554784#4,-173537020#2,173537021#0,173537021#1,173537021#2,173537021#3,173537021#4,-628554023,-130865447#2,-130865447#1,-130865447#0,173537044#1,173537039#0,173537039#1,173537039#2,173537039#3,173537039#4,173537039#5,173537039#6,-173536999,1370737454,1370737452,1370737453#0,1370737453#1,-22675233#3,-22675233#2,-22675233#1,-22675233#0,173537005,1370737412,22675145,1370737413#0,1370737413#1,-173537008#1,-173537008#0,22675253#0,22675253#1,1245617178,554324755#0,554324755#1,22616612#0,22616612#1,22616612#2,22616596#3,22616596#4,22616596#5,22616614#0,22616614#1,22616614#1-AddedOffRampEdge,22616614#2,29612972#0,29612972#1,29613159,172849262#0,172849262#1,172849262#2,22616624#6,22616624#7,22616624#8,172849266#0,172849266#1,1108126472#0,1108126472#1,698068919#0,698068919#1,22616651#0,22616651#1,22616651#3,117919576#0,117919576#1,117919576#2-AddedOnRampEdge,117919576#2,117919576#3,708725735,39658703#0,39658703#1,837623013#0,837623013#2,1181515979,837623012,117939884#0,117939884#1,117939885#0,117939885#1,117939864#0,117939864#1,172715155#1,172715155#2,117939872#0,-871468522,117939863#0,117939887#0,117939887#1,-49244811#1,-172578628#1,-172578628#0,22673296#2,-117939872#5",3.9310906298613224
-173537016#2,-117939872#5,"-173537016#2,-173537016#1,-173537016#0,-628554784#4,-628554784#3,-628554784#2,-628554784#1,-628554784#0,-173537032,-173537028#3,-173537028#2,-173537028#1,-173537028#0,173537044#4,173537044#1,173537039#0,173537039#1,173537039#2,173537039#3,173537039#4,173537039#5,173537039#6,-173536999,1370737454,1370737452,1370737453#0,1370737453#1,-22675233#3,-22675233#2,-22675233#1,-22675233#0,173537005,1370737412,22675145,1370737413#0,1370737413#1,-173537008#1,-173537008#0,22675253#0,22675253#1,1245617178,554324755#0,554324755#1,22616612#0,22616612#1,22616612#2,22616596#3,22616596#4,22616596#5,22616614#0,22616614#1,22616614#1-AddedOffRampEdge,22616614#2,29612972#0,29612972#1,29613159,172849262#0,172849262#1,172849262#2,22616624#6,22616624#7,22616624#8,172849266#0,172849266#1,1108126472#0,1108126472#1,698068919#0,698068919#1,22616651#0,22616651#1,22616651#3,117919576#0,117919576#1,117919576#2-AddedOnRampEdge,117919576#2,117919576#3,708725735,39658703#0,39658703#1,837623013#0,837623013#2,1181515979,837623012,117939884#0,117939884#1,117939885#0,117939885#1,117939864#0,117939864#1,172715155#1,172715155#2,117939872#0,-871468522,-117939863#1,117939887#0,117939887#1,-49244811#1,-172578628#1,-172578628#0,22673296#2,-117939872#5",3.8051487052152937
-173537016#2,-117939872#5,"-173537016#2,-173537016#1,-173537016#0,-628554784#4,-173537020#2,173537021#0,173537021#1,173537021#2,173537021#3,173537021#4,-628554023,-130865447#2,-130865447#1,-130865447#0,173537044#1,173537039#0,173537039#1,173537039#2,173537039#3,173537039#4,173537039#5,173537039#6,-173536999,1370737454,1370737452,1370737453#0,1370737453#1,-22675233#3,-22675233#2,-22675233#1,-22675233#0,173537005,1370737412,22675145,1370737413#0,1370737413#1,-173537008#1,-173537008#0,22675253#0,22675253#1,1245617178,554324755#0,554324755#1,22616612#0,22616612#1,22616612#2,22616596#3,22616596#4,22616596#5,22616614#0,22616614#1,22616614#1-AddedOffRampEdge,22616614#2,29612972#0,29612972#1,29613159,172849262#0,172849262#1,172849262#2,22616624#6,22616624#7,22616624#8,172849266#0,172849266#1,1108126472#0,1108126472#1,698068919#0,698068919#1,22616651#0,22616651#1,22616651#3,117919576#0,117919576#1,117919576#2-AddedOnRampEdge,117919576#2,117919576#3,708725735,39658703#0,39658703#1,837623013#0,837623013#2,1181515979,837623012,117939884#0,117939884#1,117939885#0,117939885#1,117939864#0,117939864#1,172715155#1,172715155#2,117939872#0,-871468522,-117939863#1,117939887#0,117939887#1,-49244811#1,-172578628#1,-172578628#0,22673296#2,-117939872#5",3.9350143159664337
1244940375,-127255582#1,"1244940375,-172690078#3,-172690078#2,-172690078#1,-172690078#0,1013554554,-172984586#12,-172984586#11,-172984586#10,-172984586#9,-172984586#8,-172984586#7,-172984586#6,-172984586#5,-172984586#4,-172984586#3,-172984586#2,-172984586#1,-172984586#0,22674795#0,22674795#2,22616488#3,22616488#4,22616488#6,22616488#7,-172984590#5,-172984590#4,-172984590#2,-172984590#1,-172984590#0,1370737395,1370737396,1370737397#0,1370737397#1,-22616470#7,-22616470#6,-22616470#5,-22616470#4,-22616470#3,-22616470#2,173832776#0,173832776#1,-173832777,173832776#3,173832786#3,173832786#4,173832773#0,173832773#1,173832773#2,22698734#2,22698734#3,22698734#4,-202970121#0,22689847#0,22689847#1,509025425,530531179#1,68452486#0,68452486#1,68452486#2,509025427,509025426#0,-45187657#2,-45187657#1,-45187657#0,-45187658,22689897#2,-22689897#2,22689897#2,-173102960#2,-173102960#1,-173102960#0,173102964#1,1327079325,173102956#1,-345700254,1326299209#0,1326299209#1,1326299209#1-AddedOffRampEdge,1326299209#2,693736127,551115046,286175273,23025890#1,423206850,8085523,8085524#0,8085524#1,709383636,696913299,423206853,709383639,22689813#0,22689813#1,22689813#2,-127255582#5,-127255582#4,-127255582#3,-127255582#2,-127255582#1",4.306605532798074
1244940375,-127255582#1,"1244940375,1244940373,1244940372,-202971308#5,-202971308#4,-202971308#3,-202971308#2,-202971308#1,-202971308#0,-709383635,-172984581#0,1244940367#1,1244940367#2,1244940367#3,1244940367#4,1244940367#5,1244940367#6,1108126458#0,1108126458#1,1108126458#1-AddedOffRampEdge,22616508#0,22616508#1-AddedOnRampEdge,22616508#1,620117482#0,620117482#2,22616488#7,-172984590#5,-172984590#4,-172984590#2,-172984590#1,-172984590#0,1370737395,1370737396,1370737397#0,1370737397#1,-22616470#7,-22616470#6,-22616470#5,-22616470#4,-22616470#3,-22616470#2,173832776#0,173832776#1,-173832777,173832776#3,173832786#3,173832786#4,173832786#1,22698734#0,22698734#1,22698734#2,22698734#3,22698734#4,-202970121#0,22689847#0,22689847#1,509025425,530531179#1,68452486#0,68452486#1,68452486#2,509025427,509025426#0,-45187657#2,-45189474,22689897#1,22689897#2,-173102960#2,-173102960#1,-173102960#0,173102964#1,1327079325,173102956#1,-345700254,1326299209#0,1326299209#1,1326299209#1-AddedOffRampEdge,1326299209#2,693736127,551115046,286175273,23025890#1,423206850,8085523,8085524#0,8085524#1,709383636,696913299,423206853,709383639,22689813#0,22689813#1,22689813#2,-127255582#5,-127255582#4,-127255582#3,-127255582#2,-127255582#1",4.584262009770474
1244940375,-127255582#1,"1244940375,-172690078#3,-172690078#2,-172690078#1,-172690078#0,1013554554,-172984586#12,-172984586#11,-172984586#10,-172984586#9,-172984586#8,-172984586#7,-172984586#6,-172984586#5,-172984586#4,-172984586#3,-172984586#2,-172984586#1,-172984586#0,22674795#0,22674795#2,22616488#3,22616488#4,22616488#6,22616488#7,-172984590#5,-172984590#4,-172984590#2,-172984590#1,-172984590#0,1370737395,1370737396,1370737397#0,1370737397#1,-22616470#7,-22616470#6,-22616470#5,-22616470#4,-22616470#3,-22616470#2,173832776#0,173832776#1,-173832777,173832776#3,173832786#3,173832786#4,173832773#0,173832773#1,173832773#2,22698734#2,22698734#3,22698734#4,-202970121#0,22689847#0,22689847#1,509025425,530531179#1,68452486#0,68452486#1,68452486#2,509025427,509025426#0,-509025426#1,509025426#0,-45187657#2,-45189474,22689897#1,22689897#2,-173102960#2,-173102960#1,-173102960#0,173102964#1,1327079325,173102956#1,-345700254,1326299209#0,1326299209#1,1326299209#1-AddedOffRampEdge,1326299209#2,693736127,551115046,286175273,23025890#1,423206850,8085523,8085524#0,8085524#1,709383636,696913299,423206853,709383639,22689813#0,22689813#1,22689813#2,-127255582#5,-127255582#4,-127255582#3,-127255582#2,-127255582#1",4.3820334865569714
117939900#0,-172574349#8,"117939900#0,117939900#2,-35542720,36140614#0,36140614#1,36140614#3,36140614#4,-173997049#2,-173997049#1,-173997049#0,39611355#4,39611355#5,-172574349#10,-172574349#9,-172574349#8",0.7273456284785134
117939900#0,-172574349#8,"117939900#0,117939900#2,-35542720,36140614#0,36140614#1,36140614#3,36140614#4,-173997049#2,173997049#2,-173997049#2,-173997049#1,-173997049#0,39611355#4,39611355#5,-172574349#10,-172574349#9,-172574349#8",0.7966933675741517
-172574309#8,-172574367#0,"-172574309#8,172574309#8,172574309#9,1013993614,1013993613,22673285#0,22673285#1,22673285#2,22673285#3,172574369#0,172574369#1,172574369#2,-172574367#3,-172574367#2,-172574367#1,-172574367#0",0.49835702252730674
-172574309#8,-172574367#0,"-172574309#8,172574309#8,172574309#9,1013993614,1013993613,22673285#0,22673285#1,22673285#2,22673285#3,172574369#0,172574361,-172574361,172574369#1,172574369#2,-172574367#3,-172574367#2,-172574367#1,-172574367#0",0.6255708454214753
628554784#2,22616489#2,"628554784#2,628554784#3,-173537020#2,-173537020#1,-173537020#0,173537009#0,173537009#1,173537009#2,173537009#3,173537009#4,1370737451,1370737448,22675381#0,22675381#1,22675381#2,22675381#3,22675381#4,22675381#5,22675381#6,22675381#7,22675381#8,22675381#9,22675381#10,22675381#11,585869644#2,585869644#3,585869644#4,585869644#5,1370737439,1370737440,-173256367#4,-173256367#3,-173256367#2,-173256367#1,-173256367#0,1370737397#0,1370737397#1,1370737394,172984590#0,172984590#1,172984590#2,172984590#3,172984590#5,22616488#8,22616489#0,22616489#1,22616489#2",1.278346830363382
628554784#2,22616489#2,"628554784#2,628554784#3,-173537020#2,173537020#2,-173537020#2,-173537020#1,-173537020#0,173537009#0,173537009#1,173537009#2,173537009#3,173537009#4,1370737451,1370737448,22675381#0,22675381#1,22675381#2,22675381#3,22675381#4,22675381#5,22675381#6,22675381#7,22675381#8,22675381#9,22675381#10,22675381#11,585869644#2,585869644#3,585869644#4,585869644#5,1370737439,1370737440,-173256367#4,-173256367#3,-173256367#2,-173256367#1,-173256367#0,1370737397#0,1370737397#1,1370737394,172984590#0,172984590#1,172984590#2,172984590#3,172984590#5,22616488#8,22616489#0,22616489#1,22616489#2",1.3345983302433917
628554784#2,22616489#2,"628554784#2,628554784#3,628554784#4,628554784#5,628554784#6,628554784#7,173537009#0,173537009#1,173537009#2,173537009#3,173537009#4,1370737451,1370737448,22675381#0,22675381#1,22675381#2,22675381#3,22675381#4,22675381#5,22675381#6,22675381#7,22675381#8,22675381#9,22675381#10,22675381#11,585869644#2,585869644#3,585869644#4,585869644#5,1370737439,1370737440,-173256367#4,-173256367#3,-173256367#2,-173256367#1,-173256367#0,1370737397#0,1370737397#1,1370737394,172984590#0,172984590#1,172984590#2,172984590#3,172984590#5,22616488#8,22616489#0,22616489#1,22616489#2",1.3553326714960916
