origins,destinations,path,free_flow_time
156460680#1,-243836884#5,"156460680#1,-156460680#1,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,37052277#4,1237352048,-1119245071,1237352048,-1119245071,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",3.854296946714005
156460680#1,-243836884#5,"156460680#1,-156460680#1,-1024000539#0,1024000539#0,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",4.000213081346405
156460680#1,-243836884#5,"156460680#1,1119245061,319058602#0,1024000539#0,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884374,1338884375,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",3.768345365594771
156460680#1,-243836884#5,"156460680#1,-1119245060#2,-1119245060#1,-1119245060#0,37049908,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,-36288941#2,-36288941#1,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",3.6678276721791376
156460680#1,-243836884#5,"156460680#1,-156460680#1,-1024000539#0,319058602#1,36294383#0,37055563#0,332885734#0,332885734#1,332885734#2,37055217#1,-859785184,36950447#0,36950447#1,-1239117016#2,-1239117016#1,-1239117016#0,-37088673#1,-37088673#0,39820658#0,39820658#1,39820658#2,508751757#0,508751757#1,508751757#2,36936541,36936727#0,36936727#1,36936727#2,36936727#3,36936727#4,36936727#5,36936727#6,36936727#7,319058652,1239117012#0,1239117012#1,1239117012#2,243704191#1,243704191#2,1239117012#4,1239117012#5,36936616#1,36936616#2,36936616#3,36936616#4,36936616#5,36936616#6,36936480#0,36936480#1,36936480#2,39820656#0,39820656#1,-243836884#5",3.1995558519134852
156460680#1,-243836884#5,"156460680#1,-156460680#1,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,37050033#0,-48956015,406210869#0,406210869#1,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,153730933#0,153730925#0,153730925#1,153730936#3,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",4.04305581054373
156460680#1,-243836884#5,"156460680#1,-156460680#1,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",3.4866943549213487
156460680#1,-243836884#5,"156460680#1,-156460680#1,1024000539#1,1024000539#2,-37049908,37049908,156460679,37052277#1,37052277#2,37052277#3,37052277#4,1237352048,1119245070,-1119245070,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,196288048,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",3.8238271922175344
156460680#1,-243836884#5,"156460680#1,-156460680#1,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,37052277#4,1237352048,1119245070,319058612#0,319058612#1,36288941#0,36288941#1,36288941#2,36936373#0,36936373#1,153730938,-153730938,36936373#2,36936373#3,36936373#4,201772610,157574535,-36933126#2,-36933126#1,-36933126#0,-1239117024,-394443151#2,-394443151#1,394443151#1,-394443151#1,-394443151#0,394443143#0,394443143#1,394443143#2,1238948418#0,1238948418#1,509025806#1,509025806#2,1338884372,1338884371#4,1338884371#5,1338884371#6,1338884371#7,1338884371#8,1338884377,243836884#0,243836884#1,243836884#2,243836884#3,243836884#4,243836884#5,-243836884#5",3.834710897751584
156460680#1,-243836884#5,"156460680#1,1119245061,319058602#0,319058602#1,36294383#0,37055563#0,332885734#0,332885734#1,332885734#2,37055217#1,-859785184,36950447#0,36950447#1,-1239117016#2,-1239117016#1,-1239117016#0,-37088673#1,-37088673#0,39820658#0,39820658#1,39820658#2,508751757#0,508751757#1,508751757#2,36936541,36936727#0,36936727#1,36936727#2,36936727#3,36936727#4,36936727#5,36936727#6,36936727#7,319058652,1239117012#0,1239117012#1,1239117012#2,1239117012#3,1239117012#4,1239117012#5,36936616#1,36936616#2,36936616#3,36936616#4,36936616#5,36936616#6,36936480#0,36936480#1,36936480#2,39820656#0,39820656#1,-243836884#5",2.979734037118615
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,-36936220,36936220,-36936220,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.363603937640644
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,-36288851#3,-36288851#2,-36288851#1,-36288851#0,36284844,339940214,-1339478328#0,-319058604#1,-319058604#0,1339478330,-319058604#0,332885552,710476653#0,-710476653#0,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.6256827792564845
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,-165170815#1,165170815#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,36933151#1,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36288851#2,-36288851#2,-36288851#1,-36288851#0,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.557660221061139
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,-319058613#0,-1371061454,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",3.922507225377626
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36284386#2,36284386#3,36284386#4,36284386#5,36284386#6,36934854#0,36934854#1,918716574#0,918716574#1,918716574#2,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.1608450166372055
-165171783#1,37052930,"-165171783#1,-165171783#0,165170684#0,165170684#1,1238426242,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,-394456379,-36950439#1,-36950439#0,37088258#0,37050051,1119245067,37055902#0,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480737#1,394456380,37056002,1119245115,37056017,-159922662#1,37054401,37056055#1,319058606,37052930",4.449520455261931
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,-165170994#6,165170994#6,-1371061454,1371061454,319058613#0,-165171782,165171782,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,39820664#10,39820664#1,243836885,243836889,56080983,35801882#4,35802071#0,36285797#0,-36284844,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,-36936220,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.269271734441922
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,-36288851#1,-36288851#0,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",3.8741433447131017
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,-165170994#6,165170994#6,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933306,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.0200432304203915
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,-165170815#1,165170815#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,39820664#10,39820664#1,243836885,243836889,56080983,35801882#4,35802071#0,35802071#1,35802071#2,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",3.922934999078899
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",3.8740353533524106
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933151#0,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,-36288851#1,-36288851#0,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.120731425589799
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,-36288851#1,-36288851#0,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",3.8775426304683878
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,-36933306,36933306,36284386#1,36933240,394446867#1,710476653#0,710476653#1,-710476653#1,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.212663820773162
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,-394443151#1,-394443151#0,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.83592887913632
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,-1371061454,1371061454,319058613#0,-165171782,165171782,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,-36288851#1,-36288851#0,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.094709699404726
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,-319058613#1,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36933282#1,36933282#1,-36288851#2,36284386#0,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.296497556376169
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,-165171782,165171782,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36933240,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,-218916903,218916903,36936220,-36936220,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.484994034356076
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,-165171782,165171782,319058613#1,-165170815#1,165170815#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,-36288851#1,-36288851#0,394446867#0,394446867#1,710476653#0,710476653#1,710476654,-36934835#1,-36934835#0,36936220,-36936220,36936220,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.545077419762075
-165171783#1,37052930,"-165171783#1,-165171783#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933151#0,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,-36288851#3,36288851#3,36933307#0,36933307#1,153730928,36284386#3,36284386#4,36284386#5,36284386#6,36934854#0,36934854#1,918716574#0,918716574#1,918716574#2,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930",4.558397212461541
