origins,destinations,path,free_flow_time
1124801956#0,-37853864,"1124801956#0,1124801956#1,137971488#0,137971488#1,137971488#2,137971488#3,137971488#4,137971488#5,-137971493#5,203098165#0,203098165#1,203098165#2,203098165#3,-203098166#0,-29260616#4,-29260616#3,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,38250447,172682158#0,-38319644,-38319635#0,-38319637#1,-38319637#0,345585230,37853864,-37853864",3.2830607983604274
1124801956#0,-37853864,"1124801956#0,1124801956#1,137971488#0,137971488#1,137971488#2,137971488#3,137971488#4,137971488#5,-137971493#5,203098165#0,203098165#1,203098165#2,203098165#3,-203098166#0,-29260616#4,-29260616#3,-29260616#2,29260616#1,-29260616#2,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,38250447,172682158#0,-172682158#0,172682158#0,-38319644,-38319635#0,-38319637#1,-38250449#1,-38250449#0,-37853864",3.382231158160985
-202944379#6,-18898492#5,"-202944379#6,202944379#6,202944379#7,202944379#8,202944379#9,203098154#0,203098154#1,203098154#2,203098154#3,203098154#4,203098154#5,396759840#0,752877285,599886752#0,699455917,754944679,754944678,-396759853#1,-396759853#0,396759850#0,396759850#1,396759850#2,598732993#0,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,18934349#0,18934349#1,18934349#2,18934349#3,29348495#0,29348495#1,29348495#2,13966483#0,13966483#1,13966483#2,18931605#0,18931605#1,18931605#2,32318851#0,32318851#1,32318897#0,32318897#1,13938923#0,13938923#1,13938923#2,-18898492#5",3.3821120543301566
-202944379#6,-18898492#5,"-202944379#6,-777286729,203098161#3,-202944379#2,-202944379#1,-202944379#0,1357569475#0,-29260616#0,29411353,1374074868,172682163#0,-427195175#3,-427195175#1,-427195175#0,-172682225#1,-172682225#0,38250445#8,38250446,315149525#1,287878573,701009076#0,701009076#1,701009076#2,933175747#0,933175747#1,396759848#0,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,459251293#0,459251293#2,459251293#3,18898490,29348495#0,29348495#1,29348495#2,13966483#0,13966483#1,13966483#2,18931605#0,37995848#0,37995848#1,37053886,32318851#1,32318897#0,32318897#1,13938923#0,13938923#1,13938923#2,-18898492#5",4.518168578113596
-202944379#6,-18898492#5,"-202944379#6,202944379#6,202944379#7,202944379#8,202944379#9,203098154#0,203098154#1,203098154#2,203098154#3,203098154#4,203098154#5,396759840#0,752877285,599886752#0,699455917,754944679,754944678,-396759853#1,-396759853#0,396759850#0,396759850#1,396759850#2,598732993#0,791076362,598732994#0,598732994#1,-32538638#1,345585229,701009078,598732995,32538630,345585228,440557653#0,440557653#1,459251293#0,459251293#2,459251293#3,18898490,29348495#0,29348495#1,29348495#2,13966483#0,13966483#1,13966483#2,18931605#0,18931605#1,18931605#2,32318851#0,32318851#1,32318897#0,32318897#1,13938923#0,13938923#1,13938923#2,-18898492#5",3.690936993135052
-38250445#2,-203098147#0,"-38250445#2,-38250445#1,-38250445#0,-202944363#3,-202944363#2,-202944363#1,-202944389#1,202944375,202944382#1,202944382#2,-203098154#0,203098146#0,203098146#1,203098146#2,203098146#3,203098146#4,203098146#5,203098167#3,137957787,1238964976#0,1238964976#1,754113936#1,754113936#2,754113936#3,754113936#4,754113936#5,754113936#6,754113936#7,754113935#1,754113935#2,754113934,203098147#0,203098147#1,203098147#2,203098147#3,-203098147#3,-203098147#2,-203098147#1,-203098147#0",1.651457273157121
-38250445#2,-203098147#0,"-38250445#2,-38250445#1,-38250445#0,-202944363#3,-202944363#2,-202944363#1,-202944389#1,202944375,202944382#1,202944382#2,-203098154#0,203098146#0,203098146#1,203098146#2,203098146#3,203098146#4,203098146#5,203098167#3,137957787,1238964976#0,1238964976#1,754113936#1,754113936#2,754113936#3,754113936#4,754113936#5,754113936#6,137957790#0,-203503161,137971480,137971468#2,203098147#0,203098147#1,203098147#2,203098147#3,-203098147#3,-203098147#2,-203098147#1,-203098147#0",1.796256423698525
-38250445#2,-203098147#0,"-38250445#2,-38250445#1,-38250445#0,-202944363#3,-202944363#2,-202944363#1,-202944389#1,202944375,202944382#1,202944382#2,-203098154#0,203098146#0,203098146#1,203098146#2,203098146#3,203098146#4,203098146#5,203098167#3,137957787,1238964976#0,1238964976#1,754113936#1,754113936#2,754113936#3,754113936#4,754113936#5,754113936#6,754113936#7,754113935#1,754113935#2,754113934,754113933,-754113933,203098147#0,203098147#1,203098147#2,203098147#3,-203098147#3,-203098147#2,-203098147#1,-203098147#0",1.6648961980431303
13966493#8,300908092#0,"13966493#8,13966493#9,13966493#10,18931728,13966483#1,13966483#2,18931605#0,37995848#0,37995848#1,37053886,32318851#1,32318897#0,32318897#1,13938923#0,13938923#1,-37262367#4,244088661,37054058#0,37054058#1,1124838514,-87133527,18913056#8,18913056#9,300908092#0",2.1421031119431215
13966493#8,300908092#0,"13966493#8,13966493#9,13966493#10,18931728,13966483#1,13966483#2,18931605#0,18931605#1,18931605#2,32318851#0,32318851#1,32318897#0,32318897#1,-37262347#14,-37262347#13,-68543061,244088661,37054058#0,37054058#1,1124838514,-87133527,18913056#8,18913056#9,300908092#0",2.270055934540843
13966493#8,300908092#0,"13966493#8,13966493#9,13966493#10,18931728,13966483#1,13966483#2,18931605#0,18931605#1,18931605#2,32318851#0,32318851#1,32318897#0,32318897#1,13938923#0,13938923#1,-37262367#4,244088661,37054058#0,37054058#1,1124838514,-87133527,18913056#8,18913056#9,300908092#0",2.2958298726257964
-18931823#0,37014173#3,"-18931823#0,-137390626,18932845#0,18932845#1,37262367#2,37262367#3,37262367#4,-13938923#1,-13938923#0,-32318897#1,-32318897#0,68543249,1238964974,18898487,29348374#0,29348374#1,13966483#0,-18931728,18898485#0,18898485#1,18898485#2,18898485#3,37014173#0,37014173#1,37014173#2,37014173#3",2.383599544929563
-18931823#0,37014173#3,"-18931823#0,-137390626,18932845#0,18932845#1,18932845#2,29347640#0,29347640#1,29347640#2,29347640#3,29347640#4,1332936426,427974169#2,427974169#3,427974169#4,29348374#0,29348374#1,13966483#0,-18931728,18898485#0,18898485#1,18898485#2,18898485#3,37014173#0,37014173#1,37014173#2,37014173#3",2.179456001262996
-18931823#0,37014173#3,"-18931823#0,-137390626,18932845#0,18932845#1,37262367#2,37262367#3,68543061,37262347#13,37262347#14,-32318897#1,-32318897#0,68543249,1238964974,18898487,29348374#0,29348374#1,13966483#0,-18931728,18898485#0,18898485#1,18898485#2,18898485#3,37014173#0,37014173#1,37014173#2,37014173#3",2.35752563084269
-201720201#1,-37262347#6,"-201720201#1,201720201#1,38319643#0,38319643#1,-36785429#1,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,18932845#0,18932845#1,18932845#2,-37262347#9,-37262347#8,-37262347#7,-37262347#6",4.6234285290790185
-201720201#1,-37262347#6,"-201720201#1,201720201#1,38319643#0,38319643#1,345585230,-345585230,-36785429#1,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,18932845#0,18932845#1,18932845#2,-37262347#9,-37262347#8,-37262347#7,-37262347#6",4.678852095193729
-201720201#1,-37262347#6,"-201720201#1,201720201#1,38319643#0,38319643#1,-36785429#1,37853866,18913058#4,18913059,-28900547,-28884639,18913060#0,18913060#1,28884541#8,28884541#9,28884541#10,28884541#1,28884541#2,300908085#0,300908085#1,-37995837,-18931823#4,-18931823#3,-38250589,-18898492#0,18932845#0,-18932845#0,18932845#0,18932845#1,18932845#2,-37262347#9,-37262347#8,-37262347#7,-37262347#6",4.752718185906472
-137971468#1,-28900533,"-137971468#1,-137971468#0,-427195113#2,-427195113#1,-427195113#0,-137971470#2,-137971470#1,-137971470#0,-1124801926,-427195148#3,-427195148#2,-427195148#1,-427195148#0,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,151204873#3,1052523195,151204951#0,151204951#1,151204951#2,151204951#3,151204951#4,151204951#5,151204951#6,151204921,-323995390#1,-323995390#0,-28900533",3.40344971612192
-137971468#1,-28900533,"-137971468#1,-137971468#0,-427195113#2,-427195113#1,-427195113#0,137971470#3,137971470#4,137971470#5,203098147#4,243344676#0,243344676#1,243344676#2,243344676#3,243344676#4,243344676#5,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,151204873#3,1052523195,151204951#0,151204951#1,151204951#2,151204951#3,151204951#4,151204951#5,151204951#6,151204921,-323995390#1,-323995390#0,-28900533",3.343076297570562
-137971468#1,-28900533,"-137971468#1,-137971468#0,427195113#3,427195113#4,203503161,137957790#1,137957790#2,137957790#3,137957790#4,-1124801926,-427195148#3,-427195148#2,-427195148#1,-427195148#0,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204957#0,-151204957#0,151204873#2,151204873#3,1052523195,151204951#0,151204951#1,151204951#2,151204951#3,151204951#4,151204951#5,151204951#6,151204921,-323995390#1,-323995390#0,-28900533",3.7967782498392237
-137957786#0,-202650921#9,"-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,203110316#0,203110316#1,202650921#0,202650921#1,202650921#2,-349318298,202650921#5,202650921#6,202650921#7,202650921#8,202650921#9,202650921#10,-202650921#10,-202650921#9",1.314059624104959
-137957786#0,-202650921#9,"-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,137957777#5,137957777#6,933175744,137957778,1321667098#0,1321667098#1,137971495#1,137971495#2,1124801960#0,1124801960#1,137971507#2,-315262542#1,-315262542#0,-315151273#2,-315151273#1,-315151273#0,-202650921#10,-202650921#9",1.026907237160001
-137957786#0,-202650921#9,"-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,203110316#0,203110316#1,202650921#0,202650921#1,202650921#2,202650921#3,202650921#4,202650921#5,202650921#6,202650921#7,202650921#8,202650921#9,202650921#10,-202650921#10,-202650921#9",1.1766106200252853
-38054309,37635769,"-38054309,38054309,450236373,-18913062#2,-18913062#1,-18913062#0,754440525,37262360#0,37262360#1,37635769",0.3445661722473213
37014464#1,-37262347#8,"37014464#1,37014464#2,18898485#1,18898485#2,18898485#3,18898485#4,29348495#2,13966483#0,18898486,18898487,-427974169#4,-427974169#3,-427974169#2,-1332936426,-29347640#4,-29347640#3,-29347640#2,-29347640#1,-29347640#0,-37262347#9,-37262347#8",1.869196130576061
37014464#1,-37262347#8,"37014464#1,37014464#2,18898485#1,18898485#2,18898485#3,18898485#4,29348495#2,13966483#0,18898486,18898487,-427974169#4,-427974169#3,-427974169#2,-1332936426,-29347640#4,-29347640#3,-29347640#2,-29347640#1,37856871#0,37856871#1,-190293179,-37262347#8",1.8619607094097541
37014464#1,-37262347#8,"37014464#1,37014464#2,18898485#1,18898485#2,18898485#3,18898485#4,29348495#2,13966483#0,18898486,18898487,-427974169#4,-427974169#3,-427974169#2,-1332936426,-29347640#4,-29347640#3,-29347640#2,-29347640#1,-29347640#0,29347640#0,-29347640#0,-37262347#9,-37262347#8",2.367576260165694
-37856871#1,-151204889#0,"-37856871#1,-37856871#0,-29347640#0,-18932845#2,-18932845#1,-18932845#0,1080087100,38250589,18931823#3,18931823#4,37995837,300908089,933175753,28884541#4,28884541#5,28884541#6,18913057#0,18913057#1,18913057#2,28884639,28900546,28884635,18913058#6,18913058#7,18913058#1,28900525,28900526,28900529,28900527#5,28900531,28900533,323995390#0,323995390#1,-151204921,151204951#7,151204951#8,-151204889#1,-151204889#0",4.767233793898861
-37856871#1,-151204889#0,"-37856871#1,37856871#1,-190293179,37262347#9,-18932845#2,-18932845#1,-18932845#0,1080087100,38250589,18931823#3,18931823#4,37995837,300908089,933175753,28884541#4,28884541#5,28884541#6,18913057#0,18913057#1,18913057#2,28884639,28900546,28884635,18913058#6,18913058#7,18913058#1,28900525,28900526,28900529,28900527#5,28900531,28900533,323995390#0,323995390#1,-151204921,151204951#7,151204951#8,-151204889#1,-151204889#0",4.814102044438819
-37856871#1,-151204889#0,"-37856871#1,-37856871#0,-29347640#0,-18932845#2,37262367#2,37262367#3,244088661,37054058#0,37054058#1,18913061#4,18931823#4,37995837,300908089,933175753,28884541#4,28884541#5,28884541#6,18913057#0,18913057#1,18913057#2,28884639,28900546,28884635,18913058#6,18913058#7,18913058#1,28900525,28900526,28900529,28900527#5,28900531,28900533,323995390#0,323995390#1,-151204921,151204951#7,151204951#8,-151204889#1,-151204889#0",4.574041959929853
37262367#2,427195125#2,"37262367#2,37262367#3,68543061,37262347#13,37262347#14,-32318897#1,-32318897#0,68543249,1238964974,18898487,29348374#0,29348374#1,-29348495#2,-29348495#1,-29348495#0,-18934349#3,-18934349#2,-18934349#1,-18934349#0,-440557653#1,-440557653#0,-345585228,-32538630,-598732995,-701009078,-345585229,32538638#0,440557657#0,440557657#1,13967301#0,13967301#1,13967301#2,396759853#0,396759853#1,754944677,-754944679,-699455917,172682219#0,172682219#2,-203098154#5,-203098154#4,-203098154#3,-203098154#2,-203098154#1,-203098154#0,-202944379#9,-202944379#8,-202944379#7,-202944379#6,-777286729,-203098161#2,427195125#1,427195125#2",3.7045830152595136
37262367#2,427195125#2,"37262367#2,37262367#3,37262367#4,-13938923#1,-13938923#0,-32318897#1,-32318897#0,68543249,1238964974,18898487,29348374#0,29348374#1,-29348495#2,-29348495#1,-29348495#0,-18934349#3,-18934349#2,-18934349#1,-18934349#0,-440557653#1,-440557653#0,-345585228,-32538630,-598732995,-701009078,-345585229,32538638#0,440557657#0,440557657#1,13967301#0,13967301#1,13967301#2,396759853#0,396759853#1,754944677,-754944679,-699455917,172682219#0,172682219#2,-203098154#5,-203098154#4,-203098154#3,-203098154#2,-203098154#1,-203098154#0,-202944379#9,-202944379#8,-202944379#7,-202944379#6,-777286729,-203098161#2,427195125#1,427195125#2",3.7306569293463876
37262367#2,427195125#2,"37262367#2,37262367#3,37262367#4,-13938923#1,-13938923#0,-32318897#1,-32318897#0,68543249,1238964974,18898487,29348374#0,29348374#1,-29348495#2,-29348495#1,-29348495#0,-18934349#3,-18934349#2,-18934349#1,-18934349#0,-440557653#1,-440557653#0,-345585228,-32538630,-598732995,-701009078,-345585229,32538638#0,440557657#0,440557657#1,13967301#0,13967301#1,13967301#2,396759853#0,396759853#1,754944677,-754944679,-699455917,172682219#0,172682219#2,-203098154#5,-203098154#4,-202979235,202979235,-203098154#3,-203098154#2,-203098154#1,-203098154#0,-202944379#9,-202944379#8,-202944379#7,-202944379#6,-777286729,-203098161#2,427195125#1,427195125#2",4.181052897668922
-203098166#1,-427195148#2,"-203098166#1,203098166#1,369270935#0,369270935#1,-137971493#2,-137971493#1,-137971493#0,203098150#0,203098150#1,203098150#2,202979204#1,202979210#2,202979210#3,202979210#4,-427195148#3,-427195148#2",0.7107069346243479
-203098166#1,-427195148#2,"-203098166#1,203098166#1,369270935#0,369270935#1,-137971493#2,-137971493#1,-137971493#0,203098150#0,203098150#1,203098150#2,203098150#3,202979208#1,202979237#1,-202979209,427195148#0,427195148#1,427195148#2,-427195148#2",1.0011916958434504
-203098166#1,-427195148#2,"-203098166#1,203098166#1,203098166#2,203098166#3,203098166#4,203098166#5,203098166#6,203098166#7,203098150#0,203098150#1,203098150#2,202979204#1,202979210#2,202979210#3,202979210#4,-427195148#3,-427195148#2",0.5788372951766019
137957790#4,-151204921,"137957790#4,-1124801926,-427195148#3,-427195148#2,-427195148#1,-427195148#0,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,151204873#3,1052523195,151204951#0,151204951#1,151204951#2,151204951#3,151204951#4,151204951#5,151204951#6,151204921,-151204921",2.874437481545131
137957790#4,-151204921,"137957790#4,-1124801926,-427195148#3,-427195148#2,-427195148#1,-427195148#0,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,-36785531#2,-36785531#1,-36785531#0,28900527#2,28900527#3,28900527#4,28900527#5,28900531,28900533,323995390#0,323995390#1,-151204921",2.6777417727573893
137957790#4,-151204921,"137957790#4,-1124801926,-427195148#3,-427195148#2,-427195148#1,-427195148#0,-137957779#1,-137957779#0,-137957786#1,-137957786#0,-1321667099#5,-1321667099#4,-1321667099#3,-1321667099#2,-1321667099#1,-1321667099#0,1321667097,137957777#3,137957777#4,1052637143,-971300307#1,-971300307#0,-36785282#3,-36785282#2,-36785282#1,-36785282#0,459251295,29348821#1,29348821#2,29348821#3,36944586,-36944585,791076360,-36944585,-151204953,-151204912#2,-151204912#1,-151204912#0,151204873#1,151204873#2,151204873#3,1052523195,151204951#0,151204951#1,151204951#2,151204951#3,151204951#4,151204951#5,151204951#6,151204921,-151204921",3.1519752785213737
37014173#0,300908093#1,"37014173#0,37014173#1,37014173#2,37014173#3,18934349#3,29348495#0,29348495#1,29348495#2,13966483#0,18898486,18898487,-427974169#4,-427974169#3,-427974169#2,-1332936426,-29347640#4,-29347640#3,-29347640#2,-29347640#1,37856871#0,37856871#1,37856871#2,37856871#3,300908093#0,300908093#1",1.7999125496130781
