origins,destinations,path,free_flow_time
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,-137755911#1,-137755911#0,137755911#0,137755911#1,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2,137755937#3,1333486528#0,1333486528#1,1329643142#1,-25860006#1,-25860006#0,1311608951,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,123923824#1,123923824#2,123923824#3,-123923824#3,-123923824#2,-123923824#1,123923824#1,-123923824#1,-123923824#0,137749014#0,-137749014#0,123923824#0,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",3.887822885960304
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,-26528310#3,-26528310#2,26528310#2,26528310#3,-137755911#1,-137755911#0,137755911#0,137755911#1,1335999596,-1335999596,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,-1356375589#1,-1356375589#0,1356375589#0,1356375589#1,26528308#0,26528308#1,1311608951,-1311608951,25860006#0,25860006#1,-25860006#1,-25860006#0,25860006#0,25860006#1,-25860006#1,-25860006#0,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,123923824#1,-123923824#1,123923824#1,-123923824#1,137749021#0,137749021#1,1333238768,-1333238768,-137749021#1,-137749021#0,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,-1333455653#2,-1333455653#1,1333455653#1,1333455653#2,-1333455653#2,-1333455653#1,1333455653#1,1333455653#2,1329879927#0,1329879927#1,-1329879927#1,-1329879927#0,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",4.151529877609795
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,-370094622#1,370094622#0,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2,137755937#3,-1311608951,-26528308#1,-26528308#0,-319815194#4,-319815194#3,319815194#3,319815194#4,26528308#0,26528308#1,1311608951,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,123923824#2,123923824#3,-1329849039#1,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,-137749019#1,-137749019#0,137749019#0,137749019#1,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",3.0083522877125737
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,1311608951,-1311608951,1311608951,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.3174175624905904
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,-137755911#1,-137755911#0,137755911#0,137755911#1,-137755911#1,-137755911#0,137755911#0,137755911#1,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,-370094622#1,137755926#0,137755926#1,137755926#3,137755926#4,137755892#0,137755892#1,-137755892#1,-137755892#0,-613463670,613463670,-613463670,137755939,1356375589#0,1356375589#1,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,-1329849039#0,1182938815,1329849039#1,-123923824#3,-123923824#2,123923824#2,123923824#3,-123923824#3,-123923824#2,123923824#2,123923824#3,-123923824#3,-123923824#2,-123923824#1,123923824#1,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",4.13361531077514
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,-1335999596,-26528310#3,-26528310#2,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,-319815194#2,-319815194#0,319815194#0,319815194#1,319815194#3,319815194#4,-319815194#4,-319815194#3,137755937#0,137755937#1,137755937#2,137755937#3,-1311608951,25860006#0,25860006#1,1182938815,-1329849039#0,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,-137749014#0,123923824#0,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,-1329879927#1,-1329879927#0,1329879927#0,1329879927#1,-1329879927#1,-1329879927#0,-1333455653#2,-1333455653#1,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",3.425839932805377
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,202997475#0,202997475#1,202997475#2,1333486508#0,1333486508#1,1333486508#2,137755943#1,319815179#0,319815179#1,319815179#2,-319815178,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,25860006#0,25860006#1,-25860006#1,-25860006#0,-26528308#1,-26528308#0,-1356375589#1,-1356375589#0,1356375589#0,1356375589#1,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,123923824#2,123923824#3,-123923824#3,-123923824#2,-123923824#1,137749021#0,137749021#1,-137749021#1,-137749021#0,123923824#1,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,-1333455653#2,-1333455653#1,-137749050#2,-137749050#1,137749050#1,137749050#2,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",3.6648548116150734
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,-26528310#3,-26528310#2,-26528310#1,26528310#1,26528310#2,26528310#3,-26528310#3,-26528310#2,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,-370094622#1,370094622#0,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,1311608951,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.8717132188380834
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,-1335999596,1335999596,-1335999596,1335999596,-1335999596,1335999596,-1335999596,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,-370094622#1,370094622#0,-370094622#1,370094622#0,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2,137755937#3,1333486528#0,1333486528#1,1329643142#1,1182938815,-1329849039#0,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,-1333455653#2,-1333455653#1,-137749050#2,-137749050#1,-137749050#0,137749050#0,137749050#1,137749050#2,1333455653#1,1333455653#2,-1333455653#2,-1333455653#1,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",3.1617540155743447
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,-26528310#1,26528310#1,-26528310#1,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,1329619838,1329619844,668131355#0,668131355#1,-668131355#1,-668131355#0,-1329619844,-1329619838,1329849039#1,1331971849#0,1331971849#1,1331971849#2,1335093230,1335093231#0,1335093231#1,1335093231#2,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.993845543977131
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,-26528310#1,26528310#1,26528310#2,26528310#3,1335999596,-1335999596,1335999596,202997475#0,202997475#1,202997475#2,1333486508#0,1333486508#1,1333486508#2,137755943#1,319815179#0,319815179#1,319815179#2,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,-319815194#4,-319815194#3,319815194#3,319815194#4,26528308#0,26528308#1,25860006#0,25860006#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.5617470602351817
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,-26528310#3,-26528310#2,-26528310#1,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,-319815178,319815178,-319815178,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,137755937#0,137755937#1,137755937#2,137755937#3,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,-137749050#2,-137749050#1,-137749050#0,137749050#0,137749050#1,137749050#2,-137749050#2,-137749050#1,137749050#1,137749050#2,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",3.4864780376525797
370094617#2,-137749005#1,"370094617#2,599753346#2,1331389458,1333504726,1331389455#0,1331389455#1,370259790#0,370259790#1,370259790#3,370259790#4,782034510,1329405755#0,1329405755#1,1340288242,36967903#1,370259840#0,370259840#1,712527326,712526758,311794228#0,311794228#1,172067187,1333505442,26528310#1,26528310#2,26528310#3,1335999596,319815182#0,319815182#1,319815182#2,319815178,1333486520#0,1333486520#1,319815180#1,319815180#2,319815180#3,319815180#5,319815180#6,319815194#0,319815194#1,319815194#3,319815194#4,26528308#0,26528308#1,1311608951,-1311608951,1311608951,-1311608951,1311608951,1333486528#0,1333486528#1,1329643142#1,1182938815,1329849039#1,-123923824#3,-123923824#2,-123923824#1,-123923824#0,137749014#0,137749014#1,137749014#2,137749014#3,137749014#4,137749014#5,1333455653#1,1333455653#2,1329879927#0,1329879927#1,137748971#0,137748971#1,-137749005#1",2.317897524093662
