origins,destinations,path,free_flow_time
-979838980#5,57680181#1,"979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,39353757#5,39353757#6,39761731#0,39761731#1,-174375415#0,39353757#9,39353757#10,39353757#11,39353757#12,39353757#13,39353757#14,39353757#15,39353757#16,39353757#17,57680181#0,57680181#1",4.6508468463734935
-979838980#5,57680181#1,"979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,57680150#0,57680150#1,39353757#16,39353757#17,57680181#0,57680181#1",3.821935281747643
-979838980#5,57680181#1,"979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,174375401,1238123690,174375405,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,174375411#0,174375411#1,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,57680150#0,57680150#1,39353757#16,39353757#17,57680181#0,57680181#1",5.461155145359036
-1116499322,57680145#0,"-1116499322,57680111,57680112#1,1116499324#0,1116499324#1,1116499324#2,57680145#0",0.48937500126040334
-1116499322,57680145#0,"-1116499322,1116499322,1116499321#0,22561654#0,22561654#3,22561654#4,22561654#5,22561499#0,22561499#1,22561499#2,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,-1116499329,-1116499328#1,-1116499328#0,-57680087#2,-57680087#1,-57680087#0,1116499324#0,1116499324#1,1116499324#2,57680145#0",2.091695929631752
-1116499322,57680145#0,"-1116499322,-1264978470#1,-1264978470#0,-1116499323#1,-1116499323#0,-561133121,-55682342#1,-55682342#0,55682703,849128758#0,849128758#1,55682704#1,55682704#2,55682704#3,125835961,-57680135,-57680114#3,-57680114#2,-57680114#1,-57680114#0,-1264978471,-57680145#1,-57680145#0",4.9277779211761645
57680145#0,-1116499322,"-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,-57680112#1,-57680112#0,1116499322",0.518306573889455
57680145#0,-1116499322,"-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680180#1,57680180#2,57680180#3,-22561653,-22561499#1,-22561499#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,-1116499322",2.026950031272408
57680145#0,-1116499322,"57680145#0,57680145#1,1264978471,561133118,57680114#1,57680114#2,57680114#3,57680135,-125835961,-125835958,-55682704#2,-55682704#1,-55682704#0,-849128758#0,-55682703,55682343#1,55682342#1,55682342#2,1116499323#0,1116499323#1,1264978470#0,1264978470#1,1116499322",4.952831100193253
57680145#0,-1116499322,"-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680171#0,57680171#1,57680171#2,-22561499#1,-22561499#0,-22561654#5,-22561654#4,-22561654#3,-22561654#2,-1116499321#1,-1116499322",1.9948371861343528
-1020092137#1,-22561653,"-1020092137#1,1157449879,-1157449878#1,-1157449878#0,1020078539,1020078540,-41231514#8,-41231514#7,-41231514#6,-41231514#5,-41231514#4,-41231514#3,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-22561653",4.540210989047692
-1020092137#1,-22561653,"1020092137#1,-41273130,-41231515#0,-1157449878#1,-1157449878#0,1020078539,-79116557#4,-79116557#3,-79116557#2,23881170,41231753#0,41231753#1,41231753#2,79119286#0,41231755,-41231756#3,-41231756#2,41273133,-1020078548,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1,-561133140#0,-227385933,-23030922#0,-154901400#5,-154901400#4,-154901400#3,-154901400#2,-154901400#1,-154901400#0,-227218424,-227218423,-57680175,-57680125#0,-57680135,-57680114#3,-57680114#2,-57680114#1,-57680114#0,-1264978471,-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680180#1,57680180#2,57680180#3,-22561653",12.89504203840975
-1020092137#1,-22561653,"-1020092137#1,1157449879,-1157449878#1,-1157449878#0,1020078539,-79116557#4,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,79116530#0,-561134628#1,-561134628#0,-1034110351#0,-23881168#1,-23881168#0,1259750653,145622122#0,145622122#1,145622122#2,563298888,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-174907152#2,-174907152#1,-174907152#0,-22561653",4.740429465700545
-1020092137#1,-22561653,"-1020092137#1,1157449879,41231515#0,41231515#1,1020092135,1020092136,41231515#3,41273134,-1020078548,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1,-561133140#0,-227385933,-23030922#0,-154901400#5,-154901400#4,-154901400#3,-154901400#2,-227218688,-57680127,-57680164,-57680125#1,-57680125#0,-57680135,-57680114#3,-57680114#2,-57680114#1,-57680114#0,-1264978471,-57680145#1,-57680145#0,-1116499324#2,-1116499324#1,-1116499324#0,57680087#0,57680087#1,57680087#2,1116499328#0,1116499328#1,1116499329,1116499330#0,1116499330#1,57680180#0,57680171#0,57680171#1,57680171#2,22561499#2",11.143146890341324
57680110,-22561652#3,"-57680110,-39353757#5,-39353757#4,-39353757#3,1123308755,-39389916#1,-39389916#0,39353757#17,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",3.868049970168052
57680110,-22561652#3,"-57680110,-39353757#5,57680150#0,57680150#1,39353757#16,39353757#17,39353757#18,39353757#19,174907149,57680093,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",3.8449407264705733
57680110,-22561652#3,"-57680110,-39353757#5,-39353757#4,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",2.023832283093223
57680110,-22561652#3,"57680110,-57680110,-39353757#5,57680150#0,57680150#1,39353757#16,39389916#0,39389916#1,1123308756,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",3.9239923471188325
57680110,-22561652#3,"57680110,-57680110,-39353757#5,-39353757#4,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",2.157985944557809
57680110,-22561652#3,"57680110,-57680110,39353757#6,39353757#7,39353757#8,39353757#9,39353757#10,39353757#11,39353757#12,39353757#13,39353757#14,39353757#15,39353757#16,39389916#0,39389916#1,1123308756,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",3.957965936554607
57680110,-22561652#3,"-57680110,-39353757#5,-39353757#4,-39353757#3,-39353757#2,-39353757#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",2.0755961419845117
57680110,-22561652#3,"57680110,-57680110,57680106,39353757#15,39353757#16,39353757#17,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",4.059727951655824
57680110,-22561652#3,"57680110,-57680110,-39353757#5,57680150#0,57680150#1,39353757#16,39353757#17,39353757#18,174375411#0,174375411#1,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",3.9695705784113495
57680110,-22561652#3,"-57680110,57680106,39353757#15,39353757#16,39353757#17,39353757#18,39353757#19,174907149,57680093,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,563272698,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3",3.8108670970187926
-174907152#1,-57392457#0,"174907152#1,174907152#2,174907151#0,174907151#2,174907151#5,-57392457#1,-57392457#0",0.5966777358425385
-174907152#1,-57392457#0,"174907152#1,174907152#2,-57392486,1163710302,57392474,-57392457#0",1.2566422252354177
-57392457#0,1116499317#0,"-57392457#0,57392457#0,57392457#1,-22561652#0,-174907151#4,-174907151#1,1116499317#0",1.2461907784696613
-57392457#0,1116499317#0,"57392457#0,57392457#1,-22561652#0,-174907151#4,-174907151#1,1116499317#0",0.8433730326663039
79119287#2,-561133140#1,"79119287#2,79116549#5,79116549#6,79119284#1,-561133140#1",1.0921968787515004
79119287#2,-561133140#1,"79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,79119286#2,79119286#3,79119284#4,79119284#5,79119284#1,-561133140#1",1.3722288915566223
79119287#2,-561133140#1,"79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,-41231756#1,-41231756#0,1020092136,41231515#3,41273134,-1020078548,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",3.1994197679071625
79119287#2,-561133140#1,"79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,41273133,-41273134,41231515#4,41231515#5,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",3.0953981592637057
79119287#2,-561133140#1,"79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,-41231756#1,-41231756#0,1020092136,41231515#3,-1020092140,1020092139#0,1020092139#1,41231515#5,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",3.2853141256502605
79119287#2,-561133140#1,"79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,41273133,-1020078548,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",2.9146858743497397
79119287#1,-561133140#1,"79119287#1,79119287#2,79116549#5,79116549#6,79119284#1,-561133140#1",1.3364145658263304
79119287#1,-561133140#1,"79119287#1,41231357#0,79119291#0,79119291#1,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1",1.3926770708283314
79119287#1,-561133140#1,"79119287#1,79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,79119286#2,79119286#3,79119284#4,79119284#5,79119284#1,-561133140#1",1.616446578631452
79119287#1,-561133140#1,"79119287#1,41231357#0,41231357#1,79119291#1,79116549#4,79116549#5,79116549#6,79119284#1,-561133140#1",1.4562224889955981
79119287#1,-561133140#1,"79119287#1,41231357#0,41231357#1,79119291#1,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,79119286#2,79119286#3,79119284#4,79119284#5,79119284#1,-561133140#1",1.4366546618647456
79119287#1,-561133140#1,"79119287#1,41231357#0,79119291#0,79119291#1,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,79119286#2,79119286#3,79119284#4,79119284#5,79119284#1,-561133140#1",1.3731092436974786
79119287#1,-561133140#1,"79119287#1,79119287#2,-79116549#4,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,41273133,-41273134,41231515#4,41231515#5,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",3.3396158463385355
79119287#1,-561133140#1,"79119287#1,41231357#0,79119291#0,79119291#1,79119291#2,41231511#0,41231511#1,41231511#2,41231511#3,-79119286#1,41231755,-41231756#3,-41231756#2,-41231756#1,-41231756#0,1020092136,41231515#3,41273134,-1020078548,41231515#6,-41231513#4,-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,79119284#1,-561133140#1",3.200300120048019
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,79116530#0,-561134628#1,-561134628#0,-1034110351#0,-23881168#1,-23881168#0,1259750653,145622122#0,145622122#1,145622122#2,563298888,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.5551529360822176
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.3522915592167237
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,79116530#0,-561134628#1,-561134628#0,-1034110351#0,-23881168#1,-23881168#0,1259750653,145622122#0,145622122#1,145622122#2,563298888,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.551313243257644
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,-41231514#8,-41231514#7,-41231514#6,41231719,1020092132,-41231514#4,-41231514#3,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.3545030413617773
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,-979842178#1,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,563271328,174375401,1238123690,174375405,561133138,-174375407#4,-174375407#3,-174375407#2",3.373085895669808
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,870315479#0,870315479#1,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.3878276166922703
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,-979842178#5,-979842178#4,-979842178#3,-979842178#2,870315479#0,870315479#1,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.3916673095168437
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,-41231514#8,-41231514#7,-41231514#6,-41231514#5,-41231514#4,-41231514#3,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.3210314957961073
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,1020078536,-79116557#3,-79116557#2,-79116557#1,-79116557#0,79116530#3,79116530#0,-561134628#1,-561134628#0,-1034110351#0,-23881168#1,-23881168#0,1259750653,145622122#0,145622122#1,145622122#2,563298888,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,174375401,1238123690,174375405,561133138,-174375407#4,-174375407#3,-174375407#2",3.5797869653598755
79119289#0,-174375407#2,"79119289#0,79119289#1,79119289#2,-41231514#8,-41231514#7,-41231514#6,-41231514#5,-41231514#4,1162803895,-41231514#2,-41231514#1,-41231514#0,870315480,-979842178#0,-226068307,213840997,1157449881,979838980#0,979838980#1,979838980#2,979838980#3,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",3.3367060593580327
-41231513#3,-1157449877,"-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,-79119286#3,-79119286#2,-79119286#1,-79119286#0,1157449877",0.5546418567426971
-41231513#3,-1157449877,"-41231513#3,41231513#3,41231513#4,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",1.5423213633905688
-41231513#3,-1157449877,"41231513#3,41231513#4,-41231515#6,-41231515#5,-41231515#4,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",1.4443221637106969
-41231513#3,-1157449877,"41231513#3,41231513#4,-41231515#6,1020078548,-41273134,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",1.6384398107695204
-41231513#3,-1157449877,"41231513#3,41231513#4,-41231515#6,-41231515#5,-1020092139#1,-1020092139#0,1020092140,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",1.7386198827983321
-41231513#3,-1157449877,"-41231513#3,-41231513#2,-41231513#1,-41231513#0,79119284#3,79119284#4,79119284#5,-79116549#6,-79116549#5,-79116549#4,-79116549#3,-79116549#2,-79116549#1,-79116549#0,79116530#2,79116557#0,79116557#1,23881170,41231753#0,41231753#1,41231753#2,1157449877",3.5188075230092033
-41231513#3,-1157449877,"-41231513#3,41231513#3,41231513#4,-41231515#6,-41231515#5,-1020092139#1,-1020092139#0,1020092140,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",1.836619082478204
-41231513#3,-1157449877,"-41231513#3,41231513#3,41231513#4,-41231515#6,1020078548,-41273134,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",1.7364390104493923
-41231513#3,-1157449877,"41231513#3,41231513#4,-41231515#6,-41231515#5,-41231515#4,-1020092140,-1020092142,-1020092143,41273131,-1020092138,-41273130,41231515#1,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",2.2836178819980115
-41231513#3,-1157449877,"-41231513#3,-41231513#2,41273135,41273137#1,41273138,41231513#4,-41231515#6,1020078548,-41273134,-41231515#3,-41231515#2,1020092135,41231756#0,41231756#1,41231756#2,41231756#3,-41231755,-79119286#0,1157449877",2.147263340181285
57680181#0,-57680145#1,"57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,174375406,1238123693,1238123694,563272697,563271328,1238123691,-22561498,-22561652#6,-22561652#5,-22561652#4,-22561652#3,-22561652#2,-22561652#1,-22561652#0,-174907151#4,-174907151#1,-57392486,1004094803#0,1004094803#1,1004094802,57392452,-24580169#1,-24580169#0,22561499#0,22561499#1,22561499#2,-57680180#3,-57680180#2,-57680180#1,-57680180#0,-563282223,-1116499330#0,-1116499329,-1116499328#1,-1116499328#0,-57680087#2,-57680087#1,-57680087#0,1116499324#0,1116499324#1,1116499324#2,57680145#0,57680145#1",6.271633475916794
-57680180#1,-39353757#6,"57680180#1,57680180#2,57680180#3,174907152#0,174907152#1,174907152#2,174907151#0,174907151#2,174907151#5,22561652#1,22561652#2,22561652#3,22561652#4,22561652#5,22561652#6,125835948,563369678,1238123690,174375405,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,57680093,39353757#0,39353757#1,39353757#2,39353757#3,39353757#4,39353757#5,39353757#6",2.9308677250597857
