origins,destinations,path,free_flow_time
-46481922#3,-781346309#0,"-46481922#3,-46481922#2,-46481922#1,46620844#0,46620844#1,46482829#0,46482829#1,-46483057,46620844#6,46620844#7,46620844#8,467253549#0,467253549#1,-809581646,-46430848#2,-46430848#1,-46430848#0,46429667,342810654,342810653,35591648#0,35591648#1,109690727,781302109#1,781302109#2,614249315,342804890#0,342804890#1,-352834214,-174967799#4,-174967799#3,-174967799#2,-174967799#1,-174967799#0,-35591645#1,-35591645#0,-46727088,35591638,304764806#0,304764806#1,-35591641#5,-35591641#4,-35591641#3,-35591641#2,-35591641#1,-35591641#0,-46738748#4,46757899#2,304764809#2,46736996#0,46736996#1,47148322#13,47148322#14,47148322#15,47148322#16,47148322#17,301514274#0,301514274#1,1196379298#0,1196379298#1,1196379298#2,781344707#0,781344707#1,781344707#2,781344707#3,47148398,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46729408#0,46729408#1,33755974,343025657#0,343025657#1,781346306#1,781346306#2,-781346309#0",9.11126475788299
-46481922#3,-781346309#0,"-46481922#3,-46481922#2,-46481922#1,46620844#0,46620844#1,46482829#0,46482829#1,-46483057,46620844#6,46620844#7,46620844#8,467253549#0,467253549#1,-809581646,-46430848#2,-46430848#1,-46430848#0,46429667,342810654,342810653,35591648#0,35591648#1,109690727,781302109#1,781302109#2,614249315,342804890#0,342804890#1,-352834214,-174967799#4,-174967799#3,-174967799#2,-174967799#1,-174967799#0,-35591645#1,-35591645#0,-46727088,35591638,304764806#0,304764806#1,-35591641#5,-35591641#4,-35591641#3,-35591641#2,-35591641#1,-35591641#0,-46738748#4,-46738748#3,46757897#2,46736996#0,46736996#1,47148322#13,47148322#14,47148322#15,47148322#16,47148322#17,301514274#0,301514274#1,1196379298#0,1196379298#1,1196379298#2,781344707#0,781344707#1,781344707#2,781344707#3,47148398,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46729408#0,46729408#1,33755974,343025657#0,343025657#1,781346306#1,781346306#2,-781346309#0",9.110784796279919
-46481922#3,-781346309#0,"-46481922#3,-46481922#2,-46481922#1,46620844#0,46620844#1,46482829#0,46482829#1,-46483057,46620844#6,46620844#7,46620844#8,467253549#0,467253549#1,-809581646,-46430848#2,-46430848#1,-46430848#0,46429667,342810654,342810653,35591648#0,35591648#1,109690727,-562552911,109690727,781302109#1,781302109#2,614249315,342804890#0,342804890#1,-352834214,-174967799#4,-174967799#3,-174967799#2,-174967799#1,-174967799#0,-35591645#1,-35591645#0,-46727088,35591638,304764806#0,304764806#1,-35591641#5,-35591641#4,-35591641#3,-35591641#2,-35591641#1,-35591641#0,-46738748#4,46757899#2,304764809#2,46736996#0,46736996#1,47148322#13,47148322#14,47148322#15,47148322#16,47148322#17,301514274#0,301514274#1,1196379298#0,1196379298#1,1196379298#2,781344707#0,781344707#1,781344707#2,781344707#3,47148398,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46729408#0,46729408#1,33755974,343025657#0,343025657#1,781346306#1,781346306#2,-781346309#0",9.325207642452224
-46739797,-138059339#2,"-46739797,46739795#2,46739795#3,46739795#4,342814180,342814174#0,342814174#1,342814174#2,342814174#3,342814174#4,342814174#5,342814174#6,781344710,301514274#0,301514274#1,1196379298#0,1196379298#1,1196379298#2,781344707#0,781344707#1,781344707#2,781344707#3,47148398,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,46728592#0,46728592#1,46728587#0,46728587#1,138059339#0,138059339#1,138059339#2,-138059339#2",3.2472498699815016
-46739797,-138059339#2,"-46739797,46739795#2,46739795#3,46739795#4,342814180,342814174#0,342814174#1,342814174#2,342814174#3,342814174#4,342814174#5,342814174#6,781344710,301514274#0,301514274#1,1196379298#0,1196379298#1,1196379298#2,781344707#0,781344707#1,781344707#2,781344707#3,781344707#4,781344707#5,781344707#6,781344707#7,781344707#8,781344706,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,46728592#0,46728592#1,46728587#0,46728587#1,46728587#2,-138059339#4,-138059339#3,-138059339#2",3.080496887846678
-46739797,-138059339#2,"-46739797,46739795#2,46739795#3,46739795#4,342814180,342814174#0,342814174#1,342814174#2,342814174#3,342814174#4,342814174#5,342814174#6,781344710,301514274#0,301514274#1,1196379298#0,1196379298#1,1196379298#2,781344707#0,781344707#1,781344707#2,781344707#3,47148398,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,46728592#0,46728592#1,46728587#0,46728587#1,46728587#2,-138059339#4,-138059339#3,-138059339#2",3.270473771328653
-138059339#2,-46739797,"-138059339#2,-138059339#1,-138059339#0,-46728587#1,-46728587#0,46728595#0,46728595#1,1196379296#4,46728594#0,46728594#1,46728594#2,1196385043,1196379297,1196379296#0,343025654#0,343025654#1,343025654#2,-781344708,-781344704#1,-781344704#0,-781344711,-781344709#1,-781344709#0,-781344707#8,-781344707#7,-781344707#6,733992944#0,733992944#1,-46740045#2,-46740045#1,384861740#0,384861740#1,384861740#2,-46739797",2.1046471478137865
-138059339#2,-46739797,"-138059339#2,-138059339#1,-138059339#0,-46728587#1,-46728587#0,46728595#0,46728595#1,1196379296#4,46728594#0,46728594#1,46728594#2,1196385043,1196379297,1196379296#0,343025654#0,343025654#1,343025654#2,-781344708,-781344704#1,-781344704#0,-781344711,-781344709#1,-1196379293#1,-1196379293#0,-303201019#2,-303201019#1,-303201019#0,-301514301#1,-301514301#0,46737502,46739795#0,46739795#1,46739797,-46739797",2.3150067272107
-138059339#2,-46739797,"-138059339#2,-138059339#1,-138059339#0,-46728587#1,-46728587#0,46728595#0,46728595#1,1196379296#4,46728594#0,46728594#1,46728594#2,1196385043,1196379297,1196379296#0,343025654#0,343025654#1,343025654#2,-781344708,-781344704#1,-781344704#0,-781344711,-781344709#1,-1196379293#1,-1196379293#0,-303201019#2,-303201019#1,-303201019#0,-301514301#1,-301514301#0,46737502,46739795#0,46739795#1,-301514292,301514292,46739797,-46739797",2.693108479070551
-46727647#9,-46738748#1,"-46727647#9,-46727647#8,-46727647#7,-46727647#6,-46727647#5,-46727647#4,-46727647#3,-46727647#2,-46727647#1,-46727647#0,-46739936#12,-46739936#11,-46739936#10,-46739936#9,-46739936#8,-46739936#7,-46739936#6,-46739936#5,-46739936#4,-46739936#3,-46739936#2,-46739936#1,-46739936#0,1196385045,46738469#0,46738469#1,46738469#2,46738469#3,304764809#0,304764809#1,-46757899#2,-46738748#3,-46738748#2,-46738748#1",1.4725221982241417
-46727647#9,-46738748#1,"-46727647#9,-46727647#8,-46727647#7,-46727647#6,-46727647#5,-46727647#4,-46727647#3,-46727647#2,-46727647#1,-46727647#0,-1196379294#9,-1196379294#8,-1196379294#7,-1196379294#6,-1196379294#5,-1196379294#4,-1196379294#3,-1196379294#2,-1196379294#1,-1196379294#0,11985118,35591638,304764806#0,304764806#1,-35591641#5,-35591641#4,-35591641#3,-35591641#2,-35591641#1,-35591641#0,-46738748#4,-46738748#3,-46738748#2,-46738748#1",1.3937245020398368
-46727647#9,-46738748#1,"-46727647#9,-46727647#8,-46727647#7,-46727647#6,-46727647#5,-46727647#4,-46727647#3,-46727647#2,-46727647#1,-46727647#0,-46739936#12,-46739936#11,-46739936#10,-46739936#9,-46739936#8,-46739936#7,-46739936#6,-46739936#5,-46739936#4,-46739936#3,-46739936#2,-46739936#1,-46739936#0,1196385045,46738469#0,46738469#1,46738469#2,46738469#3,304764809#0,304764809#1,304764809#2,572303827,-46757896#2,-46738748#1",1.4762538996880248
-1196379289#1,-46728588#6,"-1196379289#1,301514295#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46728594#0,46728594#1,46728594#2,1196385043,46728591#0,46728591#1,-46728588#13,-46728588#12,-46728588#11,-46728588#10,-46728588#9,-46728588#8,-46728588#7,-46728588#6",1.7849518353057559
-1196379289#1,-46728588#6,"-1196379289#1,301514295#0,301514277#1,-301514277#1,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46728594#0,46728594#1,46728594#2,1196385043,46728591#0,46728591#1,-46728588#13,-46728588#12,-46728588#11,-46728588#10,-46728588#9,-46728588#8,-46728588#7,-46728588#6",2.0466029032203226
-1196379289#1,-46728588#6,"-1196379289#1,301514295#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46728594#0,46728594#1,46729406#0,46729406#1,760809397#0,-47148378#8,-47148452#1,-47148459,-47148378#4,-47148378#3,-47148378#2,-47148378#1,-47148378#0,46728588#6,-46728588#6",2.306298127602372
-46521604,-781070144#0,"-46521604,46521604,467253548#0,467253548#1,467253548#2,467253548#3,-467253546,46620847,342563268,467253545,342563267#0,342563267#1,-46620848,46431464#1,46431470#0,46431465,-781070144#0",2.627297816174706
-46521604,-781070144#0,"-46521604,46521604,-46521610#2,-46521610#0,467253549#0,467253549#1,467253547#0,467253547#1,46620847,342563268,467253545,342563267#0,342563267#1,-46620848,46431464#1,46431470#0,46431465,-781070144#0",3.086837053035757
-46521604,-781070144#0,"-46521604,46521604,467253548#0,467253548#1,467253548#2,467253548#3,46620857#0,-46620857#0,-467253546,46620847,342563268,467253545,342563267#0,342563267#1,-46620848,46431464#1,46431470#0,46431465,-781070144#0",3.2653227741780664
-47148465#0,-1054281667#0,"-47148465#0,47148465#0,47148465#1,47148378#1,47148378#2,47148378#3,47148378#4,47148459,47148452#1,47148378#8,760809397#1,760809397#2,760809397#3,760809397#4,760809397#5,1054281667#0,-1054281667#0",1.1578593712503
-47148465#0,-1054281667#0,"-47148465#0,47148465#0,47148465#1,47148378#1,47148378#2,47148378#3,47148378#4,47148378#5,47148378#6,47148378#7,47148378#8,760809397#1,760809397#2,760809397#3,760809397#4,760809397#5,1054281667#0,-1054281667#0",1.0135229181665466
-47148465#0,-1054281667#0,"-47148465#0,47148465#0,47148465#1,47148378#1,47148469#0,47148469#1,47148463#4,47148463#5,425394220#1,47148467#0,47148466#0,47148466#1,760809397#2,760809397#3,760809397#4,760809397#5,1054281667#0,-1054281667#0",1.109191264698824
301514279#3,47148381#0,"301514279#3,377711025#1,377711025#2,377711025#3,377711025#4,377711025#5,767348294,46737501#5,46737502,46739795#0,46739795#1,46739795#2,46739795#3,46739795#4,342814180,30762981#0,30762981#1,30762981#2,30762981#3,46739936#0,46739936#1,46739936#2,46739936#3,46739936#4,46739936#5,46739936#6,47148381#0",1.2703803695704345
301514279#3,47148381#0,"301514279#3,377711025#1,377711025#2,377711025#3,377711025#4,377711025#5,767348294,46737501#5,46737502,781344707#0,-781344707#0,46739795#0,46739795#1,46739795#2,46739795#3,46739795#4,342814180,30762981#0,30762981#1,30762981#2,30762981#3,46739936#0,46739936#1,46739936#2,46739936#3,46739936#4,46739936#5,46739936#6,47148381#0",1.4645968322534202
301514279#3,47148381#0,"301514279#3,377711025#1,377711025#2,377711025#3,377711025#4,377711025#5,767348294,46737501#5,46737502,46739795#0,46739795#1,-301514292,301514292,46739795#2,46739795#3,46739795#4,342814180,30762981#0,30762981#1,30762981#2,30762981#3,46739936#0,46739936#1,46739936#2,46739936#3,46739936#4,46739936#5,46739936#6,47148381#0",1.6484821214302858
47148303#6,47148454#1,"47148303#6,47148303#7,47148303#8,46736994#0,46736994#1,46736994#2,46736994#3,46736994#4,46736994#5,781344705#7,46737773,377711025#0,377711025#1,377711025#2,377711025#3,377711025#4,377711025#5,767348294,46737501#5,301514301#0,301514301#1,301514301#2,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46728594#0,46728594#1,46729406#0,46729406#1,760809397#0,-47148378#8,-47148452#1,-47148459,-47148378#4,-47148378#3,-47148378#2,47148469#0,47148469#1,-47148463#3,-47148463#2,-47148463#1,-47148463#0,47148454#0,47148454#1",2.609729853064336
47148303#6,47148454#1,"47148303#6,47148303#7,47148303#8,46736994#0,46738311#0,46738311#1,46738311#2,46738310#1,46738310#2,46738310#3,781344705#10,1196379287#0,1196379287#1,1196379287#2,46737775#0,301514277#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46728594#0,46728594#1,46729406#0,46729406#1,760809397#0,-47148378#8,-47148452#1,-47148459,-47148378#4,-47148378#3,-47148378#2,47148469#0,47148469#1,-47148463#3,-47148463#2,-47148463#1,-47148463#0,47148454#0,47148454#1",3.4325160301701687
47148303#6,47148454#1,"47148303#6,47148303#7,47148303#8,767348296#0,767348296#1,767348296#2,46738310#0,767348298#0,767348298#1,301762897#5,1196379287#0,1196379287#1,1196379287#2,46737775#0,301514277#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,1196379296#3,1196379296#4,46728594#0,46728594#1,46729406#0,46729406#1,760809397#0,-47148378#8,-47148452#1,-47148459,-47148378#4,-47148378#3,-47148378#2,47148469#0,47148469#1,-47148463#3,-47148463#2,-47148463#1,-47148463#0,47148454#0,47148454#1",3.6138695218908308
-47148467#0,-301514272,"-47148467#0,425394220#2,425394220#3,425394220#4,425394220#5,425394220#6,425394220#1,47148467#0,47148466#0,47148466#1,-760809397#1,-760809397#0,760809397#0,-760809397#0,46729407#0,46729407#1,1196385043,1196379297,1196379296#0,343025654#0,343025654#1,343025654#2,-781344708,-781344704#1,-781344704#0,-781344711,-781344709#1,-1196379293#1,-1196379293#0,-303201019#2,-303201019#1,-303201019#0,46737506#0,46737506#1,46737506#2,-377712288,-301514295#1,-301514295#0,-1196379289#0,-1196379287#2,-1196379287#1,-1196379287#0,-301762897#5,-767348298#1,301514272,-301514272",3.002014470294957
-47148467#0,-301514272,"-47148467#0,425394220#2,425394220#3,425394220#4,425394220#5,425394220#6,425394220#1,47148467#0,47148466#0,47148466#1,-760809397#1,-760809397#0,46729407#0,46729407#1,1196385043,1196379297,1196379296#0,343025654#0,343025654#1,343025654#2,-781344708,-781344704#1,-781344704#0,-781344711,-781344709#1,-1196379293#1,-1196379293#0,-303201019#2,-303201019#1,-303201019#0,46737506#0,46737506#1,46737506#2,-377712288,-301514295#1,-301514295#0,-1196379289#0,-1196379287#2,-1196379287#1,-1196379287#0,-301762897#5,-767348298#1,301514272,-301514272",2.4973948398653922
-47148467#0,-301514272,"-47148467#0,425394220#2,425394220#3,425394220#4,425394220#5,425394220#6,425394220#1,47148467#0,47148466#0,47148466#1,-760809397#1,-760809397#0,46729407#0,46729407#1,1196385043,1196379297,1196379296#0,343025654#0,343025654#1,343025654#2,-781344708,-781344704#1,-781344704#0,-781344711,-781344709#1,-1196379293#1,-1196379293#0,-303201019#2,-303201019#1,-303201019#0,46737506#0,46737506#1,46737506#2,-377712288,-301514295#1,-301514295#0,-1196379289#0,-1196379287#2,-1196379287#1,377712848#0,-377712848#0,-1196379287#0,-301762897#5,-767348298#1,301514272,-301514272",2.603934316707245
-46738310#3,-138059339#2,"-46738310#3,-46738310#2,-46738310#1,767348298#0,767348298#1,301762897#5,1196379287#0,1196379287#1,1196379287#2,1196379289#0,301514295#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,46728592#0,46728592#1,46728587#0,46728587#1,138059339#0,138059339#1,138059339#2,-138059339#2",3.04998565111901
-46738310#3,-138059339#2,"-46738310#3,-46738310#2,-46738310#1,767348298#0,767348298#1,301762897#5,1196379287#0,1196379287#1,1196379287#2,46737775#0,301514277#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,1196379292#0,46737499,303201019#1,303201019#2,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,46728592#0,46728592#1,46728587#0,46728587#1,46728587#2,-138059339#4,-138059339#3,-138059339#2",3.0517312707287005
-46738310#3,-138059339#2,"-46738310#3,-46738310#2,-46738310#1,767348298#0,767348298#1,301762897#5,1196379287#0,1196379287#1,1196379287#2,46737775#0,301514277#0,301514295#1,46737500,1196379291#0,1196379291#1,46737508#1,-46737498#4,-46737498#3,-46737498#2,-46737498#1,-46737498#0,1196379293#0,1196379293#1,781344709#1,781344709#2,781344704#0,781344704#1,781344708,175774787#0,175774787#1,1196379296#2,46728592#0,46728592#1,46728587#0,46728587#1,46728587#2,-138059339#4,-138059339#3,-138059339#2",3.0128783789600417
-47148409#2,-47148322#8,"-47148409#2,-47148409#1,-47148409#0,-1196379289#1,-1196379289#0,-1196379287#2,-1196379287#1,-1196379287#0,-301762897#5,-767348298#1,-767348298#0,-46738310#0,767348296#3,-46738470#1,-46738470#0,-1086983790#1,-1086983790#0,-46736995#3,-47148370,-47148322#9,-47148322#8",2.3407187425006
-47148409#2,-47148322#8,"-47148409#2,-47148409#1,-47148409#0,-1196379289#1,-1196379289#0,-1196379287#2,-1196379287#1,-1196379287#0,-301762897#5,-767348298#1,-767348298#0,-46738310#0,767348296#3,-46738470#1,-46738470#0,-1086983790#1,-1086983790#0,-46736995#3,-46736995#2,-301514278#1,-47148322#8",2.354259659227262
-47148409#2,-47148322#8,"-47148409#2,-47148409#1,-47148409#0,-1196379289#1,-1196379289#0,-1196379287#2,-1196379287#1,-1196379287#0,-301762897#5,-301762897#4,-301762897#3,-301762897#2,-767348296#5,-767348296#4,-46738470#1,-46738470#0,-1086983790#1,-1086983790#0,-46736995#3,-46736995#2,-301514278#1,-47148322#8",2.4824934005279577
-342814174#3,-47148322#10,"-342814174#3,-342814174#2,342814174#2,342814174#3,390175745,47148303#5,-47148322#13,-47148322#12,-47148322#11,-47148322#10",0.6915226781857452
-47148322#10,-342814174#3,"-47148322#10,47148322#10,47148322#11,47148322#12,-46736996#1,46739152#0,46739152#1,46739152#2,47148303#3,47148303#4,-390175745,-342814174#3",0.8983261339092872
-301514288#1,-46727647#9,"-301514288#1,-301514288#0,-46728588#9,-46728588#8,-46728588#7,-46728588#6,-46728588#5,-46728588#4,-46728588#3,-46728588#1,-1196379295,-1122667069#0,-46727647#11,-46727647#10,-46727647#9",1.1264818814494841
342810654,-377711028#0,"342810654,342810653,35591648#0,35591648#1,109690727,781302109#1,781302109#2,614249315,342804890#0,342804890#1,-352834214,-174967799#4,-174967799#3,-174967799#2,-174967799#1,-174967799#0,-35591645#1,-35591645#0,-46727088,342814182,781070145#0,781070145#1,781070145#2,781070145#3,781070145#4,781070145#5,1196385044#0,1196385044#1,1196385044#2,342814177,30762981#2,30762981#3,46739936#0,46739936#1,46739936#2,46739936#3,46739936#4,46739936#5,46739936#6,46739936#7,46739936#8,46739936#9,46739936#10,46739936#11,46739936#12,46727647#0,46727086#0,46727086#1,46727086#2,46727086#3,46727086#4,46727086#5,46727086#6,46727086#7,46727086#8,46727086#9,211897911,-46732526,-46732525#0,-377711028#0",2.4645346259454106
342810654,-377711028#0,"342810654,342810653,35591648#0,35591648#1,109690727,781302109#1,781302109#2,614249315,342804890#0,342804890#1,-352834214,-174967799#4,-174967799#3,-174967799#2,-174967799#1,-174967799#0,-35591645#1,-35591645#0,-46727088,342814182,781070145#0,781070145#1,781070145#2,781070145#3,781070145#4,781070145#5,1196385044#0,1196385044#1,1196385044#2,342814177,30762981#2,30762981#3,46739936#0,46739936#1,46739936#2,46739936#3,46739936#4,46739936#5,46739936#6,46739936#7,46739936#8,46739936#9,46739936#10,46739936#11,46739936#12,46727647#0,46727086#0,46727086#1,46727086#2,46727086#3,46727086#4,46727086#5,46727086#6,46727086#7,46727086#8,46727086#9,-46727086#9,46727086#9,211897911,-46732526,-46732525#0,-377711028#0",2.464918595227868
