origins,destinations,path,free_flow_time
-206262328,-129506909#0,"-206262328,50950446#0,50950446#1,50950446#2,50950446#3,211897511#0,211897511#1,211897511#2,-23327586#7,-23327586#6,-23327586#5,-23327586#4,-23327586#3,-23327586#2,-23327586#1,-23327586#0,-352314133#4,-352314133#3,-352314133#2,-352314133#1,981913292,-129506930#2,-129506930#1,-129506930#0,-740812194#4,-740812194#3,-740812194#2,-740812194#1,-740812194#0,-129506909#2,-129506909#1,-129506909#0",4.4086495741689635
-206262328,-129506909#0,"-206262328,206262339#0,206262335,-206262327#0,50950446#2,50950446#3,211897511#0,211897511#1,211897511#2,-23327586#7,-23327586#6,-23327586#5,-23327586#4,-23327586#3,-23327586#2,-23327586#1,-23327586#0,-352314133#4,-352314133#3,-352314133#2,-352314133#1,981913292,-129506930#2,-129506930#1,-129506930#0,-740812194#4,-740812194#3,-740812194#2,-740812194#1,-740812194#0,-129506909#2,-129506909#1,-129506909#0",4.717372876304792
-206262328,-129506909#0,"-206262328,50950446#0,50950446#1,50950446#2,50950446#3,211897511#0,211897511#1,211897511#2,-23327586#7,-23327586#6,-23327586#5,-23327586#4,-23327586#3,-23327586#2,-23327586#1,-23327586#0,-352314133#4,-352314133#3,-352314133#2,-352314133#1,981913292,-129506930#2,-129506930#1,-129506930#0,-740812194#4,-740812194#3,740812194#3,-740812194#3,-740812194#2,-740812194#1,-740812194#0,-129506909#2,-129506909#1,-129506909#0",4.716187827994346
183842107#2,-204285859,"183842107#2,287675230#1,-478269921#4,-478269921#1,-478269921#0,-478269915#4,177790384,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,210711929#0,210711929#1,51884831#0,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,204285839,204285859,-204285859",2.179416287766368
183842107#2,-204285859,"183842107#2,287675230#1,-478269921#4,-478269921#1,-478269921#0,-478269915#4,177790384,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,116829603#0,51884832#1,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,204285839,204285859,-204285859",2.384674006106374
183842107#2,-204285859,"183842107#2,287675230#1,-478269921#4,-478269921#1,-478269921#0,-478269915#4,-478269915#3,-478269915#2,-51884830#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,210711929#0,210711929#1,51884831#0,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,204285839,204285859,-204285859",2.040796325742681
177790383#4,-204285859,"177790383#4,177790383#5,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,210711929#0,210711929#1,51884831#0,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,204285839,204285859,-204285859",1.7148963977369214
177790383#4,-204285859,"177790383#4,177790383#5,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,116829603#0,51884832#1,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,204285839,204285859,-204285859",1.9201541160769273
-177794943,51863145#2,"-177794943,-177794957#1,-177794957#0,-177794961#6,-177794961#5,-177794961#4,-177794961#3,-177794961#2,-177794961#1,-177794961#0,-177790389#1,-177790389#0,177790383#0,177790383#1,177790383#2,177790383#3,177790383#4,177790383#5,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,116829603#0,116829603#1,51863145#1,51863145#2",2.1250839446795653
-177794943,51863145#2,"-177794943,-177794957#1,-177794957#0,-177794961#6,-177794961#5,-177794961#4,-177794961#3,-177794961#2,-177794961#1,-177794961#0,-177790389#1,177790389#1,-177790389#1,-177790389#0,177790383#0,177790383#1,177790383#2,177790383#3,177790383#4,177790383#5,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,116829603#0,116829603#1,51863145#1,51863145#2",2.4083452837724377
-177794943,51863145#2,"-177794943,177794957#2,177794957#3,319899426#1,319899426#2,319899426#3,-177790381#6,-177790381#5,-177790381#4,-177790381#3,-177790381#2,-177790381#1,-177790381#0,-177790392#1,-177790392#0,-458640432#2,177790379#0,177790379#1,177790383#5,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,116829603#0,116829603#1,51863145#1,51863145#2",2.106279734730647
-177794951#4,-177855695,"-177794951#4,-177794951#3,-177794951#2,-177794951#1,-177794951#0,177790381#9,254331069#11,254331069#12,254331069#13,177794962#0,177794962#1,177794962#2,177794962#3,-319911672,177803866,23230056#4,23230056#5,23230056#6,23230056#7,23230056#8,845835000,657072308#0,657072308#1,657072308#2,657072308#3,657072307,319911661,82896681,23228782#6,23228782#7,23228782#8,23228782#0,23228783#0,23228783#1,-43709750#1,-43709750#0,-588941924,23228780#4,23228780#5,23228780#1,-82896675#2,-82896675#1,-82896675#0,563931661,412738032#2,23228176#0,23228176#1,-460558537,-453778002#4,-453778002#3,-453778002#2,-453778002#1,-453778002#0,-754530213,-177855700#1,-177855700#0,622689523#0,-177855695",2.9153835470940104
-177794951#4,-177855695,"-177794951#4,-177794951#3,-177794951#2,-177794951#1,-177794951#0,177790381#9,254331069#11,254331069#12,254331069#13,177794962#0,177794962#1,177794962#2,177794962#3,-319911672,177803866,23230056#4,23230056#5,23230056#6,23230056#7,23230056#8,845835000,657072308#0,657072308#1,657072308#2,657072308#3,657072307,319911661,82896681,23228782#6,23228782#7,23228782#8,23228782#0,23228783#0,23228783#1,-43709750#1,-43709750#0,-588941924,23228780#4,23228780#5,23228780#1,-82896675#2,-82896675#1,-82896675#0,563931661,412738032#2,23228176#0,23228176#1,-460558537,-453778002#4,-453778002#3,-453778002#2,-453778002#1,-453778002#0,-754530213,-622689911,-622689523#2,-622689523#1,-177855695",2.889369628207521
-177794951#4,-177855695,"-177794951#4,-177794951#3,-177794951#2,-177794951#1,-177794951#0,177790381#9,254331069#11,254331069#12,254331069#13,177794962#0,177794962#1,177794962#2,177794962#3,-319911672,177803866,23230056#4,23230056#5,23230056#6,23230056#7,23230056#8,845835000,657072308#0,657072308#1,657072308#2,657072308#3,657072307,319911661,82896681,23228782#6,23228782#7,23228782#8,23228782#0,23228783#0,23228783#1,-43709750#1,-43709750#0,-588941924,23228780#4,23228780#5,23228780#1,-82896675#2,-82896675#1,-82896675#0,563931661,412738032#2,23228176#0,23228176#1,-460558537,-453778002#4,-453778002#3,-453778002#2,-453778002#1,-453778002#0,-754530213,-622689911,-622689523#2,177855695,-177855695",3.0994728199521813
-355751065,-478273194,"-355751065,-197639443#1,-197639443#0,-387141250,34748926#7,-116829593,51863144#1,51863144#2,281447830,204285839,341237287#1,341237287#2,186753201#3,235378786#1,-478273190#0,-478273192,-478273187,-478273186,-478273199,-478273194",3.231090280337662
-355751065,-478273194,"-355751065,-197639443#1,-197639443#0,-387141250,34748926#7,-116829593,-51863144#0,341237300,-453731337,204285839,341237287#1,341237287#2,186753201#3,235378786#1,-478273190#0,-478273192,-478273187,-478273186,-478273199,-478273194",3.3037729643728047
-355751065,-478273194,"-355751065,-197639443#1,-741317313,-183842115#1,-183842115#0,34748926#6,34748926#7,-22662905#0,34748926#7,-116829593,-51863144#0,341237300,-453731337,204285839,341237287#1,341237287#2,186753201#3,235378786#1,-478273190#0,-478273192,-478273187,-478273186,-478273199,-478273194",3.551373156357446
-287673424#0,-288279429#0,"-287673424#0,51884830#0,51884830#1,478269915#3,478269915#4,478269921#0,478269921#1,478269921#2,51884822#0,478269905#0,478269905#1,919651732#0,919651732#1,478269935#0,478269935#1,478262570#0,478262570#1,478262567,478262569,1130961585,1130961587#0,1130961587#1,51822245#0,-288279429#3,-288279429#2,-288279429#1,-288279429#0",2.563475088659574
-287673424#0,-288279429#0,"-287673424#0,51884830#0,51884830#1,478269915#3,478269915#4,478269921#0,478269921#1,478269921#2,51884822#0,478269905#0,478269905#1,919651732#0,919651732#1,478269935#0,478269935#1,478262570#0,478262570#1,478262567,478262569,1130961585,1130961587#0,1130961587#1,51822245#0,-288279429#3,-288279429#2,288304741#0,-288304741#0,-288279429#1,-288279429#0",2.6892730248246806
-287673424#0,-288279429#0,"-287673424#0,51884830#0,51884830#1,478269915#3,478269915#4,478269921#0,478269921#1,478269921#2,51884822#0,478269905#0,478269905#1,319503432#0,319503435,919651732#1,478269935#0,478269935#1,478262570#0,478262570#1,478262567,478262569,1130961585,1130961587#0,1130961587#1,51822245#0,-288279429#3,-288279429#2,-288279429#1,-288279429#0",2.577213989547503
-140834667#10,-740812193,"-140834667#10,-140834667#9,140834667#9,140834667#10,140834565#8,140834565#9,140889147#7,142613416,-453507290,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,168323303#2,-836747626,-740812193",2.4192481960386742
-140834667#10,-740812193,"-140834667#10,-140834667#9,140834667#9,140834667#10,140834565#8,140834565#9,140889147#7,142613416,-453507290,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,168323303#2,168323340#0,-168323340#0,-836747626,-740812193",2.7639926164850386
-140834667#10,-740812193,"-140834667#10,-140834667#9,140834667#9,140834667#10,140834565#8,140834565#9,140889147#7,142613416,-453507290,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,-168323303#1,168323303#1,168323303#2,-168323303#2,168323303#2,-836747626,-740812193",2.757789112765336
-177794947#2,-140834667#10,"-177794947#2,-177794947#1,-177794947#0,-177790381#3,-177790381#2,-177790381#1,-177790381#0,-177790392#1,-177790392#0,-458640432#2,177790379#0,177790379#1,177790383#5,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,210711929#0,210711929#1,51884831#0,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,453731337,51875972,-387116668,-387116693#1,-387116693#0,-82896675#1,-82896675#0,563931661,412738032#2,23228176#0,23228176#1,-460558537,-453778002#4,-453778002#3,-453778002#2,-453778002#1,-453778002#0,-177855698#1,-177855698#0,722947104,-699455913,140889104,741190826,741190827,741190825,142613413#0,142613413#1,142613413#2,140889147#4,140889147#5,140889147#6,-140834565#9,-140834565#8,-140834667#10",4.809390995577873
-177794947#2,-140834667#10,"-177794947#2,-177794947#1,-177794947#0,-177790381#3,-177790381#2,-177790381#1,-177790381#0,-177790392#1,-177790392#0,-458640432#2,-458640432#1,-458640432#0,-287673424#2,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,210711929#0,210711929#1,51884831#0,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,453731337,51875972,-387116668,-387116693#1,-387116693#0,-82896675#1,-82896675#0,563931661,412738032#2,23228176#0,23228176#1,-460558537,-453778002#4,-453778002#3,-453778002#2,-453778002#1,-453778002#0,-177855698#1,-177855698#0,722947104,-699455913,140889104,741190826,741190827,741190825,751443591,-142613414,140889147#3,140889147#4,737031040#0,737031040#1,140889147#6,-140834565#9,-140834565#8,-140834667#10",4.711807714605297
-177794947#2,-140834667#10,"-177794947#2,-177794947#1,-177794947#0,-177790381#3,-177790381#2,-177790381#1,-177790381#0,-177790392#1,-177790392#0,-458640432#2,-458640432#1,-458640432#0,-287673424#2,-287673424#1,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,210711929#0,210711929#1,51884831#0,51884831#1,365170341#0,365170341#1,365170341#2,252040451,576406260,210711950,281447830,453731337,51875972,-387116668,-387116693#1,-387116693#0,-82896675#1,-82896675#0,563931661,412738032#2,23228176#0,23228176#1,-460558537,-453778002#4,-453778002#3,-453778002#2,-453778002#1,-453778002#0,-177855698#1,-177855698#0,722947104,-699455913,140889104,741190826,741190827,741190825,142613413#0,142613413#1,142613413#2,140889147#4,140889147#5,140889147#6,-140834565#9,-140834565#8,-140834667#10",4.54006225616274
-177790375#1,-177794949#1,"-177790375#1,-177790385,177790383#4,177790383#5,287673424#2,458640432#0,458640432#1,458640432#2,177790392#0,177790392#1,177790381#0,177790381#1,177790381#2,177790381#3,177790381#4,177790381#5,177790381#6,177790381#7,177790381#8,177790381#9,254331069#11,254331069#12,-177794949#2,-177794949#1",1.8463222942164625
-177790375#1,-177794949#1,"-177790375#1,-177790385,177790383#4,177790383#5,287673424#2,458640432#0,458640432#1,458640432#2,177790392#0,177790392#1,177790381#0,177790381#1,177790381#2,177790381#3,177790381#4,-177790381#4,177790381#4,177790381#5,177790381#6,177790381#7,177790381#8,177790381#9,254331069#11,254331069#12,-177794949#2,-177794949#1",1.8677885769138467
-168323303#2,-140834667#10,"-168323303#2,-168323303#1,-168323303#0,140889216#0,140889216#1,140889216#2,140889216#3,140889216#4,140889216#5,140834565#0,140834565#1,140834565#2,140834565#3,140834565#4,140834565#5,140834565#6,140834565#7,-140834667#10",1.7101947042315846
-168323303#2,-140834667#10,"-168323303#2,-168323303#1,-168323303#0,140889216#0,140889216#1,140889216#2,140889216#3,140889216#4,140889216#5,453507290,740812186,140889147#2,140889147#3,140889147#4,140889147#5,140889147#6,-140834565#9,-140834565#8,-140834667#10",2.209924891482871
-168323303#2,-140834667#10,"-168323303#2,-168323303#1,-168323303#0,140889216#0,140889216#1,140889216#2,140889216#3,140889216#4,140889216#5,140834565#0,140834565#1,140834565#2,140834565#3,140838247#0,140838247#1,140834565#6,140834565#7,-140834667#10",1.9434440442843803
140838569,-740812193,"140838569,-140838569,-140838247#0,-140834565#3,-140834565#2,-140834565#1,-140834565#0,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,168323303#2,-836747626,-740812193",1.8975730609018269
140838569,-740812193,"140838569,-140838569,-140838247#0,-140834565#3,-140834565#2,-140834565#1,-140834565#0,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,168323303#2,168323334#0,-168323334#0,-836747626,-740812193",2.2035605819001467
51884822#0,-387116695#0,"51884822#0,478269905#0,-478269905#0,-51884822#2,-287675230#2,-287675230#0,-282069317#1,-282069317#0,51822257#0,51822257#1,51822257#2,51822257#3,-1160463770#0,177790392#0,177790392#1,177790381#0,177790381#1,-177794952#5,-177794952#4,-177794952#3,-177794952#2,-177794952#1,-177794952#0,-177794961#0,-177790389#1,177790387#0,177790387#1,-657072317#0,-657072315,387116690,-387116690,387116690,387116696#0,387116696#1,-387116695#0",3.1562882635108935
51884822#0,-387116695#0,"51884822#0,478269905#0,-478269905#0,-51884822#2,-287675230#2,-287675230#0,-282069317#1,-282069317#0,51822257#0,51822257#1,51822257#2,51822257#3,-1160463770#0,177790392#0,177790392#1,177790381#0,177790381#1,-177794952#5,-177794952#4,-177794952#3,-177794952#2,-177794952#1,-177794952#0,-177794961#0,-177790389#1,177790387#0,177790387#1,-657072317#0,-657072315,387116690,387116696#0,387116696#1,-387116695#0",2.899160833705278
51884822#0,-387116695#0,"51884822#0,478269905#0,-478269905#0,-51884822#2,-287675230#2,-287675230#0,287675230#0,-287675230#0,-282069317#1,-282069317#0,51822257#0,51822257#1,51822257#2,51822257#3,-1160463770#0,177790392#0,177790392#1,177790381#0,177790381#1,-177794952#5,-177794952#4,-177794952#3,-177794952#2,-177794952#1,-177794952#0,-177794961#0,-177790389#1,177790387#0,177790387#1,-657072317#0,-657072315,387116690,387116696#0,-387116684#0,387116684#0,387116696#1,-387116695#0",3.1311922711902795
-699455914#1,-741190615#4,"-699455914#1,-699455914#0,168323303#0,168323303#1,168323303#2,168323340#0,168323340#1,168323340#2,168323340#3,1078856745,82896676#0,82896676#2,82896676#3,82896676#4,22662902#0,1078856753,292462414,732735185#0,-22662905#1,-116829593,-51863144#0,341237300,51875972,1130961584,699256795,-741190615#4",2.2350554331891073
-699455914#1,-741190615#4,"-699455914#1,-699455914#0,168323303#0,168323303#1,168323303#2,168323340#0,-168323337#4,168323337#4,168323340#1,168323340#2,168323340#3,1078856745,82896676#0,82896676#2,82896676#3,82896676#4,22662902#0,1078856753,292462414,732735185#0,-22662905#1,-116829593,-51863144#0,341237300,51875972,1130961584,699256795,-741190615#4",2.9767280993758125
-699455914#1,-741190615#4,"-699455914#1,-699455914#0,168323303#0,168323303#1,168323303#2,168323334#0,168323337#4,168323340#1,168323340#2,168323340#3,1078856745,82896676#0,82896676#2,82896676#3,82896676#4,22662902#0,1078856753,292462414,732735185#0,-22662905#1,-116829593,-51863144#0,341237300,51875972,1130961584,699256795,-741190615#4",2.5885531533714925
1126737369,-168323298#3,"1126737369,140838599#2,-140834565#2,-140834565#1,-140834565#0,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,168323303#2,168323334#0,-168323337#3,-168323298#3",1.828668573260838
1126737369,-168323298#3,"1126737369,140838599#2,-140834565#2,-140834565#1,-140834565#0,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,168323303#2,168323340#0,-168323337#4,-168323337#3,-168323298#3",2.2168435192651574
1126737369,-168323298#3,"1126737369,140838599#2,-140834565#2,-140834565#1,-140834565#0,-140889216#5,-140889216#4,-140889216#3,-140889216#2,-140889216#1,-140889216#0,168323303#0,168323303#1,-168323303#1,168323303#1,168323303#2,-168323303#2,168323303#2,168323334#0,-168323337#3,-168323298#3",2.1672094899874996
320075475,478262567,"320075475,-177794956#1,-177794956#0,-177790392#0,1160463770#0,-51822257#3,-51822257#2,183842107#0,183842107#1,183842107#2,287675230#1,51884822#0,478269905#0,478269905#1,919651732#0,919651732#1,478269935#0,478269935#1,478262570#0,478262570#1,478262567",2.190113881798547
320075475,478262567,"320075475,-177794956#1,-177794956#0,-177790392#0,1160463770#0,-51822257#3,-51822257#2,183842107#0,183842107#1,183842107#2,287675230#1,51884822#0,478269905#0,478269905#1,319503432#0,319503435,919651732#1,478269935#0,478269935#1,478262570#0,478262570#1,478262567",2.2038527826864756
320075475,478262567,"320075475,-177794956#1,-177794956#0,-177790392#0,177790392#0,-177790392#0,1160463770#0,-51822257#3,-51822257#2,183842107#0,183842107#1,183842107#2,287675230#1,51884822#0,478269905#0,478269905#1,919651732#0,919651732#1,478269935#0,478269935#1,478262570#0,478262570#1,478262567",2.3453094661517984
281725047,-206262329#4,"281725047,82893179#1,23230003,281725041,241035828,282069317#1,287675230#0,287675230#1,-478269921#4,-478269921#1,-478269921#0,-478269915#4,177790384,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,-252059788#1,-252059788#0,252059794,-458521669#3,-458521669#2,-458521669#1,458521669#1,-458521669#1,-458521669#0,-210711942#1,-210711942#0,-387141248,-204285677#1,-204285677#0,204285913,-28337684,23228234,732734298,458521668#0,24919633#0,24919633#1,24921802#0,24921802#1,24921802#2,24921802#3,319514930,666960584#0,666960584#1,666960584#2,751443590,666960480#0,666960480#1,666960480#2,666960480#3,1016223789,28338220#0,28338220#1,28338250#0,28338250#1,28338250#2,459389999,50946178,-1126987416#1,-1126987416#0,-206262331,206262329#3,206262329#4,-206262329#4",5.19373362623872
281725047,-206262329#4,"281725047,82893179#1,23230003,281725041,241035828,282069317#1,287675230#0,287675230#1,-478269921#4,-478269921#1,-478269921#0,-478269915#4,177790384,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,-252059788#1,-252059788#0,252059794,-458521669#3,-458521669#2,-458521669#1,-458521669#0,-210711942#1,-210711942#0,-387141248,-204285677#1,-204285677#0,204285913,-28337684,23228234,732734298,458521668#0,24919633#0,24919633#1,24921802#0,24921802#1,24921802#2,24921802#3,319514930,666960584#0,666960584#1,666960584#2,751443590,666960480#0,666960480#1,666960480#2,177092050,-204285894#0,666960480#3,1016223789,28338220#0,28338220#1,28338250#0,28338250#1,28338250#2,459389999,50946178,50950447#0,-206262337,206262329#2,206262329#3,206262329#4,-206262329#4",5.019273048431479
281725047,-206262329#4,"281725047,82893179#1,23230003,281725041,241035828,282069317#1,287675230#0,287675230#1,-478269921#4,-478269921#1,-478269921#0,-478269915#4,177790384,-287673424#0,-142646939#1,-142646939#0,-478269925,-210711952#2,152337215,210711955,-210711930,-252059788#2,-252059788#1,-252059788#0,252059794,-458521669#3,-458521669#2,-458521669#1,-458521669#0,-210711942#1,-210711942#0,-387141248,-204285677#1,-204285677#0,204285913,-28337684,23228234,732734298,458521668#0,24919633#0,24919633#1,24921802#0,24921802#1,24921802#2,24921802#3,319514930,666960584#0,666960584#1,666960584#2,751443590,666960480#0,666960480#1,666960480#2,666960480#3,1016223789,28338220#0,28338220#1,28338250#0,28338250#1,28338250#2,459389999,50946178,-1126987416#1,-1126987416#0,-206262331,206262329#3,206262329#4,-206262329#4",5.140763329209017
-458640440#11,-51822247#0,"-458640440#11,458640440#11,458640440#12,288274292,24941077#9,24941077#10,24941077#0,24941077#1,24941077#2,46760013,-934638252#6,-934638252#5,-934638252#4,-934638252#3,-934638252#2,-934638252#1,-934638252#0,51822256#0,51822256#1,51826894#1,51826894#2,51826894#3,-605930022#1,-605930022#0,51041844#0,51041844#1,51822247#0,51822247#1,-51822247#1,-51822247#0",2.7221562275018
-458640440#11,-51822247#0,"-458640440#11,458640440#11,458640440#12,288274292,24941077#9,24941077#10,24941077#0,24941077#1,24941077#2,46760013,-934638252#6,-934638252#5,-934638252#4,-934638252#3,-934638252#2,-934638252#1,-934638252#0,51822256#0,51822256#1,51826894#1,51826894#2,51826894#3,-605930022#1,-605930022#0,605930022#0,-605930022#0,51041844#0,51041844#1,51822247#0,51822247#1,-51822247#1,-51822247#0",2.7226361891048723
204285724#1,-288304742#5,"204285724#1,204285724#2,-204285901,732734298,458521668#0,458521668#1,28337684,204285680,43558114,204285677#1,28337699#0,28337699#1,28337699#2,204285925,287672889,51823986,-210711939,116829596#0,116829596#1,116829596#2,204285701#7,478269930#0,210711951,210711952#0,478269925,142646940,142646939#1,51884830#0,51884830#1,478269915#3,478269915#4,478269921#0,478269921#1,478269921#2,-287675230#2,-287675230#0,-282069317#1,51822249#0,51822249#1,51822249#2,51822249#3,51822249#4,51822247#2,51822247#3,-622817055,-622817054#1,-622817054#0,-51822245#11,-51822245#10,-51822245#9,288304744#0,288304744#1,288304744#2,288304744#3,288304744#4,-288304742#7,-288304742#6,-288304742#5",4.0082440174716325
204285724#1,-288304742#5,"204285724#1,204285724#2,-204285901,732734298,458521668#0,458521668#1,28337684,204285680,43558114,204285677#1,28337699#0,28337699#1,28337699#2,204285925,287672889,51823986,-210711939,116829596#0,116829596#1,116829596#2,204285701#7,478269930#0,210711951,210711952#0,478269925,142646940,142646939#1,51884830#0,51884830#1,478269915#3,478269915#4,478269921#0,478269921#1,478269921#2,-287675230#2,-287675230#0,-282069317#1,51822249#0,51822249#1,51822249#2,51822249#3,51822249#4,51822247#2,51822247#3,-622817055,-622817054#1,-622817054#0,-51822245#11,-51822245#10,-51822245#9,-51822245#8,-321311855,288304744#1,288304744#2,288304744#3,288304744#4,-288304742#7,-288304742#6,-288304742#5",4.017747257212453
