origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,cluster
57680159,41273128#1,"57680159,-57680159,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,-979842178#2,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,-1157449879,1020092137#1,1020092138,41273128#1",6.381327529678645,4641.480215005771,40.37538461538462,15.077446777865497,39.99600000000001,0.3173759588647211,0.0,0.0,0.0,0.2797242369539068,0.1671104545942842,0.0060919235569034,0.5470733848949054,0.0,3.8780731935054944,0.4308970215006105,0.0,114.12700685864668,1.0772425537515262,0.2154485107503052,1.949970963226436,93.16670272480371,11.203322559015874,2
57680159,41273128#1,"57680159,-57680159,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,41231753#0,-41231753#0,1020078542,1157449878#1,-1157449879,1020092137#1,1020092138,41273128#1",6.221483592103614,4559.513416537673,40.37538461538462,15.077446777865497,39.99600000000001,0.3230814561146093,0.0,0.0,0.0,0.2847528656829903,0.1701146148417264,0.0062014386355652,0.5389310808397179,0.0,3.947789677449516,0.4386432974943907,0.0,113.96061356523892,1.0966082437359768,0.2193216487471953,1.91553520791616,90.68517027980631,11.404725734854155,2
57680159,41273128#1,"57680159,-57680159,39353757#18,174375411#0,174375411#1,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,-226068307,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,41231515#0,41273130,1020092138,41273128#1",6.215841335200853,4550.506894864712,40.37538461538462,15.077446777865497,39.99600000000001,0.3237209101806853,0.0,0.0,0.0,0.2853164584684679,0.1704513116099894,0.0062137127388168,0.5380185171827256,0.0,3.9556032802220695,0.4395114755802299,0.0,114.98612405703676,1.0987786889505748,0.2197557377901149,1.9117514029814404,92.31579475102409,11.427298365085978,2
57680159,41273128#1,"57680159,-57680159,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,-979842178#4,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,41231515#0,41273130,1020092138,41273128#1",6.895024695787885,4927.234717832823,40.934037735849046,15.475743195726892,39.99600000000001,0.3058669663612468,0.0,0.0,0.0,0.2703988524357122,0.1574188998776062,0.0057386230370473,0.5664436246496342,0.0,3.653164712217537,0.405907190246393,0.0,116.08362423817222,1.0147679756159824,0.2029535951231965,2.0700216706112275,93.12997699963144,10.756540541529414,2
57680159,41273128#1,"57680159,-57680159,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,-979842178#3,979842178#3,979842178#4,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,41231753#0,-41231753#0,1020078542,1157449878#1,-1157449879,1157449879,41231515#0,41273130,1020092138,41273128#1",6.426685672935946,4706.591222323272,39.633428571428574,14.767632033799948,39.99600000000001,0.3129853782079546,0.0,0.0,0.0,0.2758545304128323,0.1647986477009402,0.0060076478549027,0.5533391740313246,0.0,3.824423908884704,0.4249359898760781,0.0,113.4866709473191,1.0623399746901954,0.212467994938039,1.9773252915385715,87.75732853612001,11.89820771653019,2
57680159,41273128#1,"57680159,-57680159,39353757#18,174375411#0,174375411#1,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,-145622122#1,-145622122#0,574977193,1259750655,-1259750655,1259750652,23881168#0,23881168#1,1034110351#0,1034110351#1,561134628#1,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,-1157449879,1020092137#1,1020092138,41273128#1",6.239032941168006,4819.339160334316,47.87723076923075,20.423250365089128,70.02,0.4366408857221548,0.0,0.0,0.0,0.3564505651336693,0.1609432004918667,0.0039158663742525,0.4786903680002113,0.0,3.7349519096206016,0.4149946566245113,0.0,122.34991632586568,1.0374866415612782,0.0,2.0246927680979687,94.77927150284792,10.789861072237294,1
57680159,41273128#1,"57680159,-57680159,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,-1157449879,1020092137#1,1020092138,41273128#1",6.349706568536986,4624.223375656319,41.36329411764706,15.62363583202594,39.99600000000001,0.3259095016099733,0.0,0.0,0.0,0.2881172696797543,0.1677340832632038,0.0061146576113835,0.5380339894456581,0.0,3.892545523375641,0.432505058152849,0.0,116.22534704582895,1.0812626453821226,0.2162525290764245,1.94272104852472,93.5496094545448,11.02887898289765,2
57680159,41273128#1,"57680159,-57680159,39353757#18,39353757#19,174907149,563297843,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,-226068307,226068307,979842178#0,-979842178#0,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,41231515#0,41273130,1020092138,41273128#1",6.459198678138027,4691.480199618429,39.99066666666666,14.92218973257928,39.99600000000001,0.3139934884322648,0.0,0.0,0.0,0.2767430440364518,0.2564611678464872,0.0060269981876923,0.4607687899293684,0.0,3.836742186711987,0.426304687412443,0.0,113.21277007138852,1.0657617185311077,0.2131523437062215,1.9709768737636049,99.09804273319848,11.510226560135962,2
57680159,41273128#1,"57680159,-57680159,39353757#18,39353757#19,174907149,57680093,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,213840999,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,-1157449879,1020092137#1,1020092138,41273128#1",6.261979790583006,4563.69136895323,40.579058823529415,15.15505596612796,39.99600000000001,0.3227856826187987,0.0,0.0,0.0,0.2844921811127956,0.2615881512886954,0.0061957613639373,0.4477239062345716,0.0,7.011867677489289,0.6573625947646209,0.0,112.79437412527156,1.533846054450782,0.2191208649215403,1.9172904423497228,101.72507898712676,11.175164110998557,2
57680159,41273128#1,"57680159,-57680159,57680181#0,57680181#1,-39353757#0,57680128,174375407#0,174375407#1,174375407#2,174375407#3,174375407#4,174375402,174375403,561133137,563273548,-57680132#1,-57680132#0,57680179#0,57680179#1,57680179#2,-57680089#0,57680089#0,57680179#3,-979838980#6,-979838980#5,-979838980#4,-979838980#3,-979838980#2,-979838980#1,-979838980#0,-563298888,-145622122#2,213840998,979842179,226068307,979842178#0,979842178#1,979842178#2,979842178#3,41231717,-979842178#4,41231717,979842178#5,79116530#0,79116530#1,79116530#2,79116557#0,79116557#1,23881170,1020078542,1157449878#1,41231515#0,41273130,1020092138,41273128#1",6.895825015915936,4941.013498620685,40.536,15.326596491067418,39.99600000000001,0.3050140089910805,0.0,0.0,0.0,0.2696448033900981,0.1569799129139224,0.0057226199986274,0.5676526636973519,0.0,6.881179338913224,0.6071628828452844,0.0,115.45027995373998,1.4167133933056637,0.4047752552301896,2.075810389123509,92.8245818414786,11.131319518830214,2
-979838980#5,-174375407#2,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",1.5772804136275564,1526.577827715321,51.10600000000001,14.50497633065774,39.99600000000001,0.7555672512949636,0.0,0.0,0.0,0.7296385195099384,0.2703614804900616,0.0,0.0,0.0,0.6550599529514992,0.6550599529514992,0.0,81.17833678257608,0.6550599529514992,0.6550599529514992,3.86323076035144,77.22338811415861,11.791079153126985,1
-979838980#5,-174375407#2,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,563271328,174375401,1238123690,174375405,561133138,-174375407#4,-174375407#3,-174375407#2",1.601914442905214,1584.310886080256,50.94857142857144,13.37876396597021,39.99600000000001,0.7644744994059727,0.0,0.0,0.019880817990559,0.7445936814154135,0.2355255005940273,0.0,0.0,1.262378500060806,1.8935677500912087,1.262378500060806,0.0,83.028960011562,1.8935677500912087,0.6311892500304029,4.009332795187343,74.92326332071605,13.254974250638462,1
-979838980#5,-174375407#2,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680089#0,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",1.5780807337556078,1540.356608503184,48.99420000000001,15.182139117015796,39.99600000000001,0.7488085595292965,0.0,0.0,0.0,0.7231117651472083,0.2679430459843178,0.0,0.0089451888684737,0.0,11.036405405186963,1.2984006359043487,0.0,88.77331603465456,1.947600953856523,1.2984006359043487,3.898100001089383,76.88253620415227,12.984006359043487,1
-979838980#5,-174375407#2,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375408#0,174375408#1,-174375409,57680120#0,57680120#1,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2",1.5734407208029824,1538.1231126969874,50.94857142857144,13.37876396597021,39.99600000000001,0.757401984626357,0.0,0.0,0.0,0.6898901949873684,0.2683321238575812,0.0,0.0417776811550504,0.0,11.052431277878489,1.3002860326915866,0.0,100.01595235738984,1.3002860326915866,0.6501430163457933,3.892447809930202,76.70175281293066,13.65300334326166,1
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,57680181#0,57680181#1",3.702850641718793,2850.7460833206005,44.608153846153854,15.552094422790285,39.99600000000001,0.4046071377325766,0.0,0.0,0.0,0.3907222718459274,0.4304589057589046,0.0,0.178818822395168,0.0,2.8062829049585,0.7015707262396249,0.0,91.12842575346106,0.7015707262396249,0.7015707262396249,9.282782111796998,114.87132495628174,9.120419441115123,1
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680089#0,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,174907149,-174907149,-39353757#19,-39353757#18,-39353757#17,39353757#17,57680181#0,57680181#1",5.668596940238203,3898.1169163111153,41.866875,15.1217818794505,39.99600000000001,0.295894719921901,0.0,0.0,0.0,0.2857405280662973,0.5293490480138544,0.0,0.1849104239198483,0.0,6.156818924433851,0.7696023655542313,0.0,96.27438041583598,1.0261364874056418,0.7696023655542313,12.693298148208529,131.60030538336122,8.209091899245134,2
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,174907149,-174907149,-39353757#19,-39353757#18,57680181#0,57680181#1",5.326159965448285,3687.0815223939226,43.56385714285715,15.44842466309846,39.99600000000001,0.3128306781852247,0.0,0.0,0.0,0.3020952966094744,0.5596470992472764,0.0,0.1382576041432491,0.0,2.169737759095117,0.5424344397737791,0.0,91.78937113212608,0.5424344397737791,0.5424344397737791,12.006111172464736,136.9862233056074,7.594082156832908,2
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,57680159,-57680159,57680181#0,57680181#1",3.84718837681283,2937.3503164734902,43.56385714285715,15.44842466309846,39.99600000000001,0.3926777840238966,0.0,0.0,0.0,0.3792022966699339,0.4177673438338569,0.0,0.2030303594962093,0.0,2.7235430364344837,0.6808857591086208,0.0,92.02160270114132,0.6808857591086208,0.6808857591086208,9.564788366588065,111.8959989703671,9.53240062752069,2
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,-39353757#17,39353757#17,57680181#0,57680181#1",4.044487296380657,3048.00269644993,43.56385714285715,15.44842466309846,39.99600000000001,0.3784223073418298,0.0,0.0,0.0,0.3654360238684264,0.4026010347864622,0.0,0.2319629413451117,0.0,2.6246695940649136,0.6561673985162284,0.0,93.17545447152808,0.6561673985162284,0.6561673985162284,9.92510173840426,110.5727331670396,9.186343579227197,2
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680089#0,-57680089#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-39353757#19,-39353757#18,57680181#0,57680181#1",3.703650961846845,2864.524864108464,43.56385714285715,15.44842466309846,39.99600000000001,0.4026609186140503,0.0,0.0,0.0,0.3888428409496708,0.428388335880126,0.0,0.1827688231702032,0.0,8.378352829368652,1.0472941036710814,0.0,94.33173055342036,1.3963921382281086,1.0472941036710814,9.32764946093353,113.77271430685865,9.77474496759676,2
-979838980#5,57680181#1,"-979838980#5,-979838980#4,979838980#4,979838980#5,979838980#6,57680170#0,57680170#1,57680132#0,57680132#1,174375406,1238123693,1238123694,563272697,561133136,561133138,-174375407#4,-174375407#3,-174375407#2,-174375407#1,-174375407#0,-563297843,-174907149,-904395706#1,904395706#1,-39353757#19,-39353757#18,57680181#0,57680181#1",3.8876445592858193,2965.9266459169003,43.56385714285715,15.44842466309846,39.99600000000001,0.3888943830632481,0.0,0.0,0.0,0.3755487303316512,0.4525768039701469,0.0,0.1718744656982019,0.0,2.6973020425212986,0.6743255106303246,0.0,92.19210002616391,0.6743255106303246,0.3371627553151623,9.657840442088634,111.37484970282314,9.440557148824546,2
