origins,destinations,path,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
-1323419247,464265154,"-1323419247,1323419246,-416373452,101418587,464265154",0.5096039711781041,483.5194293636876,37.9944,10.963214711023408,20.016000000000005,0.2072801362303196,0.0,0.0,0.3433376088999678,0.0,0.0,0.0,0.6566623911000322,8.272676871049438,37.22704591972247,2.0681692177623594,0.0,140.8476135811591,4.136338435524719,0.0,3.571413502302468,56.06989474400109,10.340846088811796,"8a755824204ffff,8a7558242047fff,8a75582423b7fff,8a75582420effff",2
-1323419247,464265154,"1323419247,868087112,526439431#0,526439431#1,42762429,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,120511145,283490977#1,120511144#0,120511144#1,-336860316#1,101784793,102036177,120511144#3,120511144#4,71223798,282689985#0,282689985#1,162276533#0,162276533#1,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",6.174964743914045,3802.412298240646,32.82182608695653,10.886527150166136,39.99600000000001,0.2936986494909763,0.0,0.0,0.4256303517699485,0.0328340115096072,0.0,0.0,0.4265514267452334,2.6299094405482912,28.403021957921545,1.5779456643289749,0.2629909440548291,97.4177600906718,3.1558913286579493,1.0519637762193164,62.931933278731165,58.34805111337065,12.09758342652214,"8a7558242047fff,8a755824204ffff,8a755824206ffff,8a75582423b7fff,8a75582423a7fff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c9b7fff,8a755825cd67fff,8a755825cd77fff,8a75582426d7fff,8a75582426f7fff,8a755824261ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420cffff,8a75582420effff",0
-1323419247,464265154,"-1323419247,-120511142#2,75421017,-282689984#1,-282689984#0,-134065887,100475363,282479151#1,282479151#2,282479151#3,282479151#4,100488713,-100488715#7,-100488715#6,-100488715#5,-100488715#4,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",1.393921211393124,1161.2728595919823,39.996,10.24351457543469,20.016000000000005,0.2805382399225859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7222481206550433,0.0,0.0,0.0,106.50803409026568,0.0,0.0,8.577495171315391,46.39642967114565,18.94472932720548,"8a755824204ffff,8a7558242047fff,8a7558242067fff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a75582420cffff,8a75582420effff",4
-1323419247,464265154,"-1323419247,-120511142#2,75421017,619185406,120511930,-42762428#0,-697042776#1,687927789#0,-71324342,71223791#0,416376586,463830226#1,101411570,282689981#1,-120511301,101411571#0,-47374680#8,-47374680#7,-47374680#6,-47374680#5,-47374680#4,47374665#0,47374666,659281081#0,659281081#1,100525445,-416373452,101418587,464265154",4.145672129141395,2480.1172810444205,34.4768275862069,10.555001543171594,39.99600000000001,0.2811422974204177,0.0,0.0,0.0914118390188313,0.0346719081048668,0.0,0.0,0.7757141666922845,1.6128269540203075,15.321856063192923,1.2096202155152307,0.4032067385050769,102.2340924078277,2.4192404310304614,0.8064134770101539,18.318859195528592,57.06261167068318,11.69299541664723,"8a755824204ffff,8a7558242047fff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242a9ffff,8a7558242327fff,8a7558242aaffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242217fff,8a7558242387fff,8a7558242397fff,8a75582423a7fff,8a75582423b7fff,8a75582420effff",0
-1323419247,464265154,"-1323419247,1323419246,184568063,76867740,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,101605951#0,101605951#1,101605951#2,101605951#3,101605951#4,-120829754,-100488715#4,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",3.901189616784504,2313.14286804765,36.358363636363634,11.36311645106744,39.99600000000001,0.3447556040655499,0.0,0.0,0.1681245819797732,0.1520353471769303,0.0,0.0,0.6025451987340554,2.593873505558326,16.427865535202734,1.729249003705551,0.0,112.82055442542668,2.161561254631939,0.0,17.085538181106337,92.6493110729156,9.510869520380531,"8a755824204ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a7558242707fff,8a755824208ffff,8a75582420dffff,8a75582420cffff,8a75582420effff",3
-1323419247,464265154,"1323419247,868087112,526439431#0,526439431#1,697042776#0,697042776#2,42762428#1,42762428#4,71324344,416376587,1164659921,463830227,-71324343#3,-71324343#2,-71324343#1,-416375814,679068326#3,101411570,282689981#1,-120511301,120509990,71324347#0,71324347#1,71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,659281081#1,100525445,-416373452,101418587,464265154",4.081412953432327,2656.638159026341,32.055882352941175,10.083257361390851,29.988000000000007,0.2824702376167248,0.0,0.0,0.1963526271896787,0.0,0.0,0.0,0.6570958768913775,2.2584934947253044,14.30379213326026,1.1292467473626522,0.3764155824542174,101.44477014780936,1.8820779122710871,0.7528311649084348,43.96876568249411,52.56626069608559,12.798129803443391,"8a7558242047fff,8a755824204ffff,8a755824206ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242a0ffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a75582423a7fff,8a75582423b7fff,8a75582420effff",4
-1323419247,464265154,"-1323419247,1323419246,-100525445,526438862#0,526438862#1,526438862#2,1200809292,868087112,526439431#0,526439431#1,687927789#0,416428068,697042776#2,42762428#1,42762428#4,71324344,463830226#0,463830226#1,101411570,282689981#1,-120511301,101411571#0,-47374680#8,-47374680#7,-47374680#6,101746498#0,101746498#1,101746498#2,-101746514,101749449#1,-101749458#1,-101749458#0,-47374680#0,-283490977#0,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",6.349519807923167,4437.5697684139495,35.32560000000001,8.95142732752716,20.016000000000005,0.3621500011012359,0.0,0.0,0.1831903124447431,0.0792504675682338,0.0,0.0,0.7375592199870229,1.3520914178538057,16.225097014245666,1.1267428482115045,0.2253485696423009,106.03337113243722,2.028137126780708,0.4506971392846018,32.77716597485923,96.6841260562406,10.14068563390354,"8a755824204ffff,8a7558242047fff,8a75582423b7fff,8a75582423a7fff,8a755824206ffff,8a7558242a9ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242207fff,8a755824220ffff,8a755824225ffff,8a755825c927fff,8a755824229ffff,8a7558242297fff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420cffff,8a75582420effff",1
-1323419247,464265154,"1323419247,868087112,526439431#0,526439431#1,42762429,1323419246,184568063,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",3.4170358712239395,2264.837277988745,32.84742857142857,7.1771087533311695,20.016000000000005,0.1948458509113,0.0,0.0,0.4164953421934331,0.1552780336279914,0.0,0.0,0.4282266241785756,1.7661312973231087,7.947590837953989,0.8830656486615543,0.4415328243307772,86.11455673481805,1.3245984729923317,0.0,37.484254017250805,87.34154562668326,9.27218931094632,"8a7558242047fff,8a755824204ffff,8a755824206ffff,8a75582423b7fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420cffff,8a75582420effff",4
-1323419247,464265154,"-1323419247,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,47374666,-42762427,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",4.258963757486358,2355.3760519527614,28.88533333333333,9.736325511276751,39.99600000000001,0.1873561320450243,0.0,0.0,0.2150851446342475,0.1493092700513361,0.0,0.0,0.4499802904699926,3.396485242077364,23.775396694541545,1.6982426210386818,0.0,97.66240043877929,2.971924586817693,0.4245606552596704,17.397484618175955,78.02548067628618,11.463137692011102,"8a755824204ffff,8a7558242047fff,8a75582423b7fff,8a75582423a7fff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420cffff,8a75582420effff",0
-1323419247,464265154,"1323419247,868087112,526439431#0,526439431#1,42762429,1323419246,-100525445,526438862#0,526438862#1,526438862#2,101418589,625955757,71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,47374680#4,47374680#5,101746498#0,101746498#1,101746498#2,-101746514,101749449#1,-101749458#1,-101749458#0,-47374680#0,-283490977#0,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,101418587,464265154",7.009243153238629,3968.967857101239,31.02092307692308,10.709361196204435,39.99600000000001,0.3134391664110179,0.0,0.0,0.183588486373015,0.0886072882611642,0.0,0.0,0.6002221137556939,1.5117280401414332,14.10946170798671,1.007818693427622,0.2519546733569055,103.23828203162525,2.015637386855244,0.503909346713811,65.68851580984344,100.37964381229035,9.826232260919316,"8a7558242047fff,8a755824204ffff,8a755824206ffff,8a75582423b7fff,8a75582423a7fff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a7558242237fff,8a7558242207fff,8a755824220ffff,8a755824225ffff,8a755825c927fff,8a755824229ffff,8a7558242297fff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420cffff,8a75582420effff",1
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,659281081#1,100525445,-416373452",1.2467880317594664,632.2585391830244,26.672,9.993006754726029,29.988000000000007,0.1129282315749686,0.0,0.0,0.252383610510077,0.0,0.0,0.0,0.2552895799454613,3.163262931307039,30.050997847416877,1.5816314656535195,0.0,111.98842130237507,3.163262931307039,1.5816314656535195,2.0024700870443044,30.09032091547957,14.234683190881675,"8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a75582423a7fff,8a75582423b7fff,8a75582420effff",2
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,-47374665#1,47374680#4,47374680#5,101746498#0,-101746516#3,-101746516#2,-101746516#1,101746504,101746508#1,101746498#2,-101746514,101749449#1,101415865#1,101415865#2,173532317#2,173532317#3,-283490977#1,-283490977#0,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,101418592,101418584#2,101418584#3,101418584#4,416373452",6.074679581084469,3735.896114440732,33.746625,11.28895186354426,39.99600000000001,0.4592621471529785,0.0,0.0,0.0685087299028488,0.189683482882805,0.0,0.0,0.639976862649507,0.0,5.085794523717456,0.5353467919702586,0.0,100.25011125464484,1.3383669799256463,0.2676733959851293,14.72785086851376,109.1229255565018,8.565548671524137,"8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a7558242237fff,8a7558242207fff,8a755824222ffff,8a755824235ffff,8a7558242277fff,8a755824220ffff,8a755824225ffff,8a755825c927fff,8a755825c90ffff,8a755825c937fff,8a755824266ffff,8a7558242297fff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420cffff,8a75582420effff,8a75582423b7fff",1
71324347#2,416373452,"71324347#2,71324347#3,101418583,526438862#2,1200809292,868087112,526439431#0,526439431#1,42762429,1323419246,-416373452",1.7101808349238978,824.2164510746827,28.178181818181823,9.811688762065192,39.99600000000001,0.0866275341083217,0.0,0.0,0.6901129488443819,0.0,0.0,0.0,0.0866275341083217,2.4265470525275634,23.05219699901185,1.2132735262637817,1.2132735262637817,124.39246860817065,2.4265470525275634,0.0,2.6104333690131383,54.98304796569541,13.3460087889016,"8a7558242317fff,8a75582423affff,8a75582423a7fff,8a755824204ffff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a75582420effff",2
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,-42762427,16648700,1323419243,120511145,47374680#0,47374680#1,47374680#2,47374680#3,47374680#4,47374680#5,47374680#6,47374680#7,47374680#8,-101411571#0,120509990,120509991,282689983#0,282689983#1,71324342,416428068,-697042776#1,42762429,1323419246,-416373452",3.374048856895856,2128.023285989539,34.48055172413793,11.20850859069066,29.988000000000007,0.2824700495094902,0.0,0.0,0.3343675143659629,0.0,0.0,0.0,0.5193569108071031,1.8796786794276008,17.387027784705307,0.9398393397138004,0.4699196698569002,110.68374903812492,1.8796786794276008,0.4699196698569002,6.7398108695124,59.58597401428769,13.627670425850106,"8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a7558242297fff,8a75582422a7fff,8a7558242217fff,8a7558242237fff,8a7558242227fff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff,8a7558242a9ffff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a75582420effff",4
71324347#2,416373452,"71324347#2,71324347#3,71324347#4,71324347#5,47374666,659281081#0,1323419244,1323419245,16648700,1323419243,-162276533#2,100488715#0,100488715#1,100488715#2,100488715#3,100488715#4,100488715#5,101605219,100488715#7,100488714,282479151#6,100475366,100475359,282689984#0,282689984#1,619185406,120511930,-42762428#0,-697042776#1,42762429,1323419246,-416373452",4.621162864485936,2942.62075153906,34.059375,10.735126550180354,29.988000000000007,0.331938316772545,0.0,0.0,0.2376498277354751,0.1487347213337694,0.0,0.0,0.5078329340228546,2.038998738407543,18.69082176873581,1.3593324922716954,0.3398331230679238,98.76819595341624,2.718664984543391,0.3398331230679238,9.31977927903802,86.89493088607755,10.874659938173563,"8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a755824260ffff,8a755824262ffff,8a755824270ffff,8a75582420dffff,8a75582420c7fff,8a75582420e7fff,8a755824200ffff,8a7558242077fff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a75582420effff",3
