sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y,surface,bridge,tunnel,lit
-107619774,473409026,468006355,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,107619774.0,0,residential,8.90833879014502,241.6513271483323,4745.47,2067.88,4737.63,2063.65,,,,
-1087443723#0,9963515658,338823637,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1087443723.0,0,tertiary,16.83885702160275,290.0269911483618,4761.08,1447.35,4745.36,1453.08,asphalt,,,
-108773857#0,1247130283,1247130285,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773857.0,0,residential,23.81036663751343,162.6724548737982,5274.37,2574.5,5281.29,2552.32,,,,
-108773857#1,1247130354,1247130283,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773857.0,0,residential,87.87323381050092,209.15304171674046,5312.1,2642.14,5274.37,2574.5,,,,
-108773860#0,3739728002,473419127,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773860.0,0,residential,2.6692320993127576,70.7504741273284,5429.41,2595.09,5431.93,2595.97,asphalt,,,
-108773860#1,1247130354,3739728002,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773860.0,0,residential,149.52056776148945,111.85444163324848,5312.1,2642.14,5429.41,2595.09,asphalt,,,
-108773860#2,1247130467,1247130354,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773860.0,0,residential,130.97912197942244,134.460130225988,5222.65,2729.92,5312.1,2642.14,asphalt,,,
-108773868,1232869869,1247130270,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773868.0,0,residential,108.5517369849121,81.8596110084693,5575.11,2987.86,5676.48,3002.36,,,,
-108773872#0,6877057452,1247130311,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773872.0,0,residential,40.24256577307171,344.1367429218576,5589.47,2872.49,5578.47,2911.2,,,,
-108773872#1,1247130437,6877057452,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773872.0,0,residential,22.05877603132134,343.4052464334702,5595.77,2851.35,5589.47,2872.49,,,,
-108773872#2,1247130481,1247130437,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773872.0,0,residential,46.885414906658355,4.847085769774196,5592.06,2807.6,5595.77,2851.35,,,,
-108773874#0,1247130469,1247130309,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773874.0,0,residential,62.70923775649054,254.099785086853,5541.26,2899.82,5480.95,2882.64,,,,
-108773874#1,1247130311,1247130469,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773874.0,0,residential,38.91129013538352,252.99470353327416,5578.47,2911.2,5541.26,2899.82,,,,
-108773874#2,3739728286,1247130311,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773874.0,0,residential,6.812605962478664,252.57573538901536,5584.97,2913.24,5578.47,2911.2,,,,
-108773874#3,1247130394,3739728286,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773874.0,0,residential,22.384362845522322,254.21282105566516,5606.51,2919.33,5584.97,2913.24,,,,
-108773877#0,3739728003,473419127,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773877.0,0,residential,15.624691948821468,264.21327139536794,5446.83,2597.48,5431.93,2595.97,asphalt,,,
-108773877#1,473422737,3739728003,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773877.0,0,residential,84.36534366877858,206.5164491066543,5484.49,2672.96,5446.83,2597.48,asphalt,,,
-108773877#2,473422739,473422737,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773877.0,0,residential,117.95731838278458,194.2813525656,5513.58,2787.24,5484.49,2672.96,asphalt,,,
-108773878#0,4525247652,473422733,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773878.0,0,residential,52.787172721207824,253.08332933955455,5697.02,2840.09,5646.55,2824.74,,,,
-108773878#1,473422749,4525247652,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773878.0,0,residential,150.33686631549568,240.63681205113085,5827.16,2913.31,5697.02,2840.09,,,,
-108773881,2327031670,918168627,12,highway.primary,100.00800000000001,2,,tram rail_urban rail rail_electric rail_fast ship,108773881.0,0,primary,236.2927069833563,73.92204229305537,6857.34,2294.09,7084.39,2359.53,asphalt,yes,,
-108773883#0,473419098,473419096,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,105.63190728502194,271.2041566410201,5283.8,2249.07,5178.66,2251.28,,,,
-108773883#1,4525247648,473419098,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,322.63100200244537,242.20390973734408,5561.67,2395.55,5283.8,2249.07,,,,
-108773883#2,3029468463,4525247648,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,49.17309231900785,220.53810311938224,5593.63,2432.92,5561.67,2395.55,,,,
-108773883#3,473419103,3029468463,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,26.952699492014897,223.40635528723251,5612.15,2452.5,5593.63,2432.92,,,,
-108773883#4,4237299539,473419103,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,61.15226669514534,232.93292001728685,5660.84,2489.28,5612.15,2452.5,,,,
-108773883#5,11724073006,4237299539,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,55.82128696824593,228.07933043004732,5702.27,2526.48,5660.84,2489.28,,,,
-108773883#6,473422731,11724073006,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,12.932695001429366,221.7402352644711,5710.88,2536.13,5702.27,2526.48,,,,
-108773883#7,7966803213,473422731,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,36.488289902377865,220.05286343276333,5734.36,2564.06,5710.88,2536.13,,,,
-108773883#8,473419105,7966803213,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108773883.0,0,residential,21.567354960680923,209.98871969622866,5745.14,2582.74,5734.36,2564.06,,,,
-108808627,468004572,468004566,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108808627.0,0,residential,19.375061487515566,266.32956276116994,4888.68,2037.98,4869.35,2036.74,asphalt,,,
-108808648#0,1247481482,1247481464,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108808648.0,0,residential,18.388610605480775,7.53081441002081,4814.28,2004.02,4816.69,2022.25,,,,
-108808648#1,1247481519,1247481482,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108808648.0,0,residential,30.240378635195707,2.103565101842605,4813.17,1973.8,4814.28,2004.02,,,,
-108808656,468004531,7222433240,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108808656.0,0,residential,36.45891523345109,96.96323037011433,4833.97,2150.55,4870.16,2146.13,asphalt,,,yes
-108808657,1247481482,468005528,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108808657.0,0,residential,42.22096635559105,279.5158654798902,4814.28,2004.02,4772.64,2011.0,,,,
-108968131#0,8766045935,1248926127,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108968131.0,0,residential,233.11205415860852,237.5134157266416,3444.99,3074.48,3254.74,2953.34,,,,
-108968131#1,1248926060,8766045935,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,108968131.0,0,residential,732.281066321057,228.4564484768146,3944.82,3517.37,3444.99,3074.48,,,,
-109790565#0,473419087,473436749,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790565.0,0,residential,93.82246340407318,167.28775662149633,4507.39,3070.01,4527.37,2981.44,dirt,,,
-109790565#1,1255852809,473419087,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790565.0,0,residential,374.515415013229,103.0723760398244,4155.02,3151.83,4507.39,3070.01,dirt,,,
-109790565#2,2210243785,1255852809,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790565.0,0,residential,29.93061977306861,86.66726256958816,4125.14,3150.09,4155.02,3151.83,dirt,,,
-109790565#3,4947019306,2210243785,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790565.0,0,residential,38.689113840799465,86.47172168868258,4086.54,3147.71,4125.14,3150.09,dirt,,,
-109790566,9251591502,1963070981,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790566.0,0,residential,121.70755607349575,170.27389630210712,3721.47,1166.72,3741.8,1048.11,,,,
-109790567#0,1255852801,1255852738,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,104.19893879667568,185.04262526971866,4166.16,1280.94,4157.69,1184.95,,,,
-109790567#1,1255852740,1255852801,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,181.20825034068613,158.06648748088435,4101.78,1440.82,4166.16,1280.94,,,,
-109790567#2,1648778972,1255852740,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,108.0282187608881,158.7203955723046,4062.93,1540.57,4101.78,1440.82,,,,
-109790567#3,4307749641,1648778972,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,143.7123607790616,146.53314136279243,3984.41,1659.35,4062.93,1540.57,,,,
-109790567#4,1255852736,4307749641,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,12.64365848953532,129.89840467910187,3974.71,1667.46,3984.41,1659.35,,,,
-109790567#5,1648779112,1255852736,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,92.00413992894124,126.83869079734319,3901.24,1722.5,3974.71,1667.46,,,,
-109790567#6,8459392785,1648779112,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,109790567.0,0,residential,58.79391869624507,104.16040523671597,3846.98,1736.19,3901.24,1722.5,,,,
-1177888143,10942137989,1488980217,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1177888143.0,0,residential,7.329611176590429,73.83985330743661,4141.1,1439.79,4148.14,1441.83,,,,
-1177888146,10942147012,1488980267,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1177888146.0,0,residential,35.43350486090068,71.4422527663952,4543.22,975.88,4576.79,987.15,,,,
-1177893232,4153826791,1901420618,12,highway.primary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,1177893232.0,0,primary,347.531174141256,106.75909295926857,3429.01,2222.92,3761.78,2122.71,,,,
-1192536744,11070305545,11070305544,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1192536744.0,0,unclassified,56.81222783809332,305.91085082675414,5176.77,1174.57,5130.8,1207.86,,,,
-1220303669,7475259134,7475259143,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1220303669.0,0,unclassified,17.678475613015554,292.6921639961653,6472.49,2263.08,6456.18,2269.9,,,,
-1220304081,11307763821,11307763820,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1220304081.0,0,unclassified,33.54453427385412,356.7699528250751,4965.07,1155.26,4963.18,1188.75,,,,
-1260661089,473419126,3739728003,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1260661089.0,0,residential,19.298834161679547,27.295317047619733,5437.98,2580.33,5446.83,2597.48,asphalt,,,
-1323914080,4727474281,468004863,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1323914080.0,0,unclassified,233.62643745537574,294.78729118827545,4270.48,1826.63,4076.13,1916.38,,,,
-134461605#0,1963070924,1963070910,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461605.0,0,unclassified,15.736724563898315,178.3249491825287,4058.41,265.23,4058.87,249.5,,,,
-134461605#1,342014854,1963070924,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461605.0,0,unclassified,26.416907464727892,167.694681161655,4052.78,291.04,4058.41,265.23,,,,
-134461605#2,5064438649,342014854,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461605.0,0,unclassified,8.344848710432181,151.59228851626665,4048.81,298.38,4052.78,291.04,,,,
-134461605#3,342014847,5064438649,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461605.0,0,unclassified,282.0670695722619,154.1299872200491,3925.75,552.15,4048.81,298.38,,,,
-134461605#4,11696768056,342014847,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461605.0,0,unclassified,216.7283837765775,139.40014000906325,3784.8,716.6,3925.75,552.15,,,,
-134461605#5,1478257773,11696768056,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461605.0,0,unclassified,28.433423993603157,128.3451031935341,3762.5,734.24,3784.8,716.6,,,,
-134461617#0,1963071095,1255852774,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461617.0,0,unclassified,5.698596318392799,197.98981853724027,3719.37,1284.27,3717.61,1278.85,,yes,,
-134461617#1,8766046270,1963071095,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461617.0,0,unclassified,309.0071881638335,194.06737622809018,3789.89,1565.7,3719.37,1284.27,,yes,,
-134461617#2,342014799,8766046270,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461617.0,0,unclassified,31.735559941633728,190.81084668580164,3795.76,1596.44,3789.89,1565.7,,yes,,
-134461617#3,8459392785,342014799,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,134461617.0,0,unclassified,149.29202430192694,200.12847271274998,3846.98,1736.19,3795.76,1596.44,,yes,,
-135330123,342014799,1486326971,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135330123.0,0,residential,320.48949515164793,262.5527458244924,3795.76,1596.44,3478.89,1555.02,,,,
-135588163#0,1488980222,1488980221,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588163.0,0,residential,62.808314522761926,302.1358529287861,4665.86,808.22,4613.04,841.4,,,,
-135588163#1,1488980268,1488980222,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588163.0,0,residential,69.76216469262488,288.9271321249021,4730.63,786.01,4665.86,808.22,,,,
-135588167,1488980251,1488980207,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588167.0,0,residential,36.66965538588838,17.543257715400102,4704.68,930.6,4714.97,963.15,,,,
-135588170,1488980209,1488980224,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588170.0,0,residential,63.80744422303329,14.42714428054893,4622.81,985.39,4637.69,1043.23,,,,
-135588172,9776973091,1488980281,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588172.0,0,residential,107.53603492884992,297.1662830286379,4624.76,1163.62,4551.2,1201.37,,,,
-135588175#0,1488980221,1488980206,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588175.0,0,residential,36.38473443629898,228.30892035687597,4613.04,841.4,4585.87,817.2,,,,
-135588175#1,8812787122,1488980221,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588175.0,0,residential,47.24657654899466,211.84451995798537,4637.94,881.49,4613.04,841.4,,,,
-135588175#2,1488980245,8812787122,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588175.0,0,residential,10.687142601994323,211.82901903816895,4643.57,890.56,4637.94,881.49,,,,
-135588176#0,9776973093,1488980272,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588176.0,0,residential,92.76229576291476,223.4482999850893,4454.14,1126.6,4390.39,1059.3,,,,
-135588176#1,2309719070,9776973093,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588176.0,0,residential,10.501623683983466,229.28626800596436,4462.1,1133.45,4454.14,1126.6,,,,
-135588176#2,9776973108,2309719070,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588176.0,0,residential,52.04866953150644,232.83948684397242,4503.58,1164.89,4462.1,1133.45,,,,
-135588176#3,1488980281,9776973108,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588176.0,0,residential,59.98712195129863,232.5455497995685,4551.2,1201.37,4503.58,1164.89,,,,
-135588176#4,1488980214,1488980281,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588176.0,0,residential,33.73972174264511,236.27214466118903,4579.18,1220.05,4551.2,1201.37,,,,
-135588179#0,1648778431,1488980273,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588179.0,0,residential,24.394769931278677,300.4965065963587,4369.85,986.07,4348.83,998.45,,,,
-135588179#1,1648778350,1648778431,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,135588179.0,0,residential,60.062413227632014,317.3616541913723,4410.3,942.14,4369.85,986.07,,,,
